ip_mean	ip_sd	ip_kurt	ip_skew	snr_mean	snr_sd	snr_kurt	snr_skew	pulsar
103.8047	44.3371	0.5335	0.5065	3.8069	22.3772	6.5093	45.6071	0
8.8438	31.1023	7.1474	51.309	151.714	75.0494	-0.2105	-1.2782	1
112.2734	57.092	0.2825	-0.6488	99	89.7333	-0.038	-1.751	0
138.1641	50.3466	-0.2967	-0.2132	3.2575	19.2557	7.904	71.5183	0
125.4609	43.6776	0.3309	0.6702	2.1321	18.2265	10.0774	108.4727	0
70.4141	33.9912	2.5163	10.944	23.4105	53.2063	2.5216	5.8078	1
95.3828	51.4033	0.8895	0.4351	7.1706	31.288	5.3584	30.1228	1
46.2578	45.5666	3.0972	9.6973	84.4925	75.7742	0.5274	-0.7838	1
119.2969	57.2843	0.0825	-0.5352	2.4716	14.9815	9.0458	106.3119	0
128.6094	47.1401	0.0721	0.2139	5.0151	29.7173	6.2311	38.864	0
116.2578	45.4992	0.2128	0.4519	1.2416	14.3054	14.0633	211.1149	0
152.7656	50.58	-0.1661	-0.0388	2.3804	15.0803	9.8245	120.3287	0
122.9141	47.4877	0.1671	-0.0533	2.4908	21.8359	9.3929	90.0247	0
147.3438	47.3102	-0.0133	-0.0993	2.505	14.6046	9.3829	114.6654	0
112.8672	48.0646	0.0618	-0.0687	2.0025	15.3494	11.1829	147.0078	0
129.8203	44.4189	-0.083	0.3099	0.9214	12.9458	15.6128	254.3762	0
137.2109	54.8	-0.2292	-0.2264	1.3495	12.8041	12.6685	192.9544	0
112.7188	50.6562	-0.0187	-0.1947	3.398	23.4181	7.4226	57.0768	1
137.0625	52.2942	0.3231	-0.3631	2.3018	13.2339	9.742	135.1484	0
142.4062	45.5529	-0.1525	0.2177	2.5594	14.9225	9.1908	109.6912	0
116.2969	50.843	0.1683	-0.0477	0.8487	12.4242	16.8349	302.4363	0
135.0781	50.4818	-0.1179	-0.3662	18.8729	52.4192	2.625	5.4999	0
113.4531	48.969	0.3282	-0.0487	0.8913	13.0889	16.5961	284.4896	0
106	41.2419	0.3205	0.4071	0.7433	12.1834	17.2526	305.2627	0
121.6484	45.402	0.2209	0.3225	2.3303	15.8866	8.9649	98.6299	0
138.8203	53.1534	-0.1707	-0.2748	1.5284	12.3147	12.0733	188.2463	0
93.2891	41.8071	0.7132	0.9203	7.3846	32.2355	4.8333	24.2898	0
129.3984	48.8717	-0.0588	0.0286	3.9089	23.3155	6.7832	49.9532	0
122.4922	55.2185	0.0351	-0.5813	1.0426	12.3653	15.1141	253.13	0
57.5625	42.7609	3.0353	10.8242	18.4557	48.0727	2.8886	7.9199	1
16.5547	47.3636	4.0628	15.065	112.5836	58.8016	0.4046	-0.2856	1
120.9766	43.9747	0.4557	0.6935	1.8846	16.1914	11.0661	135.9871	0
113.1172	47.3472	0.231	0.1342	1.7993	16.1708	10.3753	118.1319	0
119.3047	40.6113	0.2734	0.4941	2.546	18.6582	8.8129	86.7559	0
131.2578	49.7199	-0.0471	-0.0512	2.5418	16.5898	8.3481	83.5316	0
109.4219	48.9711	0.2106	0.1712	1.4465	15.3294	12.2156	162.7341	0
143.6016	45.058	-0.2386	0.678	2.2483	12.3232	10.3051	162.787	0
139.2812	50.3405	-0.1466	-0.1164	1.6848	15.7608	11.0994	135.2188	0
78.3281	42.4921	1.6327	4.8604	24.6488	59.7402	2.4184	4.6986	1
128.0547	50.3269	0.0217	-0.3557	8.7876	33.6603	4.0818	16.6568	0
116.8359	45.5276	0.1626	0.1113	1.4875	15.3953	11.5261	142.6602	0
133.5547	55.5308	-0.1487	-0.3709	1.2274	13.8718	13.3828	197.9108	0
133.6719	54.7198	0.0173	-0.4126	75.4624	79.84	0.2647	-1.6866	0
79.3125	38.6144	1.9241	6.6349	59.0594	62.9746	0.778	-0.3322	1
66.6484	34.9033	1.7505	7.0672	30.5452	67.3174	2.0765	2.7847	1
93.1328	46.2801	0.5128	0.4987	3.4958	22.3901	7.0494	52.5425	1
109.9219	39.7918	0.2616	1.0026	1.8654	16.7821	10.5725	121.752	0
108.3516	38.7983	0.1113	1.1403	10.7525	41.2557	3.826	13.4416	0
45.4609	31.8311	4.2862	24.4083	32.3495	70.7606	2.042	2.6164	1
119.5391	59.0672	0.0398	-0.7226	0.6137	9.0669	21.4803	544.4014	0
115.5781	41.495	0.3483	0.8075	3.1296	22.8592	8.005	66.5541	0
137.7422	48.577	-0.0089	-0.175	5.6873	28.0698	5.8295	36.2663	0
100.4375	37.6067	0.5651	1.5166	2.2993	14.1973	9.3711	116.0998	0
108.8672	39.9692	0.6133	1.2143	3.4348	25.1168	7.6349	59.0113	0
88.4062	34.4768	0.7795	3.2826	0.7274	10.041	18.4514	399.196	0
126.6562	51.0807	0.0441	-0.2661	2.0987	17.1291	9.4848	101.0258	0
119.5	45.2194	0.1664	0.3958	1.0786	12.9141	14.7904	241.7243	0
109.3359	60.1579	0.2274	-0.7643	2.3052	14.5385	9.1865	110.7568	0
92.3828	45.2833	0.6854	1.0028	0.8863	10.9976	15.7707	294.0787	0
99.5391	42.2441	0.4925	0.4989	2.7492	15.2459	8.3182	93.7069	0
135.6875	43.3326	0.0442	0.4175	7.6045	33.9488	4.5467	20.0402	0
85.4062	47.8878	1.1687	2.2254	17.6513	51.7529	2.9111	7.2701	1
115.9453	54.7065	-0.251	-0.4595	2.5025	16.0541	9.2456	103.2324	0
112.5703	40.4086	0.3696	1.1545	0.8704	13.4237	16.4581	278.5808	1
96.3203	46.1367	1.0334	1.6251	4.2433	26.7465	7.111	52.7012	1
130.8359	43.0757	-0.1177	0.791	4.0594	19.8993	5.8976	42.5589	0
112.3047	53.164	0.1019	-0.5596	3.7316	22.6148	7.5378	62.9921	0
132.0938	50.3097	0.0747	-0.2875	3.9331	24.1514	6.9338	50.9397	0
113.2578	51.214	0.196	0.3512	1.3863	13.6903	12.3329	174.9583	0
118.3047	46.8799	0.171	0.0739	8.7224	35.8455	4.6106	21.4538	0
14.2344	28.9341	6.553	44.9456	158.0543	80.7496	-0.6324	-0.927	1
124.5938	41.7469	0.1741	0.5861	1.9707	17.0818	10.1134	111.988	0
27.3672	30.3847	4.8755	28.6756	108.2701	76.7424	0.094	-0.9304	1
146.7422	49.1961	-0.4887	-0.007	2.7182	15.5073	8.5134	95.0657	0
42.3672	30.8912	4.5122	26.4798	31.1137	61.4304	2.0789	3.4513	1
130.6328	49.378	-0.0357	-0.2319	4.3353	21.9512	6.0308	41.6035	0
138.2812	51.3567	-0.2594	-0.2459	3.0953	16.6364	7.7712	76.8005	0
36.0625	26.9191	5.3509	35.9858	105.4206	81.117	0.3039	-1.006	1
107.1797	58.4623	0.3446	-0.6368	2.6112	18.8018	9.1458	93.7592	0
115.2344	47.35	0.0426	0.2893	5.8921	26.8485	4.9219	25.4442	0
122.2578	49.8123	0.0356	-0.487	1.8211	18.7632	11.1305	127.9593	0
20.4062	27.5402	6.6258	47.8402	29.7634	55.515	2.2379	4.7201	1
128.9609	57.1159	0.0742	-0.4505	8.4189	36.1678	4.3808	18.3789	0
104.8906	45.0391	0.4134	0.9658	3.4022	24.2714	7.6157	59.131	0
22.7578	26.8732	6.5505	47.6615	36.7299	55.2172	1.8814	3.4525	1
127.8984	47.615	-0.0459	-0.2865	10.8654	42.5359	4.0792	15.8742	0
96.1016	45.0874	0.6232	1.0013	1.102	12.6249	14.0697	223.9286	0
117.4141	45.0667	0.1182	0.138	2.4774	19.6246	8.8302	83.3123	0
51.9453	36.5864	3.6008	15.9186	30.6672	56.1829	2.1645	4.2266	1
61.5469	38.9013	3.0245	10.3362	27.7935	57.3322	2.2376	4.3222	1
52.4141	35.9593	2.7645	11.2365	6.0753	28.5261	6.0072	39.5085	1
116.3828	50.7403	0.3788	0.1907	3.3236	21.3423	7.7013	64.4919	0
117.8828	46.8494	0.3392	-0.1356	4.8855	28.2061	6.1165	38.0895	0
100.1719	49.8173	0.1793	-0.0853	0.7057	10.2822	18.7079	397.3112	0
97.7188	41.9127	0.5806	1.7074	0.8662	10.4694	18.066	377.7975	0
130.6953	49.9109	0.0271	-0.0882	5.2901	29.9414	6.0856	37.7437	0
81.0391	38.2617	1.4581	4.472	10.7768	43.6	4.0025	14.638	1
72.0547	37.434	1.6492	5.5571	12.6162	42.82	3.6633	13.103	1
80.5625	57.4144	1.2938	1.0305	7.6179	34.7942	5.1895	27.1013	1
52.6641	45.7523	2.8364	8.2046	28.4557	59.5971	2.1784	3.8909	1
50.1484	29.1551	3.8843	23.4764	11.8202	41.8249	4.0599	16.3837	1
124.4531	60.6931	-0.0082	-0.9116	181.7525	55.8664	-1.3612	0.5672	0
103.3984	44.4275	0.3902	0.2647	17.2199	52.5396	2.8786	6.7531	0
42.5547	43.1039	3.6038	13.3778	76.1095	69.8692	0.5498	-0.4315	1
25.8828	38.0067	4.5131	21.4589	85.5251	59.2309	0.7782	0.4604	1
132.3516	53.5964	-0.2714	-0.1067	1.7224	12.1163	11.447	182.6579	0
20.6328	37.6808	4.4716	20.8319	89.7726	59.6119	0.6246	0.2095	1
130.4688	53.9196	0.0075	-0.2552	2.2659	18.352	9.4111	96.9138	0
122.8984	41.3812	0.2599	0.72	1.0836	13.8545	14.261	214.1501	0
117.2969	46.1396	0.1659	0.3879	2.3604	13.9559	10.0008	134.7483	0
98.8828	37.667	0.4594	1.5208	1.8629	14.8997	10.5154	129.5401	0
125.1016	47.8085	-0.1932	-0.1359	0.7391	8.9618	21.7459	565.5103	0
113.7578	45.0451	0.3053	0.2689	1.6271	15.9024	11.6679	150.7518	0
122.0312	45.8055	-0.1236	0.2689	5.2383	27.7745	6.0038	38.6238	0
112	44.3502	0.2866	0.5091	0.9607	12.0948	15.3537	263.4424	0
108.9609	42.9186	0.4141	0.6998	1.959	16.1902	9.8169	108.1031	0
29.8438	28.8843	5.0326	32.1065	31.5903	59.1675	2.1681	4.0496	1
143.3594	51.9382	-0.1075	-0.5478	11.0418	40.8977	3.7114	12.8061	0
136.4453	51.5995	0.1034	-0.3768	3.3077	18.6323	7.8536	75.0753	0
58.5703	40.7934	2.6447	9.398	18.9632	50.7782	2.9361	8.0173	1
91.8047	43.4738	0.5937	1.0951	3.3069	20.4829	7.0183	54.0297	0
45.1719	29.9836	4.286	24.5596	28.6304	57.6459	2.3261	4.9837	1
15.2578	29.8539	6.2746	41.3391	82.6681	56.1724	1.1029	1.3443	1
30.0781	31.1146	4.7834	27.571	39.3211	57.868	1.9155	3.437	1
41.4297	39.3193	3.5758	14.1512	34.7124	60.9025	1.696	1.8772	1
96.2891	45.2944	0.5436	0.5986	1.8804	14.1883	11.1634	152.615	0
43.9844	31.0901	4.3078	23.4651	46.1681	64.4531	1.2959	0.8344	1
98.3203	47.9536	0.2661	0.0667	2.9097	21.5181	8.0355	67.2572	0
60.6953	32.8901	2.3067	10.4564	9.2074	38.4881	4.3607	18.1867	1
6.1875	30.8539	6.4769	42.9208	138.1957	49.3045	0.3939	0.098	1
110.1953	46.1001	0.3168	0.1131	9.5017	39.5081	4.393	18.7439	0
120.7344	53.0452	0.1319	-0.2468	1.0953	11.523	14.3812	252.8467	0
67.8047	32.1955	2.3199	9.9264	23.8186	59.1679	2.5566	5.3252	1
44.2891	43.9197	2.9179	9.3537	13.01	43.2536	3.6054	12.7547	1
143.4922	54.905	-0.1496	-0.7394	88.4122	84.4264	0.3987	-1.2845	0
85.8906	83.2703	0.9648	-0.7562	106.6012	72.6613	0.5072	-1.0669	0
29.6875	51.5028	3.0129	8.1776	74.893	75.5035	0.9806	-0.3251	1
103.1172	83.0539	0.4919	-1.4249	106.8152	69.2213	0.4813	-0.9907	0
105.1719	49.3231	0.3977	0.3502	1.5134	14.9884	11.3102	141.9156	0
97.3047	45.9794	0.1926	0.0584	0.8712	11.7446	15.4966	265.6117	0
118.0391	43.455	0.4884	0.2556	7.796	37.4095	4.9084	23.2699	0
51.2734	42.9745	3.2157	10.6399	54.6229	72.11	1.1785	0.2116	1
122.0703	41.6783	0.0738	0.4536	2.4933	17.3646	8.5714	86.3639	0
124.4141	53.4229	0.1474	-0.4553	1.7232	11.0229	12.8334	245.1833	0
12.7656	31.9701	5.8795	35.6135	24.607	48.9004	2.3749	5.5156	1
95.2109	42.7709	0.3483	1.3687	3.8704	23.0759	6.7124	48.2134	0
110.2812	53.6152	0.1348	-0.4167	1.3804	15.1592	12.6172	171.1505	0
119.2969	49.1972	0.5052	0.3003	10.7023	38.1937	3.8685	14.8645	0
129.5391	48.0621	0.0442	-0.152	4.4808	26.6931	6.6218	46.0392	0
114.8359	51.1036	0.1711	-0.2386	3.0443	20.6809	7.7771	65.7249	0
92.1797	45.4822	0.5892	0.7526	0.7492	11.0455	17.1604	323.5252	0
61.3203	35.137	2.1251	8.7496	6.2216	32.2105	5.5736	31.3018	1
76.9844	38.7518	1.826	5.5238	16.347	49.722	3.2244	9.6025	1
96.4531	41.1647	1.283	3.6467	15.689	49.0313	3.2222	9.3732	1
120.6953	41.329	0.0783	0.4591	1.2542	13.5907	13.1512	195.0286	0
96.7812	42.8797	0.5755	0.9703	2.5552	18.2075	8.7295	87.6219	0
120.5781	53.3565	-0.1251	-0.4702	2.5978	18.6413	9.4885	103.0995	0
76.6875	41.7151	0.8463	1.7955	1.755	15.8685	10.3966	120.8059	0
78.1875	46.573	1.2759	2.2308	13.2232	45.9787	3.6711	12.6841	1
112.7656	39.1816	0.4194	0.8889	2.4373	15.5399	9.202	106.9096	0
79.4297	48.7459	1.5943	3.0103	19.6212	52.6991	2.7582	6.7349	1
75.6406	34.3372	1.0734	4.4664	6.1187	28.6105	5.1883	28.5653	0
95.4688	41.6871	0.3803	1.0377	1.5853	17.1491	11.843	146.1181	0
91.8047	39.6118	0.5231	1.4314	1.8227	16.4718	10.7688	129.8348	0
122.8906	47.6377	0.1337	-0.2216	3.3018	21.27	8.2601	74.6224	0
120.2109	55.9535	0.0689	-0.3749	3.0226	22.2697	8.0197	66.8789	0
133.2188	53.3391	-0.3213	-0.4981	0.6664	9.153	20.9302	523.4014	0
129.3281	46.3449	0.2603	0.1543	0.7793	10.8752	16.9186	323.4736	0
118.8359	53.1135	-0.1101	-0.2529	2.6756	21.1188	8.8878	82.9582	0
129.7969	55.334	-0.1354	-0.209	0.8888	11.7477	15.8508	278.301	0
119.2422	40.9061	0.2682	0.4691	2.1831	18.4775	9.3095	91.2285	0
104.5781	47.1761	0.1483	-0.0742	1.352	15.7775	12.4465	159.9491	0
101.7266	49.5983	0.3377	0.0209	1.1237	11.1653	14.7925	271.9487	0
112.1328	40.7941	0.1776	0.5161	4.1865	27.8503	7.0464	49.7979	0
130.0312	50.076	-0.0365	-0.1542	1.9097	14.0661	10.3463	132.3043	0
90.7109	40.2201	0.4388	1.1103	19.352	52.4905	2.5485	5.086	0
100.6641	50.373	0.1742	-0.0476	2.8721	16.612	8.4919	87.532	0
88.9922	41.0454	1.0666	3.0899	9.4298	36.4197	3.9855	15.298	0
134.7734	51.7977	0.0068	-0.5483	2.2425	20.1131	9.4294	91.1581	0
22.5391	40.3413	4.2487	17.9754	83.1848	67.0378	0.5941	-0.2025	1
129.3125	53.0492	0.0739	-0.5443	2.8545	17.72	8.4184	83.1433	0
110.2109	39.0596	0.3394	1.2072	2.1948	13.0488	10.0316	142.5239	0
119.3359	38.9946	0.0178	0.6261	3.1012	20.086	8.2435	76.2285	0
26.0938	34.6152	5.0676	28.0137	26.0151	52.6196	2.3457	5.2453	1
124.2188	45.9291	0.0434	0.274	1.3946	13.722	12.3515	174.5994	0
9.3359	34.0873	5.6664	32.7443	88.4791	52.0403	1.0412	1.1389	1
90.8438	39.8623	0.5535	1.4645	5.6463	25.2734	5.0445	27.4463	0
141.7344	51.0732	-0.2995	-0.0892	15.8829	49.0271	3.0281	7.8376	0
137.1484	43.6724	-0.2951	0.3998	22.6722	54.6856	2.147	3.0273	0
125.0703	60.4151	0.058	-0.7665	2.786	16.0596	8.5692	93.2735	0
31.7578	33.5314	5.1425	28.0345	29.3579	53.5496	2.1631	4.5413	1
137.2891	44.1293	-0.0956	0.3701	38.949	69.8911	1.5851	1.1071	0
10.3125	36.1016	5.6168	32.1452	84.5644	53.1611	1.073	1.0208	1
108.1094	44.8353	0.2006	0.6191	7.862	33.143	4.3287	18.3714	0
13.5469	29.1311	6.7894	48.3399	91.2901	69.0564	0.3404	-0.4699	1
102.5156	43.9705	0.3877	0.6571	1.8378	11.7459	11.7016	199.1198	0
131.6172	55.1958	-0.0317	-0.5611	3.9515	25.9156	7.1411	52.5878	0
126.0859	42.7608	-0.0262	0.4963	5.8487	30.3046	5.3771	28.5365	0
78.0469	31.4272	1.4056	6.7735	16.3127	47.0668	2.8529	7.0061	0
98.5156	47.4569	0.4511	0.4035	0.8119	12.0613	16.3269	286.268	0
40.0625	30.7217	4.7935	26.3918	23.0426	51.4168	2.5843	6.3309	1
70.6719	32.0707	3.1007	14.5407	16.5995	48.0847	3.2323	10.0596	1
111.3594	39.6405	0.5755	1.4321	7.3662	32.0561	4.723	22.6398	0
114.125	38.0004	0.4003	1.1372	2.1873	14.4576	9.3824	115.2466	0
45.8359	30.902	3.7161	20.8674	16.6087	53.4633	3.3292	9.8889	1
126.2578	42.6168	0.1027	0.7823	2.9507	19.5819	7.6256	64.1175	0
113.7344	49.7648	0.2344	-0.1786	1.4565	12.2306	13.2541	216.0094	0
29.3906	32.7486	5.1639	28.8141	44.2383	60.2774	1.4359	1.5289	1
119	47.8867	0.0932	0.0095	8.6973	35.1873	4.1534	16.4957	0
149.9766	47.9346	-0.2739	0.0338	2.9749	15.5196	7.7514	81.6628	0
93.2031	34.5168	0.6967	2.7443	2.7408	15.4696	8.5213	94.2634	0
108.3984	38.0081	0.2145	1.346	0.893	12.6547	16.2335	279.6688	0
76.5625	34.8285	1.677	6.1625	49.5276	75.238	1.1146	-0.3624	1
127.0312	50.6518	0.1753	0.1177	13.6405	44.854	3.2952	9.8978	1
91.5703	46.5767	0.8504	1.36	1.9273	14.3412	9.8904	122.3634	0
56.6094	37.4452	2.4212	7.8838	23.8788	58.6009	2.5371	5.4236	1
38.9922	30.2127	3.9994	22.9645	20.0652	57.273	2.7904	6.3953	1
112.1406	48.7645	0.1529	0.1488	1.8395	12.2234	11.7665	188.2671	0
86.2344	36.9084	1.6655	5.5354	15.1798	50.8878	3.2499	9.1135	1
153.4844	54.0471	-0.5524	-0.0759	1.7333	12.1652	12.1674	194.6986	0
103.2812	46.0085	0.3839	0.5426	2.9799	17.8822	8.1995	79.2557	0
91.25	49.0601	0.435	0.0637	2.5242	16.5287	10.4888	131.1149	0
71.4453	36.5742	1.7441	6.6951	13.0251	44.7022	3.4855	11.0915	1
75.9531	36.5372	1.2978	4.6847	21.4967	55.0453	2.3904	4.2926	1
123.0938	51.929	0.1892	-0.2719	1.7324	15.4463	11.1429	141.8994	0
143.2891	50.1803	-0.0062	-0.3614	2.1296	17.3772	9.8997	108.8941	0
67.7188	32.7938	2.5219	12.7316	6.1472	33.1796	5.6439	31.4807	1
38.0547	37.9943	3.8848	16.5226	34.3545	59.0265	1.8505	2.8126	1
111.5	45.4524	0.1456	0.2573	1.8629	18.0676	11.4416	139.9952	0
122.375	45.5914	0.2414	-0.0502	1.3554	13.3511	11.9094	165.226	0
63.2578	31.6414	3.0608	14.8002	14.7659	48.8976	3.5502	11.7471	1
86.3359	45.6656	1.0547	2.0051	2.7759	20.8132	8.7689	83.0128	0
138.7109	51.0221	-0.2821	-0.202	3.1731	18.2109	8.1015	78.5953	0
126.3984	47.4843	0.2786	0.0946	2.3612	14.981	8.8895	100.9725	0
31.7031	29.1798	5.7816	36.3357	163.5769	45.8697	-0.1803	-0.4642	1
27.9453	28.5182	5.9157	38.4765	148.8696	64.9217	-0.0754	-0.7075	1
84.0859	44.5311	1.366	2.5369	8.6187	37.6333	4.6875	21.7206	1
87.4531	40.7151	0.6838	1.3816	1.862	14.6872	11.3847	157.1455	0
112.9531	42.9805	0.1539	0.4345	1.4139	15.6072	11.9102	149.0584	0
85.6484	36.7359	0.5733	2.5614	1.694	11.9115	11.898	196.2721	0
120.8672	52.3821	-0.1231	-0.5502	4.1162	26.5654	7.2368	53.7575	0
63.6016	38.5072	2.2616	6.7794	36.2023	65.7764	1.6494	1.5587	1
15.5234	32.1196	6.2896	40.8103	178.0159	55.4896	-1.5019	2.1438	1
104.2109	58.0438	0.8547	-0.2578	144.3813	47.3613	-0.1578	-0.7982	0
97.7422	59.5641	0.6931	-0.6141	206.5293	38.7687	-2.6369	8.0801	0
150.4844	52.8528	-0.3073	-0.3042	89.556	97.6828	0.3251	-1.711	0
110.0781	46.5036	0.1401	0.0931	3.4139	19.3814	8.2332	81.2658	0
116.625	51.6949	0.4387	-0.2175	1.1087	13.4335	14.2246	224.6917	0
102.3594	42.1956	0.2977	0.4286	21.0176	51.9493	2.2464	3.5259	0
138.7656	53.3499	-0.2553	-0.3894	40.4289	83.8767	1.6522	0.842	0
65.1641	50.6456	1.9908	3.7137	56.5635	76.7447	1.1421	0.0062	1
131.7109	46.8048	-0.1273	-0.1729	5.1831	30.4545	6.2678	39.6167	0
98.9922	38.264	0.3181	1.3982	1.1622	10.5031	15.8392	324.1182	0
121.9141	44.6591	0.2134	0.3725	39.8445	59.6562	1.1386	-0.0255	0
85.7656	38.6152	0.8543	2.0477	4.3135	24.0411	6.2401	40.9197	0
127.1328	47.2777	0.0599	-0.2362	5.3462	30.5374	6.0377	36.4902	0
116.8906	53.2434	0.2235	-0.4334	2.99	18.1206	8.3634	83.2915	0
36.4297	30.1677	4.8391	30.3163	23.1288	53.4284	2.5713	6.0626	1
68.3438	31.1043	2.0019	9.361	54.3261	76.1173	0.9931	-0.5631	1
67.7109	36.2673	1.8256	6.507	10.4858	42.3903	4.232	17.1912	1
64.2109	29.445	2.5631	13.7238	4.2375	27.7006	6.8551	47.1032	0
154.5625	44.4822	-0.3607	0.4417	2.7508	16.3505	8.9433	98.4341	0
139.5469	46.263	-0.2581	-0.0366	1.1162	13.9257	13.9131	206.2244	0
11.8828	28.2773	7.3471	55.4058	92.3077	67.402	0.5367	-0.2453	1
109.8203	47.0326	0.3038	0.1892	58.2701	62.8603	0.6588	-0.5034	0
112.9375	51.2651	0.9437	0.5098	3.403	26.6234	7.9335	62.1537	0
86.5391	38.7115	1.8038	5.5268	10.1405	37.1509	4.0348	16.8366	1
84.2031	53.314	1.2705	1.503	9.505	33.5389	4.8648	27.0018	0
114.5859	42.5888	0.4914	0.1312	2.0669	14.2972	10.0726	126.9268	0
115.9141	45.9808	0.3852	0.1593	45.5861	77.9193	1.2875	-0.0864	0
70.9844	47.4628	1.6981	3.3429	6.8988	30.6344	5.7697	35.7765	1
55.875	33.6823	2.7342	12.0584	11.1639	40.078	4.0248	16.1829	1
106.6094	43.2486	0.1142	0.7298	5.5911	30.5176	5.7967	33.7462	0
113.1875	53.3132	0.2511	-0.3041	6.0276	32.8143	5.6099	30.9341	0
127.5469	43.5188	0.3169	0.3253	3.4431	23.2635	7.4626	59.1877	0
130.2891	43.6937	0.0308	0.3549	2.0017	12.8916	10.2928	149.0504	0
118.7891	45.3065	0.1603	0.0749	2.7517	14.3552	8.4804	102.5162	0
118.6328	45.4527	0.1742	0.0488	2.4816	18.4862	9.6945	105.7177	0
107.4219	47.5727	0.3499	0.2769	0.6731	9.6091	19.6007	452.975	0
93.2344	41.8155	0.5565	1.0605	0.6564	9.0537	21.1591	540.077	0
138.0703	50.936	0.141	-0.201	3.8227	24.1228	6.8982	49.5459	0
129.1016	48.6919	-0.2232	0.1816	4.4916	25.1074	6.1662	40.2844	0
27.5469	24.772	6.759	55.9693	74.3946	77.0859	0.8635	-0.4235	1
141.9453	44.0836	0.0625	0.1596	4.4482	25.0066	6.0668	38.6229	0
126.1484	51.7484	-0.1052	-0.4772	3.1254	23.0038	8.1363	69.1108	0
86.2422	34.7146	0.7723	3.5348	2.1731	13.5032	10.5918	148.6915	0
122.7031	50.8059	0.1751	-0.3273	1.5594	15.3888	12.1533	160.8024	0
107.2891	56.8752	0.5837	-0.0633	20.2843	58.3505	2.7691	6.1564	1
130.0938	51.0549	0.1131	-0.4035	2.9707	18.4456	7.8969	72.5165	0
130.3047	51.6157	-0.2479	-0.3115	2.4741	19.0511	9.7098	102.4077	0
106.8047	41.1125	0.4636	0.864	2.3604	17.126	8.519	82.6407	0
112.5	53.6921	0.2411	-0.2853	1.7751	12.9863	11.5032	167.8916	0
137.6406	48.9899	0.0093	-0.0082	4.8152	26.5933	6.4386	44.0498	0
134.7734	50.3069	-0.1695	-0.3178	13.8545	42.8438	3.1375	8.9567	0
115.0469	50.6021	0.4076	0.0355	2.6346	22.0711	8.9127	81.2714	0
119.9219	52.9671	0.3518	-0.2495	1.801	13.9346	10.908	147.4032	0
116.9922	46.4592	0.257	0.7425	4.1338	24.4809	6.7626	48.9761	0
132.4453	46.7648	0.2944	0.5323	1.8286	14.958	10.1295	120.952	0
131.2344	50.0485	0.0061	-0.2866	1.6798	10.4271	14.3023	301.2177	0
129.3828	46.9521	0.2561	0.3577	2.3503	14.7878	9.6936	119.5344	0
75.8281	32.3955	1.1596	5.9413	1.8595	15.1298	10.4918	128.3534	0
145.9688	52.4991	-0.356	-0.2576	21.9448	57.8895	2.5457	5.0279	0
116.8906	48.5728	0.0889	0.0887	2.0619	17.5278	9.6774	101.5873	0
125.9453	42.8871	-0.1592	0.2448	2.2433	15.5011	10.5803	134.7545	0
123.8672	41.5185	-0.004	0.4497	2.0234	16.0129	10.2416	120.3487	0
130.0625	49.4597	-0.2053	-0.1676	2.2567	17.7472	9.2482	94.2553	0
103.1719	46.5442	0.5931	0.4377	1.4565	14.8081	11.6556	148.778	0
96.6484	43.6484	0.5139	0.7478	6.8161	33.6985	5.2318	27.2673	0
136.9141	49.4515	-0.0771	-0.1385	1.4222	15.9311	12.6056	166.7168	0
111.8828	53.9749	0.4614	-0.0736	9.6212	39.1426	4.29	17.7411	0
123.5391	59.3236	0.0097	-0.9694	29.0786	65.7794	1.9553	2.1189	0
138.25	54.465	0.0974	-0.6606	6.3754	30.9659	5.7108	33.8549	0
134.75	51.5917	-0.128	0.013	6.6037	35.0736	5.4429	28.8221	0
138.7031	52.5352	-0.1894	-0.4563	3.8512	19.1599	6.3255	49.2826	0
130.2266	50.7362	0.1089	-0.1584	3.2692	22.7411	7.3952	56.3678	0
133.2109	47.3909	0.0115	-0.2363	5.5803	26.1413	5.8049	36.4265	0
127.9609	40.2866	-0.0171	0.5092	2.8855	16.0525	8.2345	86.8927	0
127.5156	44.2581	0.082	0.113	1.2458	12.4732	12.8562	197.5725	0
104.5938	52.0588	0.425	0.1642	1.454	12.2072	13.0112	210.0554	0
102.8125	37.9915	0.5367	1.5161	2.0276	11.9741	11.2091	185.732	0
95.3516	41.8288	1.2805	3.3513	14.1037	47.4748	3.513	11.306	1
127.8516	57.2664	0.0245	-0.9033	23.3829	54.8809	2.12	2.9976	0
25.4375	38.2256	4.739	22.5287	102.9841	74.6797	0.123	-0.8554	1
106.6328	56.5325	0.2327	-0.6459	0.7308	9.4009	19.7856	475.5222	0
142.6094	52.0059	-0.2609	-0.105	4.4741	23.0711	6.8189	52.1967	0
106.1875	52.2938	0.5342	0.2676	2.4423	15.8923	8.9491	96.8075	0
106.2344	47.1024	0.5069	0.4865	2.5694	14.9874	9.1194	106.8092	0
111.875	47.6634	0.3447	0.1304	1.7224	13.6457	11.2288	152.7674	0
107.625	38.2688	0.4051	1.0544	1.5903	12.1168	12.6034	202.0196	0
143.8047	55.0257	-0.1598	-0.5556	1.8704	11.6557	12.0551	209.6759	0
130.5234	54.2199	-0.0074	-0.3491	2.9273	17.8678	8.244	81.7248	0
126.5625	40.2531	0.0625	0.4313	2.3804	20.4956	9.514	95.381	0
