raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk
4.9488	4.8598	4.4819	5.5607	4.0724	4.6112	4.9127	6.1654	2.6093	2.8898	2.4051
4.1698	3.8898	3.2884	3.4563	3.5293	3.6028	3.9834	6.7935	3.8459	4.2239	3.3604
4.3477	3.7209	2.3979	2.8622	5.9890	3.4436	3.5639	6.4473	2.8356	3.4689	3.4689
3.6533	3.3358	3.7160	3.8330	3.0397	3.2465	3.8395	6.9177	2.5688	3.7209	3.6217
4.2697	4.2092	3.7635	3.2734	3.0057	3.0865	3.9759	5.4765	2.7556	3.2581	3.2734
3.9180	3.5056	3.7353	3.8959	2.5313	2.8208	3.1655	6.5539	3.0587	3.6402	3.6814
3.8330	3.3358	4.0360	6.2879	4.0877	3.2619	3.9180	6.8824	3.2027	3.7773	3.2465
3.8898	3.2734	3.5381	5.3230	3.9040	3.0445	3.4144	6.2265	2.9735	3.7087	3.3142
3.9318	3.7087	3.4308	3.5553	2.3979	3.1091	3.4078	6.5439	3.0350	3.8111	3.7087
4.6191	4.1558	3.3142	3.3604	2.7453	3.1355	3.4751	6.2265	3.1311	3.6350	2.6490
5.2883	4.8442	3.4177	3.2696	2.3979	2.7020	2.7389	6.8906	2.5885	3.0106	3.0493
5.2679	4.5623	2.9434	5.4072	2.8208	3.4078	3.5293	6.6067	3.1355	3.7705	3.6481
3.8607	3.3178	2.8100	5.2523	3.1739	3.5234	3.8959	6.4831	3.1442	3.7773	4.1927
4.0943	3.7635	3.3878	3.4935	2.7651	2.7556	3.4012	6.5624	2.8100	3.3286	3.7087
5.0039	4.5218	3.4243	3.5496	2.6851	3.8395	3.9396	6.2005	2.6735	4.2399	2.6261
4.7095	4.2166	3.3286	4.2781	3.0773	3.4243	3.9551	6.1738	3.0253	3.8607	3.4563
4.1479	3.9180	3.1905	4.7536	3.3429	3.7495	4.2850	6.8112	3.7209	4.2542	4.5870
4.2239	3.9982	3.4626	3.3069	2.7517	3.8691	4.5951	7.5787	3.0956	3.7160	3.8607
5.2204	4.9127	3.1822	4.9904	2.7140	4.7185	5.1358	7.9367	3.2347	3.6889	4.0943
3.7977	3.5695	3.7424	3.8265	3.0397	2.5088	2.8547	4.9053	3.1739	3.5752	3.6738
3.0819	3.2958	4.0792	6.0403	4.1620	3.2465	3.8330	7.1140	3.0007	3.4689	3.3878
3.8898	3.7565	4.9345	5.7621	4.4188	2.5241	3.1179	6.8200	3.1179	3.6738	3.2847
3.7910	3.6082	4.1620	4.4898	3.7565	2.9518	3.1570	6.0403	3.1822	3.7013	3.4308
3.8898	2.7331	3.4751	4.5788	3.4689	3.4177	4.0877	6.9622	2.7331	2.7357	2.6993
3.8607	3.2189	3.9180	3.9982	3.1987	2.9560	3.2149	6.4297	2.4177	2.7421	3.0634
3.7773	3.4500	3.3638	5.4250	2.9560	3.1822	3.3534	6.3135	3.0155	3.3776	3.9259
3.4689	3.5056	3.6889	3.4874	2.7997	3.3878	3.8177	6.8554	3.2229	3.6082	3.5234
3.8265	3.5553	4.6434	6.1821	4.4739	4.6756	5.1240	7.4714	2.4087	2.5975	3.4935
3.8691	3.3358	3.2149	5.0938	2.7265	3.0057	3.6028	5.9890	4.0656	4.8520	4.9972
3.4372	3.2189	3.5496	3.5752	2.7331	2.9781	3.8330	6.6161	3.0540	3.6814	3.5381
3.7160	3.5381	3.3844	5.5530	3.6738	3.4563	3.7977	6.2442	3.1612	3.4935	3.3776
4.2166	3.9684	3.5752	3.8265	2.5541	2.9058	3.0587	5.5947	2.7357	4.1775	2.7453
4.1927	3.6687	4.0500	5.6058	3.8395	2.4432	3.1570	6.5177	2.9221	3.0865	2.6462
2.8736	3.0397	3.1398	4.6032	3.0634	2.9606	3.4012	6.0403	2.9606	3.4500	3.5553
4.8040	4.4590	3.9908	6.2086	4.3477	3.2229	3.4372	6.2442	2.9349	3.1739	2.8898
3.7160	3.6028	3.7773	5.3375	3.7424	2.9264	3.3429	7.0959	2.7298	2.9434	2.9476
4.3944	3.9684	3.3286	3.9908	2.9307	2.9096	3.1224	7.0067	3.0253	3.9908	3.9982
4.1320	3.7565	3.5115	5.4250	3.2027	3.5293	3.8177	6.8554	3.8607	4.4898	4.9628
5.0689	4.6681	4.2471	5.7430	3.9120	2.6679	3.2734	4.9904	2.7961	3.4243	3.2771
4.3241	3.7565	3.1485	4.8828	3.2847	2.8391	3.1398	6.4998	3.1135	3.4935	3.9759
3.9982	3.8544	3.3464	5.5607	3.6402	3.4177	3.4436	6.2971	2.6064	3.2884	3.6402
4.9127	4.5951	3.8544	5.7366	3.7773	3.6028	3.9318	6.5971	4.0877	4.6923	5.0999
4.2399	3.8459	3.0057	5.1180	3.2027	3.0773	3.5381	5.8833	3.0956	3.4078	3.4563
3.7565	3.7495	3.6402	5.5013	3.3945	2.9183	3.3464	6.5624	2.9689	3.7087	3.5695
3.4689	3.3604	3.3358	3.6350	3.0253	3.1822	3.5175	6.2086	3.1570	3.8330	3.7635
3.6939	3.4935	3.4372	5.2204	3.4372	3.4995	4.4590	7.1491	2.8814	3.4751	3.3604
4.3795	3.9982	3.3178	4.6269	2.9140	2.9821	3.4078	6.5088	3.9180	4.3870	4.3477
3.9259	3.4689	3.8177	5.3471	3.9684	2.8432	3.0445	6.2971	3.1655	3.6481	3.6270
4.1026	3.7495	3.4935	3.6028	2.7453	2.5953	3.1987	5.5013	2.7206	3.1655	3.0819
4.7536	4.5623	3.3844	4.5706	2.9957	4.0792	4.3554	6.2005	2.8391	3.5695	3.8330
5.0239	4.6112	3.3069	4.3320	3.3464	3.2308	3.9180	6.6067	2.7486	3.4995	3.4626
5.2679	4.9558	3.4372	3.4372	3.0155	2.7651	3.9259	7.1405	4.0271	4.8283	5.0434
4.0943	3.7281	3.2387	4.2627	3.0773	3.2696	3.8044	6.7845	3.9259	4.7622	4.7536
4.9972	4.7791	4.3241	5.9108	4.2542	2.9014	3.1905	6.2971	3.1091	3.6533	2.9349
4.1775	3.7424	3.1612	5.0239	3.0057	2.9689	3.5695	5.8749	2.8736	3.5115	3.6481
3.9627	3.3358	3.2958	3.2387	2.4168	3.1739	3.2308	6.2086	2.9821	2.9648	3.1311
4.4819	4.4344	3.5807	4.7875	3.9551	3.3032	3.9684	6.4552	3.0155	3.3534	3.8111
3.8607	3.5807	3.5293	3.6270	2.6283	3.2958	4.0570	6.5539	3.8816	4.3162	4.2092
3.4372	2.8064	3.5439	3.6402	2.6159	3.2387	3.9318	6.7935	2.8736	3.0350	3.2068
4.4590	3.9834	2.9349	5.5013	3.4874	3.4995	3.9180	6.3852	3.5695	3.9908	4.1255
4.2697	4.3095	3.2619	5.1533	2.5424	3.5695	3.7842	6.2086	2.8736	3.5234	3.6738
4.3399	4.0055	3.4935	4.3631	3.5553	3.6481	4.1927	6.1377	2.9606	3.3604	3.5439
4.2002	3.5807	3.4436	3.4436	3.2619	3.4689	3.7495	6.8373	2.9476	3.5234	3.6136
4.5623	3.4626	3.3534	3.5639	2.6817	3.1612	3.6028	6.0684	3.0445	3.4500	3.4689
3.9040	3.6402	3.4308	3.3604	3.2308	3.5293	3.8959	6.4200	3.1612	3.7209	3.8959
3.7160	3.5175	3.4243	5.2257	3.2068	2.7114	3.4243	5.6384	3.1570	3.7087	3.8395
3.6738	3.4012	3.2771	4.0271	2.7619	3.2068	3.9759	6.1549	3.6533	4.0500	2.5749
3.3464	3.3707	3.9908	5.4848	4.2850	4.2399	4.6357	8.1967	3.5381	4.2002	4.4659
3.7635	3.1822	3.5496	3.5056	2.6707	2.8854	3.1987	7.0605	2.6490	3.1179	2.6596
4.1320	3.7635	4.1698	5.8406	4.0431	4.5788	5.0499	7.9635	3.2847	3.5695	3.7635
3.9040	3.5639	3.0956	4.5870	2.5711	3.5891	4.0724	7.2478	3.7160	4.2542	4.4344
3.9040	3.4078	4.6357	6.2442	4.2312	2.7421	3.7087	7.5246	2.8391	3.3464	3.3604
3.8265	3.1570	3.0910	5.2781	3.4500	3.2504	3.8177	6.9088	3.1398	3.2734	3.9684
4.2312	3.9120	3.4812	4.3014	3.4995	3.0587	3.2189	6.2879	4.3554	4.6756	2.6312
4.6597	4.2399	4.0792	6.1026	4.0943	3.1612	3.5439	6.3936	4.0792	4.8283	5.1591
3.7424	3.5807	3.6533	5.3660	3.4177	4.0128	4.4344	7.6769	2.7961	3.5946	3.6136
3.7635	3.4563	3.1697	4.7274	3.0204	3.1311	3.4874	6.2519	2.9518	3.4874	3.6814
3.8459	4.5380	3.5439	4.8283	3.0956	3.8544	4.0431	6.7130	3.1179	3.4500	3.6814
4.0431	3.6082	3.6217	3.3844	2.9096	2.8547	3.3464	6.4907	3.0587	3.7087	3.8459
3.7977	3.6889	3.3429	4.7791	2.9867	4.8040	5.2933	7.8379	3.0106	3.4308	3.4935
3.8816	3.5115	2.7357	2.6967	3.1179	3.8607	4.1775	6.4118	3.8459	4.5142	4.7875
5.3660	4.9416	3.5175	3.4500	2.6391	3.2387	3.7977	6.6161	3.1311	3.2229	3.7495
2.5153	2.5088	4.4819	5.9636	4.2166	2.9781	3.6814	6.1903	3.2387	3.3250	3.9982
3.5891	3.8959	3.5496	4.0055	3.2696	4.0943	4.6112	7.2563	3.7353	4.2781	4.4344
3.6350	3.3286	4.0200	5.0173	3.5891	3.3878	3.8044	6.8638	3.2189	3.4751	3.6687
4.6681	4.2850	4.7536	5.9108	4.3241	3.0493	3.5439	6.6333	2.8208	3.9259	3.8044
5.3033	4.8752	3.2504	4.7536	3.0445	3.1311	3.4812	6.4739	2.9434	3.3638	3.4500
3.7209	3.3250	3.5293	3.2347	3.0007	3.4812	3.8959	6.3315	3.7160	4.6756	5.3799
3.9834	3.5752	2.9912	4.8122	2.9476	3.9120	4.2312	6.2005	3.3250	4.0431	4.5870
3.8265	3.5752	4.0877	5.9189	4.0271	3.8265	4.1851	7.5427	2.9648	3.4626	3.6270
3.8395	3.6481	3.2619	4.7536	2.6679	3.0773	3.6533	6.4200	4.4590	5.1533	5.3375
5.1533	4.6511	3.3142	3.5234	2.8285	3.1697	4.0271	6.0162	2.8976	3.0819	3.3069
3.5695	3.4874	4.0055	5.5530	5.4510	3.9908	4.5951	8.0353	3.8177	4.3870	4.7274
3.8044	3.5439	3.6738	3.9396	3.1697	3.4243	4.2002	6.1903	2.9392	3.3707	3.1655
3.6939	3.2847	3.3604	4.2781	3.1822	3.1224	3.7424	6.5889	2.6967	3.5891	3.8459
5.4765	5.1648	3.4436	3.5695	2.4060	4.2399	4.9345	7.8022	2.9912	3.4012	3.2387
3.9834	3.6217	4.4819	5.9789	4.4104	4.0200	4.5065	7.3908	2.9518	3.2771	3.1697
4.9628	4.6597	3.3464	4.2092	2.4749	3.1091	3.8265	6.3491	3.3429	3.9396	4.0271
3.5056	3.6939	3.7209	5.3566	3.9759	4.2239	4.7362	7.4265	3.3945	3.9627	4.7791
3.7705	3.4500	3.5175	3.7424	2.6790	3.0773	3.7977	5.9108	3.1822	3.6082	3.7977
4.0792	3.9396	3.3250	4.8828	3.3429	3.0007	3.0057	6.8824	3.1355	3.7842	3.6350
3.8607	3.4751	3.5381	4.3477	3.6028	2.9781	3.2771	5.7366	2.9392	3.1570	2.9735
3.6889	3.2387	3.2308	4.1927	3.1046	3.8691	4.0570	6.4200	2.7751	3.5293	3.0057
3.8816	3.7565	3.0773	2.8622	3.0634	4.2697	5.0999	8.0353	3.1822	3.4500	2.7486
3.8459	3.5639	3.9318	5.0499	4.1698	3.0057	3.5752	7.2385	3.1822	3.7977	3.6270
3.7353	3.2308	3.3844	3.2504	2.7140	3.2771	3.9551	7.4442	4.2932	4.6840	3.8044
5.2933	4.8752	3.4436	3.6350	3.2027	3.6814	4.0055	6.5088	2.4957	4.3554	2.7651
3.6481	3.3069	3.4012	4.7095	3.1655	2.7819	2.9392	5.5175	2.9957	3.4144	3.4308
5.1930	4.7274	3.2387	3.7495	2.5665	3.8959	4.2471	7.9277	2.7357	3.4995	3.6136
3.8691	3.4626	4.1320	5.8051	3.9040	3.4874	3.9318	6.2005	2.9307	3.3250	3.6889
3.7353	3.4372	3.5639	3.6082	3.0681	2.5023	2.9735	4.8520	2.9781	3.4751	3.4436
4.0570	3.7281	3.5439	4.6840	2.9392	3.9684	4.7875	7.3278	2.9560	3.6738	4.0792
3.6350	3.4308	3.8959	4.7274	4.0055	3.7635	4.2850	6.6516	2.8172	3.5115	3.5639
3.6533	3.2504	3.3286	4.2697	3.0587	3.1091	3.3142	6.5709	2.5749	3.4078	3.4177
4.9558	4.9416	4.2002	5.5094	4.1400	3.4995	3.8330	6.2005	2.9560	3.6217	3.8111
3.7705	3.5115	4.7958	6.0936	4.9836	2.8898	3.2847	6.0403	4.2002	4.8520	5.0239
4.5623	4.0431	3.5752	4.5951	2.9392	4.3554	4.7707	7.3106	4.0200	4.8903	4.5465
3.9040	3.6350	3.1864	4.5065	3.0301	3.3286	3.6889	6.3226	3.7209	4.3399	4.8040
3.8111	3.4935	3.1739	4.7185	3.4243	3.7160	4.3095	7.4530	2.9264	3.7013	3.4812
4.4590	4.0431	3.5381	3.3707	2.7233	3.0865	3.6270	6.3063	3.0773	3.5115	3.4243
3.7910	3.8898	3.4689	3.6889	2.8432	3.0253	3.3707	6.3063	3.2958	4.0271	4.2399
4.1092	3.2884	3.2696	5.8319	4.1320	3.2387	3.7565	6.6333	2.9957	3.3429	3.5807
3.8265	3.4812	3.2771	3.2189	2.8391	2.7173	3.0106	6.5088	3.4308	4.1174	4.4104
3.7424	3.5293	3.4500	3.1739	2.7587	4.0271	4.5623	7.1944	2.5153	3.9180	3.6028
3.8395	3.8459	3.7495	3.8459	3.0634	3.5639	3.7424	6.2519	2.7054	3.4012	3.5639
4.2166	3.8544	2.7331	3.0956	2.6878	3.2847	3.8754	6.9088	3.0865	3.7209	3.7160
4.0877	3.8177	3.2884	5.3471	3.9627	3.7842	4.1174	6.3315	3.2619	3.4751	3.7910
3.6350	3.3178	3.2884	4.7449	3.4874	3.1355	3.7495	7.6232	3.0253	3.6738	3.6481
4.1558	3.6136	3.6939	3.1570	2.4248	4.6434	5.1930	7.7485	3.1570	3.5946	4.0360
3.6939	3.4243	3.3032	3.9982	2.4882	3.5553	3.9834	6.7393	3.0253	3.5115	2.9264
3.8177	3.4689	3.5115	4.9488	2.8391	3.2734	3.7424	7.4265	3.0956	3.7013	3.9908
3.9259	3.5553	3.1905	5.1761	3.5891	3.0204	3.3250	6.8287	2.9183	3.6939	3.7087
3.9834	3.4689	3.4372	4.9053	3.2619	3.2696	3.2734	6.2615	3.3358	3.7495	3.9982
4.9200	4.9558	3.2847	5.4931	3.7087	3.1987	3.8959	6.4831	2.6362	3.4177	2.9392
4.6032	4.0877	3.1046	5.1533	3.2504	2.9821	3.3358	6.6771	3.4308	4.3795	4.3631
3.4995	3.4563	3.5639	3.3069	3.0587	3.1905	3.6889	6.7393	2.9867	3.5639	3.1864
3.8459	3.3178	2.9689	5.1417	3.5639	4.1400	4.6269	7.6411	2.8976	3.0106	3.2619
3.7013	3.6028	3.8395	3.8044	3.1398	4.0943	4.7449	7.7485	3.9318	4.5951	4.8040
4.2471	4.0271	3.5553	3.8177	2.9307	3.9834	4.6191	7.4889	3.9396	4.6756	5.0434
3.5175	3.9120	3.0057	4.8828	2.4647	3.1355	3.4563	6.7662	3.7977	4.4739	4.6840
4.0792	3.7424	3.2958	5.1180	3.4177	2.7887	3.1224	6.6425	3.0681	3.3142	3.4243
3.8265	3.5752	3.4563	3.6481	3.1398	3.2696	3.6533	6.5539	4.2002	4.5549	3.6136
3.6481	3.4563	3.3776	5.1818	3.3032	3.5891	4.6597	7.9993	3.0540	3.8816	4.2312
4.5951	4.1255	3.3142	3.4372	2.8622	2.7587	3.0253	6.8906	3.2465	4.4987	3.6217
3.6136	3.7087	3.4995	3.2771	2.6624	3.1485	3.9040	6.8997	3.1135	3.5752	3.9627
5.2040	4.7875	3.0445	5.4424	3.5234	4.3014	4.8520	8.0533	2.9781	3.3945	3.5946
4.3631	4.0431	3.6889	3.6402	3.0819	3.4078	3.6402	6.3491	3.0493	3.8265	2.3979
3.4689	3.3945	3.3945	5.1180	3.1355	3.6402	3.7977	6.3063	2.8702	3.5553	3.6687
4.0500	3.8395	2.9560	3.1311	2.4957	3.3945	3.8898	6.7845	2.9606	3.1697	3.2465
4.2092	4.0360	3.1485	4.4509	2.9957	3.0007	3.6402	6.1291	3.0350	3.4012	3.3142
3.8395	3.2734	3.3534	3.5891	2.7688	3.1612	3.4626	7.4799	3.2229	3.8607	3.0445
3.7842	3.0910	3.7705	5.5797	3.8265	3.3178	3.7565	6.4831	2.8702	4.0360	3.2465
3.8459	3.1485	3.2027	3.5496	2.9821	4.3870	4.8520	6.9266	2.7720	2.8854	3.0204
3.9627	3.5891	3.6889	3.4372	2.8507	2.9912	3.8265	6.0234	2.9058	3.5293	3.4935
3.6402	3.2847	3.8111	4.0792	3.3429	3.5175	3.8459	6.2615	3.0106	3.8816	4.2542
5.0239	4.4590	3.3534	3.4874	2.5526	3.7495	4.1775	6.8024	3.4078	3.9318	3.9834
3.8330	3.7842	3.8459	3.9684	3.5293	3.8459	4.0200	6.4739	2.8208	3.3844	3.6082
3.7635	3.6738	3.4689	3.9551	2.5526	3.4995	3.7635	6.9707	2.9781	4.0431	3.9551
5.4161	4.7791	3.1739	3.9684	2.6518	3.6738	4.2542	8.0712	2.9434	3.4177	3.7281
4.8283	4.5065	3.4751	3.6217	2.5055	3.4243	3.7281	6.3578	3.0155	3.5639	3.6814
4.6756	4.2932	3.4500	3.4372	2.5463	3.6136	4.0431	6.6771	2.8898	4.0271	3.3638
4.9345	4.6434	3.5175	3.2581	2.9560	2.8854	3.8754	6.0234	2.4774	2.7751	2.4096
4.3477	3.9396	3.9259	4.3320	3.4177	4.5218	4.9488	7.6143	3.0350	3.2696	3.6270
4.0360	3.6687	3.3142	4.2239	3.2149	3.3945	3.8691	6.8638	2.7619	3.3178	3.5752
4.2239	3.9259	3.2771	5.0752	3.1135	3.2149	3.8111	6.8287	2.6283	3.1739	3.6481
4.1400	3.9759	3.7087	3.4626	2.5424	3.8691	4.2002	7.3550	3.3464	3.7565	3.8111
3.8607	3.6738	3.6270	4.0128	3.5115	3.9759	4.2542	6.5539	2.8662	3.5496	3.8544
5.1648	4.6840	3.5175	3.3069	3.1442	3.1398	3.5234	6.6161	3.1442	3.4500	3.4995
4.5065	4.0792	3.3250	5.5013	3.6814	2.6967	3.3638	5.8051	3.2068	3.5293	4.1320
3.8330	3.3534	3.3707	3.1822	3.2581	3.3707	3.7013	6.5088	3.1485	3.3707	3.8544
3.4935	3.5891	3.4012	5.3799	3.3032	3.3878	3.8177	6.6859	3.0956	3.2696	3.8459
3.8111	3.8044	3.4243	5.3660	3.3534	3.3429	3.6738	6.3936	3.1485	3.4751	3.8459
3.8044	3.4689	3.6028	3.9759	2.8136	3.6217	3.6028	6.2166	2.7140	2.7556	3.4689
5.2364	4.7005	3.6217	5.7366	3.4177	3.7910	4.3477	7.4978	2.9264	2.9183	3.2734
4.1026	3.6939	3.3776	3.0445	2.7788	3.3069	3.6610	6.4646	3.5175	4.3014	4.2471
4.3162	4.1255	3.2958	4.9767	3.2847	3.2189	3.5234	6.6516	2.8662	3.2958	3.6082
4.1698	3.8544	3.4012	3.2619	2.9821	3.8111	4.1558	6.3315	3.1987	3.7160	2.7173
3.7013	3.4563	3.4500	4.6597	2.6624	3.2847	3.6402	6.8638	2.8064	3.4935	3.4144
4.1174	3.7565	3.7565	3.5234	3.4372	3.1612	3.5175	6.7488	2.9735	3.4563	3.4626
4.3720	3.9180	3.4078	4.2850	3.3844	2.4973	2.8547	3.4436	3.2027	3.9551	3.8754
3.8459	3.4874	3.6402	3.4995	2.6933	3.4243	3.7565	6.0936	3.9551	4.7362	4.6597
4.0431	3.8544	3.1179	3.8111	2.5711	3.0956	3.5293	6.5265	2.5088	3.5175	3.3142
3.8544	3.6687	3.8177	3.6814	3.3878	4.2002	4.5218	7.5159	2.4292	3.0106	3.5381
4.1026	3.6687	3.2189	5.0304	2.8854	3.3286	3.7495	6.1738	2.8244	3.5381	3.2465
3.2308	3.7013	3.3844	5.0999	3.0253	3.6889	4.0500	6.4036	2.8854	3.8459	3.9759
3.8754	3.4626	3.8395	5.9713	3.9982	3.2958	3.8959	6.2344	3.0493	3.5293	3.7495
4.3095	3.8265	3.3358	3.4177	2.8028	3.5891	4.2542	7.4085	3.4144	3.9627	3.9551
5.2040	4.6597	3.2387	3.9259	3.0493	2.5863	3.1046	6.6161	2.9014	3.4500	3.3638
3.8177	3.6402	3.3250	3.4177	3.0540	4.1092	4.5951	6.8024	2.7819	2.8467	3.2149
3.9180	3.4500	4.1174	5.4510	3.7281	3.2504	3.9396	6.4297	2.7819	3.4078	3.4308
3.4935	3.3776	3.1739	3.2847	2.8775	4.7958	5.2040	7.6324	2.9606	3.4177	3.4812
4.1558	4.0877	3.5695	3.4078	2.7924	2.7819	3.1355	6.8554	3.5439	4.0128	4.3631
5.0562	4.5951	3.7773	5.6312	3.5056	2.9434	3.4874	6.9177	3.0493	3.4012	3.8044
4.6597	4.3162	3.7087	5.3375	3.8754	4.2932	4.9200	7.7485	3.1864	3.5695	4.1320
4.4509	4.3014	4.1851	5.7714	4.2781	3.8544	4.3014	7.4354	3.1355	3.5891	3.8754
4.4898	4.1320	3.1311	4.9972	3.0956	5.2040	6.1377	8.4838	2.8702	3.6610	3.6481
3.9684	3.7087	3.4995	3.3534	2.4732	2.6762	3.3250	6.9801	2.7587	3.3707	3.1046
5.1180	4.6434	3.2771	3.2734	2.4579	3.3464	3.8265	6.4907	2.9392	3.6028	3.4372
5.4510	5.0938	3.0301	4.5788	2.7751	3.8754	4.3720	7.7398	3.8044	4.5065	4.8675
3.7635	3.4308	3.4500	4.5465	3.3032	3.3178	3.6350	6.3682	2.9821	3.5293	3.2734
4.2166	2.8662	3.2696	5.1240	3.4500	3.9627	4.4272	6.9266	2.7081	3.0910	3.3178
5.4931	5.6904	4.0360	5.7430	4.0570	3.1001	3.3142	6.5352	2.9867	3.4751	4.4188
4.1320	4.0128	3.0155	4.5380	2.8320	3.1864	3.7209	6.8469	2.8467	3.5946	3.9551
3.9834	3.6270	3.5807	3.4751	2.6093	3.7087	3.9908	6.4036	3.3286	4.1620	4.6511
3.8330	3.3776	3.4436	3.2734	2.4450	3.6610	3.9120	6.8024	2.7924	3.7013	3.3178
4.1698	3.9551	3.4078	3.2771	2.7020	4.0200	4.4819	8.2058	3.1311	3.3844	3.6814
4.2542	3.8177	3.1822	4.8978	3.3358	2.3979	2.5424	3.0253	3.9259	4.3944	4.5706
4.2471	4.0724	3.6939	5.3891	2.8937	3.4689	3.9318	6.2519	2.9140	3.4500	3.3358
3.4935	3.6082	3.4078	3.3878	2.7233	3.0106	3.1485	5.5797	3.0007	3.4812	3.3878
5.1591	5.4596	3.3464	4.1400	2.4389	4.0943	4.3631	6.1377	2.5169	3.3464	3.1739
3.9982	3.7773	3.3776	3.8111	3.0910	2.6159	3.4626	6.1203	3.0204	3.2884	3.5639
3.8395	3.4812	3.3032	3.2771	2.8507	3.4500	4.0724	6.4200	3.4626	3.9684	3.9908
3.5234	2.8662	3.4177	4.8752	3.0540	3.8177	4.0360	6.4378	3.7842	4.4509	4.4427
4.0877	3.9396	3.5752	3.0493	2.9476	3.6610	4.2092	7.4799	2.7081	3.6136	3.7635
5.0304	4.4344	3.5381	4.1174	3.2068	4.0943	4.5304	7.7932	4.1026	4.7005	4.5788
3.8111	3.2696	3.2884	3.4012	3.1739	2.9476	3.7842	6.0331	2.8507	3.6687	3.8111
3.8395	3.4689	3.2504	4.7958	3.5439	3.7160	4.1927	6.5439	2.8547	3.2619	2.5257
3.7910	3.4372	3.2027	4.9558	3.1135	2.9735	3.2149	6.6958	2.7819	3.2771	3.5695
3.4012	3.3178	2.7720	2.8285	3.0540	2.6137	3.0155	6.3315	3.0445	3.4751	3.4500
4.4188	4.0943	3.6610	3.7424	3.3604	3.0057	3.3286	5.7961	2.9140	3.2958	3.9551
5.1417	4.5951	3.3844	5.0239	2.7720	3.3464	3.5439	6.5709	2.7054	3.3844	3.1091
3.7209	3.7209	3.3604	3.3069	2.4732	3.4563	4.0877	7.2745	3.1822	3.6687	3.6939
3.6136	3.6481	3.2619	3.4177	3.3707	3.2068	3.5807	6.4552	2.3979	4.0271	2.5711
5.3706	4.9904	3.3707	3.2958	2.9058	3.6082	4.2399	6.8732	2.8736	3.2619	3.6533
4.0500	3.8816	3.5439	3.7209	2.3979	4.2092	4.6434	7.5606	3.0350	3.3069	3.3638
4.1400	3.7209	4.0055	5.6131	3.6939	3.0956	3.8265	7.1491	3.1739	3.6350	3.4563
5.1591	4.5788	3.4689	3.5946	2.4816	3.0956	3.1739	6.2971	3.1135	3.7353	3.5752
4.1851	3.6738	3.7635	6.4552	3.9396	3.0540	3.5175	6.6771	2.9606	3.2465	3.8330
3.9120	3.9908	4.3014	5.8749	4.4031	3.1224	3.6687	6.3767	3.2847	3.9396	4.1479
4.5623	4.3944	3.3707	3.6402	3.0155	3.7353	4.2092	7.3727	2.9560	3.1655	3.7910
4.0500	3.7635	4.3241	5.0173	3.3844	3.7705	4.0271	6.0776	3.1697	3.6939	3.4078
3.8607	3.6402	3.1739	3.7842	2.6333	3.0587	3.4626	7.0605	2.9606	3.4243	3.5293
3.6028	3.2189	2.9867	5.0999	2.8356	3.5752	3.9040	5.8141	3.2068	3.6814	4.1400
3.8691	3.6738	3.6217	3.5293	2.4275	3.2347	3.7160	6.3226	2.8702	2.9735	3.4243
3.6738	3.4812	4.0200	5.8230	3.4500	4.6511	5.1930	7.6857	2.8432	3.4243	3.7087
3.7635	3.5946	3.4500	4.1092	2.8320	4.8442	4.9767	6.1203	4.0877	4.7791	4.7274
3.8754	3.3358	2.9957	3.4144	2.9221	3.1001	3.7353	6.6771	2.9781	3.6481	3.4874
3.8459	3.5381	3.2465	3.9982	2.7486	3.5175	3.9834	6.9354	4.7791	5.6733	5.8999
3.9318	3.7353	3.4012	4.7449	3.2884	3.7842	4.3554	7.4085	3.2581	3.8395	3.7424
5.0173	4.4590	3.5496	3.8265	2.5953	2.6762	3.0057	6.8373	2.9560	3.4812	3.5807
3.9684	3.8265	3.2068	4.8978	3.3945	3.6939	4.0724	7.0157	2.5626	3.1442	3.3464
4.3399	3.6939	2.3979	3.1905	2.8432	3.9259	4.3095	6.1291	2.3979	2.7856	2.6333
3.6402	3.1091	3.5496	3.4812	2.7788	3.2027	3.9259	6.2615	2.9096	3.4308	3.5293
3.4436	3.4751	4.1479	5.8493	4.3554	2.8547	2.9183	5.8406	2.8208	3.2189	3.1570
3.6533	3.4812	3.0253	3.3707	3.3945	4.2542	5.0562	7.8470	3.3069	3.9474	4.3554
5.4596	5.0689	2.9648	3.0587	3.0155	3.5496	4.2471	7.4085	2.3979	3.1398	3.3069
5.0304	5.1417	3.6082	3.2619	3.0773	2.9140	3.5807	6.6958	3.5056	4.0570	3.9040
3.7495	3.6270	3.4012	4.2002	2.7389	3.7013	4.0200	7.1050	3.6270	4.3162	4.9488
3.9259	3.4500	3.4563	4.1092	3.0587	3.6481	3.9551	6.3767	2.4849	3.3286	3.2581
4.1479	4.0500	3.6687	4.0500	3.1355	2.9648	3.5115	7.0067	2.4033	4.8598	2.8285
4.5623	4.0271	4.2239	5.8999	4.2781	3.1355	3.6350	6.1654	3.7565	4.6923	4.2471
4.1255	3.8607	4.1479	5.3375	4.3944	2.9560	3.3358	6.2971	3.3776	3.6738	4.1698
4.3477	4.4104	3.0204	4.8598	2.7206	3.5056	3.9318	6.4646	4.0500	4.9488	5.6131
