raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk	cd3_cd28	icam2	aktinhib	g0076	psitect	u0126	ly	pma	b2camp
3.9982	3.9982	2.644	5.7961	3.7281	3.4995	3.9982	6.5971	2.4292	2.621	2.9264	0.9954	0.0064	0.9828	0.0043	-0.0194	0.0008	0.0002	-0.0024	0.0003
3.5234	3.6814	3.1046	4.6597	3.3604	2.7961	3.3464	5.5947	3.2581	3.716	3.1822	0.9967	0.0123	1.0001	-0.0168	0.0237	0.0043	0.002	-0.0053	0.0025
3.4751	3.7977	2.7265	5.8406	3.7424	4.4188	5.2095	7.2123	3.5115	4.2002	5.2095	0.9933	0.0137	1.0093	-0.0001	0.0088	0.0031	-0.0031	-0.0063	0.0001
4.852	3.5293	2.8937	5.3799	4.2697	3.3945	4.0943	6.1903	3.3638	3.8177	2.9957	1.0056	0.0119	0.9844	-0.0041	0.0065	-0.0041	-0.0025	-0.0041	-0.0055
4.7791	3.8816	2.9221	4.9127	3.45	3.0007	3.4563	6.0776	3.5293	3.6402	3.3638	1.0092	0.0125	0.9943	0.0057	-0.0022	0.0079	-0.0031	0.008	0.0072
4.4272	3.4243	2.832	6.1377	4.2166	3.4177	3.9982	6.4831	3.4436	3.7565	3.0634	1.0062	-0.0005	0.9867	-0.01	0.0011	-0.0065	0.0048	-0.0057	-0.0056
3.5807	3.4995	3.0106	5.1059	3.3429	3.3142	3.3429	5.9349	3.716	3.9396	2.6679	0.9883	0.0033	1.0174	0.0005	0.0017	0.0116	0.0152	-0.0058	0.0095
4.4509	3.791	3.4689	5.2781	4.6269	3.918	4.6597	6.8824	3.2771	3.4012	2.9221	1.0119	-0.005	1.0047	-0.0072	0.0042	-0.0067	-0.0078	-0.0021	-0.012
3.8691	2.8172	2.512	5.6312	3.9551	3.5056	3.9259	6.1291	3.9834	4.2542	3.2771	1.0072	0.005	1.0121	-0.0036	0.0031	0.0085	0.0105	-0.008	-0.0217
3.9396	3.4563	3.0819	4.3095	3.2581	3.3844	3.4812	5.7714	3.4372	3.904	2.6624	0.9929	-0.0015	0.9867	-0.0075	-0.0017	-0.0063	-0.0147	-0.0126	-0.0014
4.6112	3.6738	3.3142	3.3464	2.5649	3.8044	3.9318	6.4998	3.4144	3.5639	3.0587	1.0178	0.0183	1.0001	0.0032	0.013	0.024	-0.0091	-0.0044	-0.0037
3.3707	3.9259	3.5056	4.7707	4.2239	2.9912	3.9627	7.2923	3.2958	3.6533	3.0681	0.9928	0.0053	1.007	-0.0022	0.0103	-0.0112	0.003	-0.0011	-0.0076
4.2932	3.833	3.1355	5.3891	3.5175	2.8244	3.2771	6.8638	3.716	3.918	3.1864	1.0118	0.0036	1.0044	0.0055	0.0009	-0.0052	-0.017	-0.0006	0.0007
4.4427	3.7281	3.627	5.7621	4.14	4.5706	5.0999	6.9354	3.2734	3.5891	2.5408	1.0061	-0.005	1.0046	-0.0008	-0.0061	-0.0063	-0.0042	0.0067	-0.0002
3.8459	3.5381	2.9058	3.4012	3.7977	2.6312	3.1091	5.7777	2.5023	2.4114	2.6624	1.0006	-0.0149	0.9995	0.0022	-0.0167	-0.0038	-0.0009	-0.0008	-0.0007
3.9627	3.2068	3.0587	3.5439	3.904	2.6967	3.4812	7.3369	3.5695	3.7353	2.7924	0.9958	0.0162	1.0082	-0.008	0.0012	-0.0122	-0.0081	-0.0112	0.0056
3.9396	3.791	3.2149	5.2364	3.904	3.627	3.9684	5.717	3.7209	3.7977	2.6967	0.9992	-0.0008	1.0002	0.0164	0.0097	-0.0048	-0.0066	-0.0017	-0.0087
3.4078	3.325	2.9476	5.2364	3.8395	3.0773	3.6738	6.5265	2.3979	3.0301	2.9957	0.9834	0.0059	1.0092	-0.0057	-0.0084	-0.0054	0.0108	-0.0085	0.004
3.1442	2.9518	3.3032	5.0562	3.8044	3.4563	3.918	6.5265	3.5695	3.7773	3.3429	1.0057	0.009	1.0062	0.0106	0.0057	-0.0019	-0.0035	0.0029	0.0088
3.3429	3.0587	3.3032	5.0173	3.9908	4.3944	4.8203	7.0335	3.6217	3.627	3.0587	0.9904	-0.0033	1.0006	-0.0107	0.013	-0.0125	-0.0036	-0.0045	-0.0056
3.0865	2.6762	2.8662	5.204	3.8754	3.035	3.3464	6.0497	2.5137	2.9689	3.035	1.0107	-0.0047	1.0055	-0.0087	0.0082	0.0032	0.012	-0.0093	0.0084
4.1558	3.5695	3.627	5.3982	4.1927	3.7773	4.2166	6.2344	3.3534	3.4874	3.0155	0.9924	0.0139	0.9751	-0.0048	-0.0019	0.0088	-0.0108	-0.0193	0.008
2.9957	3.0057	3.1311	4.14	2.9476	3.904	4.7005	6.9622	3.5115	3.9684	3.2884	0.984	-0.0109	1.0003	0.0011	0.0119	-0.0058	0.0043	-0.0012	-0.0063
4.2239	3.7565	3.5553	2.9349	3.9551	2.7556	4.0128	6.2879	3.6939	3.904	2.6362	0.9914	-0.0054	1.0104	-0.0173	-0.0029	0.0132	-0.0124	-0.0082	-0.0241
4.6511	4.0943	3.325	5.7869	4.1851	4.0877	4.684	7.6769	3.3358	3.8544	2.8064	1.0102	-0.0066	0.9942	0.0078	0.0001	-0.0099	-0.0127	-0.0149	0.0011
3.6217	3.45	2.9434	3.0587	3.7353	3.9759	4.3241	6.4907	3.6136	3.9551	2.9392	0.9987	-0.0117	1.0045	-0.0023	0.0054	0.0006	0.0147	0.0052	-0.0243
3.8544	3.2189	4.2002	5.0999	4.5465	3.8265	5.2204	7.6054	3.4751	3.8395	3.1822	1.0145	0.0157	1.0068	-0.0321	0.0202	0.0004	0.001	-0.0054	0.0071
5.0938	4.7622	3.1398	5.1358	3.7565	2.9648	3.4012	6.2971	2.4832	2.649	3.0773	1.017	-0.0038	0.9914	-0.0002	-0.0086	-0.0116	0.0094	-0.0021	-0.0116
4.1255	3.0106	3.1987	5.6384	4.162	2.8976	3.1135	5.9189	3.627	3.8265	3.0634	0.9839	0.0095	1.0019	-0.003	-0.0063	0.0005	-0.0118	-0.0085	0.016
4.4819	3.5807	2.3979	5.9713	3.7635	3.4078	3.9759	7.0335	2.6239	3.3707	3.5946	1.0099	0.0173	1.0112	0.0054	-0.0056	-0.0062	0.0108	-0.0115	-0.021
4.3795	3.5381	2.9349	5.3799	3.6939	3.45	3.7495	5.9789	3.5175	3.8544	3.2189	1.0293	-0.0015	0.9836	0.004	-0.0006	0.009	-0.0048	0.0059	0.0041
4.7536	4.0128	3.0493	5.1648	3.9982	3.091	3.5639	5.8916	2.9648	3.912	4.02	0.9972	0.0167	0.9904	-0.0074	0.0169	0.0037	-0.0124	0.0174	-0.004
5.366	4.4509	3.4563	5.2417	4.2166	2.679	3.3776	5.9108	3.3286	3.5381	2.8028	1.0067	0.0174	1.0183	-0.0114	0.0022	-0.0051	-0.0008	-0.0057	-0.0112
4.1479	3.4436	2.9518	5.0173	3.918	4.1927	4.8828	6.9266	2.4362	2.3988	2.4168	0.9844	0.0061	0.9983	-0.0071	0.0169	0.0013	-0.011	-0.0013	-0.0034
4.0055	3.4689	2.8507	3.904	3.5807	2.6312	3.1179	6.4036	3.5752	3.8544	3.0865	0.9948	-0.0015	1.013	-0.0162	0.0119	0.0009	0.0142	0.0072	0.009
3.8754	3.2581	2.7651	4.1558	2.8285	3.4626	4.162	6.5265	3.45	3.4812	2.5688	1.0087	-0.0182	1.0016	-0.006	0.0059	-0.0115	0.011	0.001	-0.0155
2.9014	2.9912	3.5695	4.7958	3.7424	3.4436	3.8459	5.8665	3.8816	4.2166	2.8702	0.9886	-0.0114	0.9981	-0.0163	-0.0147	0.0003	0.0117	-0.0094	0.0143
4.6434	4.0271	2.8136	4.9127	3.6481	3.627	3.9396	5.8916	2.3979	2.8285	2.8854	1.0062	0.0103	1.0083	0.006	0.0118	-0.001	0.0179	-0.0041	0.0152
3.7565	3.3464	3.1655	5.1818	3.7773	3.0587	3.7705	6.7393	3.661	4.0128	3.1655	1.0073	-0.0156	1.0046	-0.0056	0.0082	-0.0116	0.0082	-0.0095	0.0126
4.5065	3.9259	3.3142	4.8675	4.1479	3.0493	3.4144	5.8319	3.5115	3.5946	2.7587	1.0154	-0.0068	0.9971	-0.0002	0.0045	-0.0072	0.0011	-0.0075	-0.0147
2.8662	3.5115	3.2847	5.0173	3.7424	3.035	3.3032	6.5265	3.5891	4.0656	2.8976	1.0095	-0.0079	0.993	-0.0088	0.0087	-0.0013	-0.0182	0.0042	0.0049
3.661	3.3707	2.7587	6.3682	4.6434	3.3878	3.6889	5.4072	3.4995	3.5639	2.8285	0.9925	-0.0033	0.9872	-0.0127	0.0102	-0.008	-0.0096	0.0091	-0.0123
2.9867	2.8582	3.4144	4.7005	2.9221	3.918	4.6756	6.9976	3.4751	3.6687	3.1355	0.9984	0.003	1.0224	0.017	0.0183	-0.0068	-0.0085	0.0061	-0.0012
4.6434	3.8898	3.1135	5.0304	3.7495	3.4689	3.912	5.5722	3.7565	3.8177	3.2465	1.0127	-0.0063	0.9947	0.0096	0.0137	-0.0057	0.0105	0.009	-0.0036
3.918	3.5496	2.7556	3.1905	4.05	3.4177	3.6136	5.9965	3.5496	3.791	3.2696	0.9941	0.0054	1.018	0.0024	-0.0031	0.006	-0.0036	0.0002	-0.0036
3.8265	3.8044	2.7997	5.6131	3.9551	3.4935	3.8111	5.8749	4.057	4.5142	3.45	0.993	-0.009	1.0053	0.0002	-0.0089	0.0071	0.0053	0.0062	0.0016
4.332	3.635	2.7819	5.6836	4.1174	4.2627	4.6191	6.2615	3.5891	3.6738	3.091	0.9981	0.0024	1.0159	0.01	-0.0144	0.0057	0.0039	-0.0214	0.0048
3.9474	3.3844	3.3638	5.6384	4.4031	3.3878	3.8177	5.9713	2.8976	3.1001	4.2092	1.0038	-0.0062	1.0168	0.0108	-0.0113	0.0078	-0.006	-0.0004	-0.0007
3.4308	3.627	2.7054	5.624	3.8265	3.5381	3.8816	6.3226	3.5293	3.6217	2.7961	0.9949	0.0052	0.9812	-0.0107	-0.0109	0.006	-0.0001	0.0045	-0.0158
3.2734	2.9392	2.4882	6.0845	4.1775	3.8459	4.4344	6.2344	3.7281	3.6939	2.9476	1.0124	-0.0224	1.0025	0.0052	0.0095	0.0161	0.0038	0.0118	-0.012
4.2399	3.7424	2.5502	5.5175	3.1001	2.6993	3.1864	5.3132	3.4372	3.7842	2.8432	1.0251	0.0024	1.0092	0.0047	-0.0024	-0.0057	-0.0045	0.0075	0.0098
3.7565	3.3032	3.8177	6.0591	4.6756	3.6402	3.9834	5.9532	2.9957	2.9689	2.9648	0.9934	-0.0089	0.9944	0.0022	-0.0041	0.003	-0.0046	-0.0066	-0.012
4.0055	3.4012	2.4689	3.0007	3.3878	3.3178	3.7013	5.8579	3.4563	3.7209	3.1224	0.9897	0.0054	1.0037	-0.0031	0.0059	-0.0062	-0.0039	-0.0096	-0.0014
4.5142	3.2847	2.7651	5.5175	3.3844	3.5752	4.372	7.4354	3.7635	4.036	2.8976	1.0088	-0.0109	0.9996	0.007	-0.0057	-0.0032	0.0141	0.0044	-0.0053
4.9836	4.3944	3.4563	4.1558	3.7353	3.3142	3.6481	5.9532	3.7013	3.8754	3.0956	1.0096	0.0007	1.0025	-0.0015	0.0008	0.0046	-0.0062	0.0066	-0.0049
3.5115	3.2696	3.3178	3.3534	2.9058	3.5056	3.9627	5.4931	3.035	3.9259	3.45	1.0025	0.0207	1.005	-0.0052	-0.0098	-0.0065	-0.018	-0.001	-0.0006
4.2166	3.2189	3.6533	5.9789	5.0999	2.6546	3.7705	7.069	3.791	4.0271	2.9221	0.9935	-0.0044	0.991	-0.0016	0.0084	-0.0121	-0.0136	0.0123	0.0088
3.9259	3.2619	3.635	4.4344	3.3638	3.0106	3.2149	6.0936	3.6814	3.6939	3.0493	1.0084	0.0037	0.9927	-0.0093	-0.0048	-0.0117	-0.011	0.0116	-0.0099
4.02	3.2347	3.1311	5.0434	3.3534	3.5115	3.6082	5.5872	3.6533	3.661	3.035	1.0027	-0.0011	1.0041	0.0049	0.0039	0.0017	-0.0045	-0.0025	-0.0061
2.8172	3.4012	4.132	5.7714	5.0814	3.054	3.5115	6.3226	3.325	3.5946	2.7206	1.0012	0.014	1.0184	0.0202	0.0036	-0.0012	0.0036	0.019	-0.0046
4.9053	4.8903	3.0634	5.6664	3.2229	3.6939	3.6687	5.8579	3.4308	3.2387	2.5006	0.9893	-0.0011	1.0061	0.01	0.0082	0.0058	-0.0155	0.0034	0.0015
4.5549	3.7705	4.02	5.9189	4.3795	3.4995	4.1026	5.7104	3.6481	4.14	3.2619	0.9903	-0.0133	0.994	-0.0019	-0.0168	0.0068	-0.0006	-0.0043	0.0008
5.2781	5.1648	2.4519	5.5175	2.4319	3.5056	3.9259	6.1821	4.0128	4.7958	4.1775	0.9949	-0.0029	0.9971	-0.0013	-0.0095	-0.0067	0.0201	0.016	0.0018
4.132	3.8898	2.7751	3.5639	3.2149	3.2619	3.7013	5.8493	3.7842	4.2399	2.9307	0.9997	0.0009	0.9906	-0.0048	0.0011	0.0026	-0.0077	-0.0229	0.0021
4.6681	3.6939	3.1987	5.3033	4.5218	2.7265	2.8976	6.1115	3.4874	3.716	3.035	0.9974	0.0071	1.0043	0.0076	-0.0025	-0.0047	-0.002	0.0105	0.0185
3.661	3.2884	2.9821	5.1648	3.7773	3.1135	3.7565	6.7845	3.5807	3.8044	2.5626	0.9828	-0.0122	0.9862	-0.0141	-0.0003	-0.0128	0.0173	0.0187	0.0016
4.7449	3.918	2.9264	5.5452	3.7087	3.8691	4.2932	7.0335	3.4012	3.635	2.9392	0.9947	0.0048	0.9982	0.0119	0.0073	0.0077	0.0098	0.0104	0.0086
5.0689	3.8395	3.6082	4.02	4.0055	3.3429	3.791	5.5094	3.2581	3.6028	2.3979	0.9906	-0.0194	0.9969	0.0023	0.0004	-0.0094	0.0077	0.0226	-0.001
3.45	2.8136	2.956	4.9127	3.4144	3.9627	4.3014	5.656	3.6687	3.8177	2.9221	0.9864	0.0002	0.9857	-0.0025	-0.0038	-0.0057	-0.0019	0.0055	0.0042
4.1026	3.8816	3.2189	5.3706	3.8459	3.6402	4.057	5.5947	3.2465	3.5752	3.6217	1.0087	0.0139	0.9967	0.0223	-0.007	-0.0173	0.0039	-0.0073	0.0024
4.7005	4.0724	3.0253	5.1591	2.9349	3.5056	3.918	5.8999	2.4849	2.7788	2.6651	0.9999	0	1.0015	-0.0077	0.0005	0.004	0.0002	0.0086	0.0058
4.5065	3.7209	3.3604	4.7875	3.8691	3.5891	4.0724	5.7004	3.2387	3.8544	3.0773	1.0177	-0.0012	0.9848	0.0355	-0.0051	0.0035	-0.0038	0.0053	-0.0023
4.2002	3.6028	3.1655	4.9053	3.4177	2.9349	3.627	6.3135	3.4243	3.4243	2.8898	0.9842	0.0141	1.0044	0.0038	-0.0073	0.0001	-0.0142	-0.0081	0.0019
4.5142	3.6402	3.157	5.7777	3.5891	3.4372	3.918	5.656	3.7773	3.9982	2.8356	1.0067	-0.0011	1.0022	0.0012	-0.0006	0.0023	0.0124	0.0035	0.0071
4.0055	3.4935	3.4874	5.193	3.6939	2.8285	3.3878	5.656	4.0431	4.2239	2.8391	0.9957	-0.0052	0.9936	0.006	-0.0047	0.0062	0.0028	0.0137	0.0136
4.6756	3.7773	3.0587	4.6681	3.8177	3.3776	3.7281	5.8579	3.627	3.7281	2.914	1.0185	0.006	0.9879	-0.0015	-0.0025	0.0001	-0.0032	-0.0098	-0.0019
4.2627	3.7353	3.9834	3.091	4.0271	3.7773	4.0724	5.989	3.7565	3.8607	3.1987	1.024	-0.0049	1.002	0.0012	0.0066	-0.0036	0.0026	0.0044	0.0053
4.3095	3.7635	2.8736	5.366	3.8044	3.2581	3.6687	5.5607	3.5695	3.716	2.8136	1.0067	-0.0043	0.9977	-0.0016	-0.0013	-0.0136	0.0118	0.0032	-0.0171
4.8675	3.9259	3.627	4.3795	4.2239	4.8442	5.204	7.5071	2.4673	2.6019	3.2465	0.9997	0.0099	0.9982	-0.0008	-0.0155	-0.0038	0.0115	-0.0145	0.0192
3.4243	2.81	4.0656	6.2785	4.9416	3.2958	3.9982	5.8493	3.4177	3.4995	3.0057	1.0012	-0.0073	0.9998	-0.0007	-0.0231	0.0136	-0.0027	-0.0077	0.0115
3.716	3.2229	4.0128	4.4509	4.0431	3.1224	3.7353	6.1738	3.3464	3.912	2.7856	1.0054	-0.0214	0.9919	0.0115	-0.0042	-0.018	0.0022	0.0002	-0.0099
3.5695	3.6402	2.9648	3.1697	4.2697	3.635	4.3631	7.2745	3.3707	3.7424	3.5234	1.0018	-0.0047	0.9903	0.0053	-0.0128	0.0023	0.0179	0.0033	-0.0001
4.3795	3.5175	3.1864	3.9318	4.0055	2.9476	3.6814	7.5427	3.6687	3.661	2.6851	1.0007	-0.0023	1.0106	0.0044	0.0091	0.0054	-0.0036	0.0207	0.0032
2.7081	3.3534	3.1485	5.1761	4.132	4.1092	5.4931	8.0533	4.02	4.1851	3.4177	1.0049	0.0029	0.9946	-0.0164	0.0036	-0.0016	0.0003	0.013	-0.003
4.4104	3.9396	2.8507	3.8607	2.6546	2.7924	3.5695	7.5071	2.3979	2.8172	2.914	1.0025	-0.0041	0.9949	-0.0086	0.0028	-0.0068	-0.006	0.0211	0.0035
3.918	3.6136	2.3979	6.7662	2.9476	3.3069	3.7977	5.323	3.2771	3.6533	2.9912	0.9975	0.0011	0.9878	-0.004	0.0044	0.0068	0.0027	0.0107	-0.0003
2.8898	3.6738	2.9912	4.6032	3.716	4.2542	4.6357	6.3063	3.3032	3.4874	2.9014	0.9969	-0.0042	1.0055	0.0079	-0.001	-0.0074	0.0055	-0.0151	0.0181
4.3477	3.5553	3.5115	2.644	3.6402	4.1092	4.5951	6.9354	3.3142	3.4812	2.9867	0.998	0.0042	0.9941	-0.0162	0.0035	-0.0081	-0.0087	0.006	0.0011
4.2471	3.3844	3.7705	4.8283	4.1026	2.8172	3.054	5.8665	3.5439	3.7424	2.7856	0.9947	-0.0252	1.0134	-0.0109	0.0095	0.0073	0.0019	0.0087	0.0051
3.8691	3.3878	3.1739	4.8598	3.9834	3.2189	4.1698	6.2879	3.7705	3.8544	3.054	1.0051	-0.0042	0.9995	0.0034	0.0082	-0.0102	0.0105	0.0161	-0.0187
4.4188	3.8691	3.1442	3.3604	3.7977	3.1612	4.2312	6.9354	3.4436	3.635	2.9689	0.9973	-0.0002	0.9961	-0.0097	0.0072	0.006	0.0062	-0.0135	0.0066
4.4427	3.6533	3.6939	6.1821	5.204	2.7453	3.7087	6.2615	3.2504	3.3464	2.6239	1.0095	0.0084	0.9891	-0.0104	-0.0072	-0.0105	-0.0038	0.0037	0.0105
3.7635	3.4626	2.9392	5.1818	3.791	3.4995	3.8959	5.7869	3.4372	3.5946	2.5795	1.0229	0.0072	0.9987	-0.0341	-0.0004	-0.0043	-0.019	0.0043	-0.0111
3.4935	3.2504	3.1311	4.8598	3.791	4.7791	5.4424	6.9441	3.0253	3.1355	2.8172	1.0043	0.0057	0.9979	-0.0059	-0.0278	-0.0077	-0.0103	0.0191	-0.0168
3.0587	3.3178	4.0877	4.7875	3.9684	3.627	4.057	5.7004	3.5553	3.9627	2.8467	1.0032	-0.0072	0.9818	0.0033	-0.0005	0.0072	-0.0083	0.0053	0.0026
4.0792	3.2189	3.0493	5.0239	3.7635	3.1311	3.2958	5.7714	2.6851	3.2847	4.1092	0.9976	-0.0054	1.0046	0.0051	-0.009	-0.0161	-0.0097	-0.0058	-0.0081
3.8691	3.8816	3.6738	3.8816	3.6217	3.325	4.1174	6.4297	3.3286	3.8544	3.1091	1.0122	-0.0096	0.9989	0.0037	0.0011	0.0044	0.0027	-0.0051	-0.0119
2.7997	3.2696	2.7298	5.425	3.7424	2.7206	3.8607	5.8749	3.4626	3.5752	2.9434	1.0075	0.0027	0.9927	-0.026	-0.0108	0.0161	0.0139	0.0129	0.0194
4.1927	3.6738	2.8775	3.3534	3.8959	3.5293	3.8177	5.989	3.7773	3.7842	3.2027	1.004	0.0011	0.986	0.0081	0.0194	-0.0117	-0.0062	-0.0033	-0.0012
4.5549	3.8607	3.0819	3.4626	3.6402	3.6082	3.7281	5.6312	3.1697	3.7209	3.7013	1.024	0.0067	0.9973	-0.0018	-0.0029	0.0035	0.0009	-0.0233	-0.016
4.6032	4.538	3.3844	2.9264	2.9264	3.9834	4.2166	6.0403	3.1905	3.2229	2.956	0.9971	0.0007	1.0043	0.0085	-0.0008	0.0062	0.007	0.0113	0.0157
4.4344	3.7424	2.3988	5.5722	3.2734	4.05	4.92	7.1229	3.5439	3.9759	2.6159	1.0071	-0.0084	0.9945	0.0029	0.0163	0.0128	0.0151	0	-0.019
3.6889	3.5175	2.5908	4.5706	3.1822	3.6738	3.9908	5.8665	3.6939	3.4626	3.2347	0.9845	-0.0076	0.9952	-0.0093	-0.0044	-0.008	-0.0063	0.0202	0.0026
4.7536	3.5695	2.7265	5.366	3.1864	2.6933	3.6738	6.5265	3.3878	3.5439	3.4689	1.004	0.0049	1.0157	-0.0108	-0.0055	0.0004	-0.0075	0.0073	-0.0189
4.2697	3.4995	4.6681	5.7104	4.3014	3.8754	4.2542	6.1549	3.3178	3.661	2.6851	0.9959	0.0168	0.9979	-0.0083	-0.005	0.0036	0.009	0.0044	-0.0055
4.5623	3.4177	2.8814	3.4751	3.7281	3.3638	3.3707	5.5797	4.0656	4.2542	3.2229	0.9914	-0.0021	0.9988	0.0034	-0.0006	0.0097	-0.0235	0.0044	0.0097
4.057	3.3286	3.2847	5.0689	3.9834	3.627	4.036	6.8287	3.3429	3.2958	2.7486	1.0063	0.0118	1.0025	0.0063	-0.0114	0.0042	0.003	-0.0032	0.0128
3.8177	3.6738	3.5115	4.9053	4.0877	3.5891	4.05	6.2785	2.4319	3.7013	2.5392	1.015	0.0163	1.011	-0.0025	0.011	0.0099	0.0114	0.0018	0.0067
4.0656	3.3707	3.1355	4.1775	3.6028	3.2308	3.6217	5.7961	2.4689	2.8775	2.494	0.998	-0.0094	0.9953	0.0065	-0.0009	-0.0144	0.0084	0.015	-0.0054
4.7958	3.8459	4.0724	4.5788	3.5639	3.3464	3.8044	6.1903	3.1987	3.5695	3.3878	0.9843	-0.0127	0.9963	0.0092	-0.0093	-0.0024	0.0029	0.0118	0.0027
4.1479	3.4308	3.0493	5.3982	3.4935	3.2884	3.5175	5.8916	3.3844	3.3429	2.9867	1.005	-0.0037	0.9837	0.0164	0.009	-0.0001	0.0141	0.0171	0.0067
3.1905	3.1612	2.5885	5.9189	4.2399	2.5795	2.5392	4.5706	2.4613	2.3979	2.8356	0.9948	-0.0053	0.985	-0.0129	0.0134	0.0042	0.0063	-0.0077	-0.0173
3.904	3.0493	3.3286	3.2465	2.5281	3.0634	3.1355	6.2086	3.6082	3.7353	3.0773	0.9832	0.0066	1.0042	0.0132	0.0048	-0.0052	0.0144	0.0282	-0.0055
3.1905	3.4995	3.0773	5.124	3.912	3.0587	3.4372	6.1738	3.3638	3.6687	3.0007	0.9976	-0.0138	1.0049	-0.0193	-0.0072	0.0013	0.0004	0.0002	-0.0154
4.9127	4.02	2.5169	5.5607	2.4458	4.057	4.459	6.8554	3.1224	3.3604	4.387	1.0068	-0.007	0.9773	0.0019	0.0134	-0.0015	0.0052	0.0037	0.0058
3.7353	3.3069	3.1987	3.7013	4.4104	2.9781	3.3032	6.3315	3.3707	3.3142	2.9221	1.0124	-0.0159	0.9998	-0.0028	-0.0086	-0.0176	-0.0075	-0.0141	0.0146
4.1927	3.6939	2.956	4.3944	3.6028	3.4751	3.8754	5.9269	3.5639	3.5056	3.3945	0.9943	0.0082	0.9797	-0.0089	0.0006	0.0193	-0.0095	-0.0097	0.0056
4.9488	4.5549	3.5639	5.3033	4.587	3.1485	3.6402	6.0403	3.0155	3.2149	2.7997	1.0058	0.0022	0.9966	-0.0159	0.0034	-0.0027	0.0083	0.0096	-0.0099
3.8044	3.035	2.8582	5.0938	3.9318	3.4874	4.372	7.0783	3.5752	3.8691	2.6707	0.9906	0.001	0.9922	-0.0043	-0.002	0.0089	-0.0098	0.0115	-0.0164
3.7013	3.1311	3.3178	4.3162	3.2027	3.4144	3.7281	6.0064	3.4812	3.904	3.0204	0.996	-0.01	0.9959	0.0008	0.0074	-0.0028	-0.0014	0.0124	-0.002
2.9264	3.4308	3.1355	4.0271	4.4104	3.2619	3.4372	5.8493	3.3286	3.4751	2.9867	1.0089	-0.0042	1.0137	-0.0081	0.0196	-0.0036	-0.0102	-0.0083	-0.0047
4.0271	3.2619	2.9821	3.7977	2.5975	3.7013	3.9259	5.9636	3.7209	3.9759	3.1355	0.9993	0.0061	0.9916	-0.0004	-0.02	0.0119	-0.0122	0.0118	-0.0036
4.2399	3.7635	3.7773	4.804	3.2465	3.1905	3.8816	6.5709	2.4849	3.0397	2.7751	0.9861	0.0118	0.9972	0.0001	-0.0002	0.0032	-0.0053	-0.0077	0.0018
4.6357	3.4751	2.9392	5.3982	4.2092	4.1479	4.6597	7.3369	3.7353	4.02	2.7587	1.0046	0.0068	0.9963	-0.0059	0.0171	0.0054	-0.0152	0.0072	-0.0016
3.8816	3.4812	3.2619	6.1291	4.5218	3.8044	3.9834	6.3404	3.3286	3.4372	2.7751	1.0091	0.0057	1.0153	-0.0127	-0.0106	-0.0173	0.0167	0.0009	-0.0064
4.6923	3.9834	2.9689	6.2615	4.7622	3.1485	3.4012	6.3491	3.5234	3.8691	3.2027	0.9851	-0.0026	0.9831	0.0003	0.0027	-0.0063	0.0052	-0.0032	-0.0138
4.459	3.4874	3.2068	5.2679	4.05	3.6082	4.0656	5.8916	3.6687	3.9908	3.3429	0.9958	0.0005	1.0057	0.0069	-0.0037	0.021	-0.0116	-0.0031	0.0188
4.7536	4.3399	2.7619	5.2883	3.6939	2.9349	3.5175	6.2344	3.4626	3.8177	3.2347	1.0015	0.0094	0.9991	-0.002	-0.0065	-0.005	-0.0012	-0.0022	0.0119
4.804	3.6402	3.1905	4.8903	3.4012	2.5772	3.3464	7.0423	3.2696	3.8607	3.6136	1.0061	0.0044	0.9974	0.0228	-0.0074	-0.0068	-0.014	-0.0015	0.0025
4.7449	4.2239	2.8814	5.2204	4.1851	2.8854	3.1655	6.1377	3.4995	3.6082	3.2229	1.0039	0.0059	0.9935	0.0002	-0.0081	-0.0075	0.0068	0.01	0.0149
4.6511	3.5891	2.772	3.2581	3.8265	2.6412	3.2308	6.2086	3.7087	3.5946	2.7206	0.9894	0.0045	0.9986	0.0019	-0.0035	0.0021	-0.0097	-0.0024	0.0011
4.5788	5.0938	2.9221	3.157	4.2627	3.6028	3.833	6.0064	3.833	4.0128	3.3178	0.9983	-0.0007	0.9855	-0.0385	0.0004	0.0044	0.0062	0	-0.0095
4.8675	3.9318	2.3979	4.5142	3.1612	3.4935	3.8816	5.6384	3.4626	3.4995	2.8814	1.0099	-0.0095	0.9844	0.0027	0.0007	-0.0173	0.0041	-0.0089	-0.0069
4.132	3.5553	3.2347	4.5465	3.6028	3.4689	3.5496	5.6733	3.4436	3.6136	3.2581	0.9904	-0.003	1.0092	0.0048	0.0053	0.013	-0.0082	-0.017	-0.0058
3.3844	3.5946	2.5088	3.9684	3.1135	3.5639	3.7842	5.6733	3.1442	3.7977	3.635	1.0057	-0.0089	0.9733	0.0062	-0.0032	-0.0084	0.0107	0.0133	0.0033
4.6269	3.661	2.4069	5.7004	3.7281	4.0431	4.3631	5.366	3.5439	3.7635	3.1905	0.9977	0.0123	1.0042	0.0054	-0.0014	-0.0053	0.0102	-0.0035	-0.0008
4.9628	4.14	3.1485	4.6357	2.9648	3.1091	3.8607	7.1854	3.5946	3.9259	3.1355	0.986	0.0149	0.9956	0.0037	-0.0122	-0.0016	0.0067	0.0045	-0.004
