age	workclass	fnlwgt	educ	educ-num	mar-stat	occup	relat	race	sex	cap-gain	cap-loss	hrs-wk	nat-count	Income
41	3	195897	15	10	2	11	0	4	1	0	0	50	38	0
44	4	153132	9	13	2	3	0	4	1	7688	0	52	38	1
18	3	230875	1	7	4	0	1	4	1	0	0	40	38	0
74	5	92298	9	13	2	3	0	4	1	0	0	10	38	0
40	3	185145	10	16	2	9	0	4	1	0	0	40	38	1
27	3	297296	11	9	2	2	0	4	1	0	0	40	38	0
75	*	164849	6	5	2	*	0	2	1	1409	0	5	38	0
55	3	145214	11	9	0	0	1	4	0	0	0	40	38	0
52	5	242341	5	4	2	2	0	0	1	0	0	40	38	0
54	3	240542	15	10	0	11	4	4	0	0	0	48	38	0
36	3	104772	11	9	0	2	4	4	1	0	0	48	38	0
76	*	152802	15	10	2	*	0	4	1	0	0	8	38	0
26	3	181666	11	9	4	5	3	4	0	0	0	40	38	0
18	3	415520	1	7	4	2	3	4	1	0	0	20	38	0
38	3	258761	11	9	0	3	1	4	1	0	0	50	38	0
50	3	88842	9	13	2	13	0	4	1	7298	0	40	38	1
19	*	356717	15	10	4	*	3	4	0	0	0	25	38	0
32	3	158438	15	10	2	3	0	4	1	0	0	60	38	1
57	3	206206	9	13	2	11	0	4	1	0	0	40	38	1
20	3	51816	11	9	4	10	3	2	1	0	0	40	38	0
27	3	253814	15	10	4	0	1	4	0	0	0	40	38	0
31	5	161745	9	13	3	3	1	4	1	0	1980	60	38	0
60	3	162947	4	3	0	6	1	4	0	0	0	40	32	0
52	3	163027	11	9	0	2	4	4	0	0	0	50	38	0
61	3	146788	5	4	2	13	0	4	1	0	0	40	38	0
57	5	73309	11	9	6	2	1	4	1	0	0	55	38	1
19	*	143867	15	10	4	*	3	4	1	0	0	40	38	0
59	5	104216	14	15	2	11	0	4	1	0	0	25	38	0
34	5	345705	11	9	4	2	1	4	1	0	0	45	38	1
31	3	133770	7	12	2	2	1	1	1	0	0	50	38	1
42	3	209392	11	9	0	10	1	2	1	0	0	35	38	0
70	3	262345	15	10	4	0	1	4	0	0	0	6	38	0
47	3	277545	9	13	2	0	0	1	1	0	0	40	*	1
47	*	174525	11	9	2	*	0	4	1	3942	0	40	*	0
29	3	490332	15	10	2	13	0	4	1	0	0	45	38	1
27	3	211570	1	7	4	5	2	2	1	0	0	40	38	0
25	3	374918	2	8	2	7	5	4	0	0	0	40	38	0
51	3	106728	9	13	2	3	0	4	1	5178	0	60	38	1
28	3	173649	11	9	4	7	3	2	0	0	0	40	*	0
35	3	174597	9	13	2	2	0	4	1	0	0	40	38	0
36	5	233533	15	10	2	2	0	4	1	0	0	60	38	1
54	*	169785	12	14	4	*	1	4	0	0	0	40	38	0
46	3	133169	8	11	2	2	0	4	1	0	0	40	38	0
52	3	198824	8	11	5	7	4	4	0	0	0	35	38	0
65	3	174056	5	4	2	6	0	4	1	0	0	40	38	0
43	3	188696	8	11	0	6	1	4	1	0	0	40	38	0
41	1	90692	11	9	0	9	4	1	0	0	0	40	38	0
34	3	271933	9	13	4	3	2	4	0	0	1741	45	38	0
47	5	102359	9	13	2	3	0	4	1	0	0	30	38	0
49	0	213668	12	14	4	3	1	4	1	0	0	56	38	1
21	3	294789	15	10	4	7	1	4	0	0	0	25	38	0
20	3	157599	15	10	4	7	1	4	0	0	0	25	38	0
18	1	134935	2	8	4	10	3	4	1	0	0	40	38	0
27	3	466224	15	10	4	11	1	2	1	0	0	40	38	0
34	5	111985	11	9	2	2	0	4	1	0	0	50	38	0
38	3	264627	15	10	0	0	4	4	0	0	0	40	38	0
24	3	213427	11	9	4	0	1	4	1	0	0	40	38	0
34	3	279015	15	10	4	11	1	4	1	0	0	65	38	0
47	3	165937	11	9	2	6	0	4	1	0	0	50	38	1
27	0	188343	11	9	5	3	4	2	0	0	0	40	38	0
63	3	158609	8	11	6	0	4	4	0	0	0	8	38	0
34	3	193036	15	10	2	0	0	2	1	0	0	40	38	1
25	3	198632	15	10	3	11	1	4	1	0	0	50	38	0
54	3	175912	11	9	6	6	4	4	1	914	0	40	38	0
19	*	192773	15	10	4	*	3	4	0	0	0	35	38	0
35	3	101387	11	9	0	11	1	4	0	0	0	50	38	0
24	3	60783	15	10	2	13	0	4	1	0	0	70	38	1
26	3	183224	15	10	4	0	3	1	0	0	0	35	38	0
59	1	100776	8	11	0	0	1	4	0	0	0	40	38	0
43	3	57600	10	16	3	9	1	4	0	0	0	40	*	0
20	3	174063	15	10	4	7	3	4	0	0	0	40	38	0
41	3	306495	11	9	2	4	0	4	1	0	0	40	38	0
51	3	249741	15	10	2	11	0	4	1	0	0	40	38	0
27	3	93021	11	9	4	0	4	3	0	0	0	40	38	0
36	3	49626	11	9	2	3	0	4	1	0	0	40	38	0
25	3	63062	15	10	4	4	3	4	1	0	0	60	38	0
55	3	320835	9	13	2	11	0	4	1	0	0	50	38	1
22	1	123727	15	10	4	9	1	4	0	0	0	21	38	0
58	6	110517	10	16	2	9	0	1	1	4064	0	40	18	0
43	3	149670	15	10	2	0	5	4	0	4064	0	15	38	0
39	3	172425	8	11	2	0	5	4	0	0	0	20	38	1
40	3	216116	6	5	4	6	4	2	0	0	0	40	13	0
46	3	174209	11	9	0	3	1	4	1	0	0	45	38	0
54	0	175083	11	9	4	0	4	4	0	0	0	20	38	0
19	3	129059	15	10	4	11	3	2	1	0	0	30	38	0
24	3	121313	11	9	2	0	0	4	1	0	0	40	38	0
53	*	181317	11	9	2	*	0	4	1	0	0	40	38	0
24	6	166851	12	14	4	9	1	4	1	0	0	13	38	0
29	5	29616	11	9	4	4	3	4	1	0	0	65	38	0
56	4	105582	15	10	2	3	0	4	1	7688	0	50	38	1
54	*	124993	11	9	2	*	0	4	1	0	0	40	38	1
21	*	148509	15	10	4	*	1	4	0	0	0	30	38	0
34	3	230246	6	5	5	2	1	4	1	0	0	40	*	0
56	3	117881	1	7	0	6	1	4	0	0	0	40	38	0
34	3	203408	9	13	2	9	0	4	1	7688	0	50	38	1
19	3	446219	0	6	4	11	4	2	0	0	0	40	38	0
32	4	110331	11	9	2	11	0	4	1	0	0	65	38	1
48	3	207946	11	9	0	0	4	4	0	0	0	52	38	0
67	*	45537	12	14	2	*	0	2	1	0	0	40	38	1
47	3	188330	11	9	2	13	0	4	1	0	0	25	38	0
52	3	147629	11	9	2	13	0	4	1	0	0	60	38	1
40	3	153799	3	2	3	6	4	4	0	0	0	40	5	0
28	3	203776	0	6	2	2	0	4	1	0	0	50	38	0
41	3	168071	9	13	2	3	0	4	1	7298	0	50	38	1
57	3	348430	3	2	0	2	4	4	1	0	0	40	31	0
51	3	103407	11	9	0	0	1	4	0	0	0	40	38	0
26	*	152046	1	7	4	*	1	4	0	0	0	35	10	0
36	3	153205	9	13	2	9	0	1	1	0	0	45	*	0
33	3	326104	15	10	2	3	0	4	1	0	0	50	38	1
46	3	238162	9	13	2	2	0	4	1	0	0	45	38	1
50	3	221336	11	9	0	0	2	1	0	0	0	40	29	0
33	3	180656	15	10	3	2	1	4	1	0	0	40	*	0
77	5	145329	11	9	4	6	1	4	1	401	0	20	38	0
39	3	315776	12	14	4	3	1	2	1	8614	0	52	38	1
67	*	150516	11	9	6	*	4	4	1	0	0	3	38	0
35	3	325802	7	12	0	5	4	4	0	0	0	24	38	0
23	3	133985	0	6	4	2	3	2	0	0	0	40	38	0
37	3	269329	8	11	0	9	1	4	0	8614	0	45	38	1
41	3	183203	11	9	2	13	0	4	1	0	0	50	38	1
60	3	76127	7	12	2	0	0	4	1	0	0	35	38	1
32	3	195891	9	13	4	0	1	4	1	0	0	55	38	0
56	0	162137	11	9	2	13	0	0	1	0	0	40	38	0
45	6	37672	8	11	0	12	4	4	0	0	0	40	38	0
24	3	161708	11	9	0	3	1	4	0	0	0	45	38	1
18	3	80616	0	6	4	5	3	4	1	0	0	27	38	0
31	3	209276	11	9	2	7	0	3	1	0	0	40	38	0
21	*	34443	15	10	4	*	3	4	1	0	0	50	38	0
45	3	192835	9	13	2	3	0	4	1	0	1977	55	38	1
23	3	203240	15	10	4	7	1	4	0	0	0	40	38	0
45	6	102308	15	10	2	3	0	4	1	0	0	40	38	0
18	3	40829	1	7	4	11	2	0	0	0	0	25	38	0
25	3	60726	11	9	2	13	0	2	1	0	0	30	38	0
31	6	116677	11	9	2	11	0	4	1	0	0	40	38	0
19	3	57067	11	9	4	6	2	4	1	0	0	45	38	0
41	3	304906	9	13	2	3	0	4	1	0	0	40	38	1
74	3	101590	14	15	6	0	1	2	0	0	0	20	38	0
27	3	258102	4	3	4	13	1	4	1	0	0	40	25	0
23	3	241185	11	9	4	0	1	4	0	0	0	40	38	0
31	3	124827	8	11	2	11	0	4	1	0	0	40	38	1
40	4	76625	11	9	2	5	0	4	1	0	0	40	38	0
41	0	263339	11	9	2	13	0	4	1	0	0	40	38	1
25	3	135645	12	14	4	11	1	4	1	0	0	20	38	0
42	3	245626	11	9	2	2	0	0	1	0	0	60	38	0
24	3	210781	9	13	4	2	1	4	0	0	0	40	38	0
42	3	235786	7	12	2	2	0	4	1	0	0	50	38	1
45	5	160167	0	6	2	2	0	4	1	0	0	70	38	0
52	0	30731	11	9	2	3	0	4	1	7298	0	40	38	1
34	3	314375	8	11	0	2	1	4	1	0	0	40	38	0
32	3	81528	11	9	4	5	2	4	1	0	0	60	38	0
54	3	182854	11	9	2	2	0	4	1	0	0	45	38	0
42	0	296798	1	7	4	12	1	4	1	0	1340	40	38	0
32	3	194426	9	13	2	12	0	4	1	15024	0	40	38	1
40	*	70645	15	10	2	*	5	4	0	0	0	20	38	0
55	4	141807	9	13	2	11	0	4	1	0	0	60	38	1
66	*	112871	1	7	4	*	1	4	1	0	0	30	38	0
52	6	71344	12	14	2	9	0	4	1	0	0	40	38	0
21	6	341410	15	10	4	0	1	4	0	0	0	15	38	0
33	3	118941	9	13	2	3	5	4	0	0	0	40	38	1
52	*	159755	8	11	2	*	0	4	1	0	0	50	38	1
28	3	128509	4	3	4	6	1	4	0	0	0	40	*	0
27	5	229125	1	7	2	2	0	4	1	0	0	40	38	0
42	1	142756	9	13	0	9	1	4	0	0	0	50	38	0
27	4	243871	15	10	4	0	3	4	0	0	0	45	38	0
47	3	213140	8	11	2	2	0	4	1	7688	0	40	38	1
19	3	196857	11	9	4	7	1	4	0	0	0	40	38	0
46	3	138626	15	10	2	2	0	4	1	0	0	40	38	0
55	5	161334	11	9	6	7	1	4	0	0	0	25	26	0
50	3	273536	5	4	2	11	0	3	1	0	0	49	5	0
32	3	115631	15	10	4	0	1	4	0	4101	0	50	38	0
28	3	185957	11	9	2	0	5	4	0	0	0	40	38	0
23	3	334357	11	9	4	0	3	2	0	0	0	40	38	0
43	3	96102	12	14	3	3	1	4	1	0	0	50	38	0
34	3	213226	9	13	2	9	0	4	1	0	0	40	19	1
19	3	115248	15	10	4	0	1	1	1	0	0	40	39	0
37	3	185061	15	10	2	3	0	1	1	0	0	55	38	0
27	3	147638	9	13	4	0	2	1	0	0	0	40	16	0
18	3	280298	11	9	4	11	3	4	0	0	0	24	38	0
31	3	163516	15	10	6	0	4	4	0	0	0	40	38	0
49	3	277434	11	9	2	13	0	4	1	0	0	50	38	0
26	0	206983	14	15	2	9	0	4	1	0	0	60	3	0
48	3	108993	11	9	2	2	0	4	1	0	0	45	38	1
39	3	288551	11	9	2	2	0	2	1	0	0	40	38	0
41	3	176069	11	9	5	6	4	4	0	0	0	40	38	0
48	6	183486	8	11	0	9	4	4	0	0	0	56	38	1
40	3	163215	9	13	0	3	1	4	0	10520	0	40	38	1
70	3	94692	9	13	2	11	0	4	1	0	0	70	38	1
20	3	118462	11	9	4	5	3	4	1	0	0	43	38	0
38	3	407068	4	3	2	7	0	4	1	0	0	75	25	0
37	5	243587	15	10	5	7	3	4	0	0	0	40	4	0
49	3	23074	15	10	6	3	1	4	0	0	0	40	38	1
51	3	237735	11	9	2	5	0	4	1	3103	0	40	38	1
43	3	188291	3	2	4	11	3	4	1	0	0	40	38	0
38	3	284166	14	15	4	9	1	4	1	0	0	50	38	0
18	*	423460	1	7	4	*	3	4	1	0	0	36	38	0
23	3	287681	5	4	4	7	1	4	1	0	0	25	25	0
34	3	509364	11	9	2	2	0	4	1	0	0	40	38	0
62	*	139391	15	10	2	*	0	4	1	0	0	24	38	0
33	3	91964	15	10	4	0	4	4	1	0	0	40	38	0
31	3	117526	15	10	4	4	1	4	0	0	0	45	38	0
64	3	91343	15	10	6	12	4	4	0	0	0	40	38	0
26	1	336969	9	13	2	9	0	4	1	0	0	28	7	0
55	3	255364	15	10	2	9	0	4	1	0	0	40	38	0
61	1	167670	9	13	3	9	1	4	1	0	0	40	38	0
37	3	211494	11	9	2	12	0	4	1	0	0	40	38	1
78	1	136198	9	13	2	3	0	4	1	0	0	15	38	0
27	0	409815	15	10	4	0	4	2	0	0	0	40	38	0
49	3	188823	11	9	0	9	1	4	1	0	0	42	38	0
55	6	146326	12	14	2	9	0	4	1	7688	0	45	38	1
42	3	154374	9	13	2	13	0	4	1	0	0	58	38	0
22	*	216563	11	9	4	*	2	4	0	0	0	40	38	0
61	3	197286	6	5	2	2	0	4	1	0	0	40	38	0
64	5	100722	9	13	2	0	0	4	1	0	0	5	38	0
46	1	377622	11	9	2	7	0	4	1	0	0	40	38	0
24	3	145964	9	13	4	3	1	4	1	0	0	40	38	0
27	3	358636	15	10	2	2	0	4	1	2829	0	70	38	0
47	3	155489	11	9	2	13	0	4	1	7688	0	55	38	1
18	3	57413	15	10	0	7	3	4	1	0	0	15	38	0
48	3	320421	11	9	2	11	0	4	1	0	0	50	38	0
50	5	174752	11	9	0	4	1	4	1	0	0	40	38	0
40	6	229364	12	14	0	9	1	4	0	0	0	45	38	0
56	5	157486	0	6	0	11	3	4	1	0	0	40	38	0
34	3	92682	11	9	4	0	1	4	0	4865	0	40	38	0
56	0	101338	9	13	2	11	0	4	1	0	0	40	38	0
18	3	132652	1	7	4	7	3	4	1	0	0	20	38	0
21	3	34616	15	10	4	7	3	4	0	0	0	25	38	0
40	3	218903	11	9	0	12	4	4	0	0	0	40	38	0
27	1	204098	11	9	2	5	2	4	1	0	0	50	38	0
52	5	64045	14	15	2	9	0	4	1	99999	0	45	38	1
46	3	189763	11	9	0	11	1	4	0	0	0	30	38	0
23	3	26248	11	9	4	0	3	4	0	0	0	40	38	0
50	3	92079	15	10	2	12	0	4	1	0	0	45	38	1
19	3	280071	15	10	4	6	2	4	1	0	0	50	38	0
20	3	224059	11	9	4	7	1	4	1	0	0	40	38	0
39	3	185520	15	10	0	3	1	4	0	8614	0	40	38	1
24	3	265567	1	7	4	2	3	4	1	0	0	35	38	0
72	3	106890	8	11	6	0	1	4	0	0	0	40	38	0
42	6	39586	12	14	2	9	5	4	0	0	0	20	38	1
42	3	153132	9	13	0	11	4	4	1	0	0	45	*	0
51	3	209912	9	13	0	3	1	0	1	0	0	50	38	0
39	3	144169	11	9	2	11	0	4	1	0	0	50	38	1
40	1	50442	15	10	4	0	4	0	0	2977	0	35	38	0
34	3	89644	15	10	2	11	0	4	1	0	0	55	38	1
19	3	275889	1	7	4	5	3	4	1	0	0	40	25	0
26	3	231638	11	9	4	3	3	4	0	0	0	40	38	0
45	1	224474	9	13	0	9	4	4	0	4934	0	50	38	1
28	3	355259	12	14	4	9	1	4	0	0	0	40	38	1
30	0	68330	9	13	4	9	1	4	1	0	0	40	38	1
32	3	185410	11	9	4	0	1	4	0	0	0	40	38	0
19	3	87653	15	10	4	7	3	4	0	0	0	25	38	0
21	3	286853	11	9	4	7	3	4	1	0	0	35	38	0
54	3	96710	11	9	2	8	2	2	0	0	0	20	38	0
62	3	160143	14	15	2	9	0	4	1	0	0	30	38	1
25	3	186925	15	10	4	7	1	4	1	2597	0	48	38	0
49	4	109705	15	10	0	3	4	4	0	0	0	32	38	0
32	3	94235	11	9	2	2	0	4	1	0	0	40	38	1
26	3	225279	15	10	4	9	1	4	1	0	1602	40	*	0
37	1	297449	11	9	2	10	0	4	1	0	0	40	38	1
58	3	205896	11	9	0	11	2	4	0	0	0	40	38	0
37	3	93717	15	10	2	0	5	4	0	7298	0	45	38	1
41	3	194710	11	9	4	3	1	4	0	0	0	40	38	0
38	3	236391	9	13	2	3	0	4	1	7688	0	40	38	1
47	6	189123	11	9	2	7	0	4	1	0	0	40	38	0
42	3	358677	11	9	0	7	4	2	1	0	0	35	38	0
30	6	199539	11	9	2	0	0	4	1	0	1902	40	38	0
43	3	128170	15	10	2	11	0	4	1	7688	0	40	38	1
34	3	231238	11	9	2	6	0	2	1	0	0	40	38	0
57	3	296152	15	10	0	3	2	4	0	594	0	10	38	0
46	3	166003	1	7	2	6	0	4	1	0	0	40	38	0
32	3	281437	15	10	2	13	0	4	1	0	0	55	38	0
20	3	190231	6	5	4	6	3	4	0	0	0	11	26	0
47	3	122026	8	11	0	11	1	4	1	0	0	50	38	0
55	*	205527	11	9	0	*	1	4	1	0	0	20	38	0
53	5	174102	5	4	2	3	0	4	1	4386	0	50	11	1
43	3	125461	9	13	2	11	0	4	1	0	0	65	38	1
80	5	184335	5	4	2	4	0	4	1	0	0	30	38	0
24	3	211345	15	10	4	7	3	4	0	0	0	40	25	0
43	1	147328	12	14	2	3	0	4	1	0	1977	60	38	1
22	3	222993	11	9	4	5	3	4	1	0	0	40	38	0
40	3	225978	15	10	5	3	1	2	1	0	0	40	38	0
48	3	121124	11	9	2	3	0	4	1	0	0	50	38	1
56	*	656036	11	9	2	*	0	4	1	0	0	25	38	0
34	*	346762	1	7	0	*	3	4	1	0	0	84	38	0
51	3	234057	11	9	2	2	0	4	1	0	0	45	38	1
24	0	306515	11	9	4	0	1	4	0	0	0	40	38	0
19	3	116562	11	9	4	7	3	4	0	0	0	40	38	0
34	3	171159	15	10	0	0	4	4	0	0	0	30	38	0
24	3	199011	11	9	4	2	3	4	1	0	0	40	38	0
41	3	443508	9	13	2	13	0	4	1	0	0	48	1	1
24	3	29810	11	9	0	11	1	4	0	0	0	38	38	0
22	1	238831	15	10	4	10	3	4	1	0	0	40	38	0
32	0	566117	15	10	0	0	4	4	0	0	0	40	38	0
41	3	255044	9	13	0	3	1	4	0	0	0	55	38	0
20	3	436253	15	10	4	7	3	4	1	0	0	35	38	0
31	3	300687	11	9	4	7	1	2	1	0	0	40	38	0
55	3	144071	9	13	2	12	0	4	1	0	0	18	38	1
49	6	133917	10	16	2	9	0	2	1	0	1902	60	*	1
26	3	188767	9	13	4	11	3	4	1	0	0	40	38	0
27	5	300777	11	9	0	13	1	4	1	0	0	70	38	0
35	3	26987	11	9	5	0	1	4	0	0	0	40	38	0
40	3	174395	11	9	0	7	1	4	1	0	0	60	11	0
59	3	90290	15	10	2	9	0	4	1	0	0	34	38	0
61	3	183735	15	10	2	11	0	4	1	0	0	45	38	1
31	3	123273	11	9	4	11	3	2	0	0	0	40	38	0
43	0	186916	12	14	0	10	1	4	1	0	0	60	38	1
61	3	43554	4	3	4	5	1	2	1	0	2339	40	38	0
54	3	178251	7	12	6	0	4	4	0	0	0	30	38	0
30	3	255885	15	10	2	11	0	4	1	0	0	50	38	0
20	3	64292	15	10	4	11	1	4	0	0	0	50	38	0
27	6	194773	12	14	4	9	1	4	0	0	0	50	10	0
44	4	133060	15	10	0	6	1	4	1	0	0	60	38	0
64	3	258006	15	10	6	0	1	4	0	0	0	40	4	0
55	3	92215	11	9	0	0	1	4	0	0	0	40	38	0
34	3	33945	11	9	0	2	1	4	1	6849	0	55	38	0
61	3	153048	11	9	6	11	1	4	0	0	0	35	38	0
28	3	192200	9	13	2	9	0	4	1	0	0	40	*	0
34	3	355571	11	9	0	6	4	2	0	0	0	40	38	0
47	4	139268	14	15	2	9	0	4	1	0	1977	60	38	1
26	3	34402	9	13	4	0	1	4	1	0	0	45	38	0
35	3	25955	1	7	4	7	4	0	1	0	0	40	38	0
36	3	209609	9	13	2	9	0	4	1	0	0	38	38	0
47	3	168283	9	13	2	9	0	4	1	0	0	40	38	1
17	3	295488	1	7	4	7	3	2	0	0	0	25	38	0
35	3	190895	15	10	2	9	0	4	1	0	0	60	38	0
33	3	164190	12	14	4	9	3	4	1	0	0	20	38	0
25	3	216010	7	12	2	0	5	4	0	0	0	40	38	0
18	3	387568	0	6	4	11	3	4	1	0	0	10	38	0
47	6	188386	12	14	5	9	1	4	1	0	0	38	38	0
44	3	174491	11	9	6	7	4	2	0	0	0	30	38	0
41	3	31221	11	9	0	7	4	4	0	0	0	30	38	0
30	3	272451	9	13	4	0	1	4	0	0	0	40	38	0
53	5	152652	15	10	2	4	0	4	1	0	0	50	38	0
53	3	104413	11	9	6	7	4	2	0	0	0	20	38	0
40	3	105936	11	9	2	11	5	4	0	5013	0	20	38	0
24	3	379066	15	10	4	0	1	4	1	0	2205	24	38	0
27	3	214858	9	13	4	11	3	4	1	0	0	40	38	0
50	3	237735	4	3	2	13	0	4	1	0	0	37	25	0
36	3	158592	1	7	2	2	0	4	1	0	0	50	38	0
41	3	237321	3	2	2	6	0	4	1	0	0	40	25	1
41	3	23646	12	14	4	9	1	4	0	0	0	40	38	0
31	3	169240	11	9	4	7	1	4	0	0	0	40	38	0
32	0	454508	9	13	2	3	0	4	1	0	0	40	38	0
22	3	130356	15	10	4	6	3	4	1	0	0	48	38	0
22	3	427686	0	6	0	2	3	4	1	0	0	40	38	0
18	1	36411	2	8	4	9	3	4	1	0	0	30	38	0
39	3	548510	9	13	2	9	0	2	1	0	0	30	38	0
38	3	187264	11	9	2	3	5	4	0	0	0	55	38	0
35	6	140752	11	9	2	2	0	4	1	0	0	40	38	0
23	3	325596	15	10	4	6	1	4	1	0	0	40	38	0
54	5	175804	9	13	2	3	0	4	1	0	0	40	38	1
36	3	107302	12	14	2	9	0	4	1	0	0	60	38	1
63	1	41161	11	9	2	3	0	4	1	0	0	55	38	0
39	3	401832	15	10	2	3	0	4	1	0	0	48	38	0
57	5	353808	15	10	2	11	0	4	1	0	0	60	38	1
58	4	349910	14	15	2	9	0	4	1	0	1977	50	38	1
29	3	161478	9	13	4	0	1	1	0	0	0	40	23	0
17	3	400225	1	7	4	11	3	4	0	0	0	20	38	0
40	3	367533	11	9	0	2	1	4	1	0	0	40	38	0
69	5	69306	15	10	2	7	5	4	0	0	0	15	38	0
28	3	270366	0	6	0	11	1	4	0	0	0	40	38	0
38	3	103751	6	5	2	2	0	4	1	0	0	40	38	0
44	3	75227	14	15	4	9	1	4	1	14084	0	40	38	1
45	1	132563	14	15	0	9	4	2	0	0	1726	40	38	0
33	6	79580	9	13	2	0	0	2	1	0	0	40	38	0
41	1	344624	15	10	2	7	0	4	1	0	1485	40	38	1
37	4	186359	11	9	2	11	0	4	1	7688	0	60	38	1
50	3	121685	15	10	2	11	0	4	1	0	0	45	38	1
48	3	75104	9	13	2	9	0	4	1	0	0	50	38	0
26	*	188343	11	9	4	*	4	2	0	0	0	40	38	0
36	3	246449	15	10	2	3	0	4	1	0	0	60	38	1
21	3	85088	15	10	4	7	3	4	0	0	0	37	38	0
37	3	545483	7	12	2	4	0	4	1	0	0	40	38	0
20	6	243986	15	10	4	9	3	4	0	0	0	20	38	0
54	5	32778	11	9	2	11	5	4	0	0	0	30	38	0
28	3	369114	11	9	5	11	2	4	0	0	0	40	38	0
27	3	217200	15	10	4	9	1	4	1	0	0	40	38	0
33	3	149220	8	11	4	7	4	2	0	0	0	40	38	0
46	*	162034	11	9	2	*	0	4	1	0	0	40	38	0
28	*	157813	1	7	0	*	4	4	0	0	0	58	1	0
17	*	179715	0	6	4	*	3	4	1	0	0	40	38	0
40	5	335549	14	15	4	9	1	4	1	0	2444	45	38	1
47	3	102308	12	14	2	11	0	4	1	0	0	40	38	1
44	3	367749	3	2	4	6	1	4	0	0	0	40	7	0
25	3	98281	2	8	4	5	4	4	1	0	0	43	38	0
35	3	115792	9	13	2	9	0	4	1	0	0	55	38	0
29	3	277788	15	10	2	11	5	4	0	0	0	25	38	0
30	3	103435	11	9	0	6	4	4	1	0	0	40	38	0
30	3	37646	15	10	2	5	0	4	1	0	0	40	38	0
56	5	385632	5	4	0	7	4	4	0	0	0	40	38	0
25	5	210278	9	13	4	9	3	4	1	0	0	30	38	0
28	3	335357	11	9	4	5	3	2	1	0	0	40	38	0
43	5	272165	6	5	2	2	0	4	1	0	0	40	38	0
47	1	148995	11	9	2	10	0	4	1	0	0	60	38	1
46	5	113434	9	13	2	2	0	4	1	0	0	40	38	0
41	6	132551	12	14	0	9	4	4	0	0	0	35	38	0
38	0	115433	7	12	2	0	5	4	0	7688	0	33	38	1
29	3	227890	11	9	4	10	2	2	1	0	0	40	38	0
25	3	503012	4	3	4	2	1	4	1	0	0	40	25	0
56	3	250873	1	7	2	2	0	4	1	0	0	45	38	0
31	3	407930	5	4	2	5	0	4	1	0	0	40	38	0
22	3	148187	1	7	4	7	2	4	1	0	0	40	38	0
31	3	159322	11	9	4	5	2	4	1	0	0	40	38	0
28	3	334368	15	10	5	0	1	4	0	0	0	40	38	0
53	3	196328	9	13	2	3	0	2	1	0	0	40	38	0
45	3	270842	12	14	0	3	1	4	0	0	0	50	38	1
71	3	235079	13	1	6	2	4	2	1	0	0	10	38	0
65	*	327154	11	9	6	*	4	4	0	0	0	40	38	0
39	3	188391	11	9	2	2	0	4	1	7298	0	50	38	1
19	0	30559	11	9	1	11	5	4	0	0	0	40	38	0
34	1	255098	9	13	0	9	4	4	0	0	0	40	38	0
36	3	248010	11	9	2	0	0	4	1	0	0	45	38	0
40	3	174515	11	9	3	7	3	4	0	0	0	40	38	0
90	3	171956	15	10	5	0	3	4	0	0	0	40	32	0
56	3	193130	14	15	2	3	0	4	1	0	0	16	38	0
21	3	108670	11	9	4	9	1	4	0	0	0	40	38	0
48	3	186172	9	13	2	3	0	4	1	0	0	45	38	1
45	3	348854	15	10	5	0	4	4	0	0	0	27	38	0
46	3	271828	11	9	2	6	0	4	1	0	0	40	38	1
64	3	148606	0	6	5	7	1	4	0	0	0	35	38	0
29	1	123983	12	14	4	9	3	1	1	0	0	40	35	0
22	3	24896	11	9	0	12	4	4	0	0	0	30	10	0
47	3	573583	11	9	2	13	0	4	1	0	0	48	21	1
67	4	106175	9	13	2	3	0	4	1	0	2392	75	38	1
43	3	307767	11	9	2	5	0	4	1	0	0	40	38	0
42	3	200574	15	10	2	11	0	4	1	0	0	40	38	0
31	3	59083	15	10	2	7	0	4	1	0	1672	50	38	0
53	3	358056	1	7	0	7	4	4	0	0	0	40	38	0
81	3	114670	6	5	6	8	1	2	0	2062	0	5	38	0
33	1	262042	11	9	0	0	3	4	0	0	1138	40	38	0
17	3	206010	2	8	4	7	3	4	0	0	0	8	38	0
55	4	183869	14	15	2	3	0	4	1	0	0	50	*	1
28	3	159001	11	9	4	5	3	4	1	0	0	30	38	0
24	3	155818	15	10	4	11	3	4	0	0	0	40	38	0
40	3	96055	11	9	5	0	4	4	0	0	0	45	38	0
30	1	131776	12	14	4	0	1	4	0	0	0	40	38	0
24	3	228613	1	7	4	6	4	4	0	0	0	40	38	0
26	3	198163	12	14	2	11	5	4	0	0	0	40	38	0
38	3	37028	15	10	0	11	4	4	0	0	0	38	38	0
30	3	177304	11	9	2	12	0	4	1	0	0	40	38	1
33	3	144064	9	13	2	3	0	4	1	0	0	50	38	0
40	3	146659	11	9	2	11	0	4	1	0	0	60	38	1
63	5	26904	11	9	2	4	0	4	1	0	0	98	38	0
23	3	238917	5	4	4	2	2	4	1	0	0	36	38	0
56	3	170148	11	9	0	2	4	2	1	0	0	40	38	0
42	5	27821	8	11	2	3	0	4	1	0	0	60	38	0
40	3	220460	11	9	4	2	1	4	1	0	0	40	1	0
49	3	101320	7	12	2	11	5	4	0	0	1902	40	38	1
35	3	173858	11	9	3	2	1	1	1	0	0	40	*	0
