Category	Rating	Reviews	Size	Installs	Price	Content_Rating	Genres	Android_Ver
PERSONALIZATION	4.3	2056.0000	9.8	500000	0	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.8	440.0000	920	500000	0	Everyone	Personalization	5.0_and_up
PERSONALIZATION	4.6	66453.0000	14	5000000	0	Everyone	Personalization	2.3_and_up
PERSONALIZATION	4.1	398.0000	6.8	100000	0	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.7	12089.0000	27	500000	0	Everyone	Personalization	4.0_and_up
PERSONALIZATION	4.1	2828.0000	7.4	100000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.6	6466641.0000	*	100000000	0	Teen	Personalization	*
PERSONALIZATION	4.2	89342.0000	29	10000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.3	495905.0000	*	50000000	0	Everyone	Personalization	*
PERSONALIZATION	4.2	86743.0000	*	5000000	0	Everyone	Personalization	*
PERSONALIZATION	4	30498.0000	5.9	1000000	0	Everyone	Personalization	3.2_and_up
PERSONALIZATION	4.2	97890.0000	14	1000000	$2.49	Everyone	Personalization	2.3_and_up
PERSONALIZATION	3.9	25037.0000	14	1000000	0	Everyone	Personalization	2.3_and_up
PERSONALIZATION	4.3	58617.0000	26	1000000	$0.99	Everyone	Personalization	4.4_and_up
PERSONALIZATION	4.1	62301.0000	1.9	1000000	0	Everyone	Personalization	4.2_and_up
PERSONALIZATION	4.2	37237.0000	3.9	5000000	0	Everyone	Personalization	1.6_and_up
PERSONALIZATION	4.4	1591.0000	779	10000	$0.99	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.3	595120.0000	*	10000000	0	Everyone	Personalization	*
PERSONALIZATION	4.3	100130.0000	*	5000000	0	Everyone	Personalization	*
PERSONALIZATION	4.4	294701.0000	5.1	10000000	0	Teen	Personalization	4.0.3_and_up
PERSONALIZATION	4.3	63624.0000	10	5000000	0	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.1	112977.0000	13	10000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.2	58052.0000	4	5000000	0	Teen	Personalization	2.3.3_and_up
PERSONALIZATION	4.1	12180.0000	5.4	1000000	0	Everyone	Personalization	2.1_and_up
PERSONALIZATION	4.1	118459.0000	3.3	10000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.2	112479.0000	4.3	10000000	0	Everyone	Personalization	4.2_and_up
PERSONALIZATION	4.1	69417.0000	853	10000000	0	Everyone	Personalization	2.1_and_up
PERSONALIZATION	4.4	733838.0000	21	10000000	0	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.1	157495.0000	6.4	10000000	0	Everyone	Personalization	4.4_and_up
PERSONALIZATION	4.3	86481.0000	8.6	10000000	0	Everyone	Personalization	4.0_and_up
PERSONALIZATION	4.6	484981.0000	2.1	10000000	0	Everyone	Personalization	3.0_and_up
PERSONALIZATION	4.1	77724.0000	7.1	5000000	0	Teen	Personalization	4.0_and_up
PERSONALIZATION	4.6	6466641.0000	*	100000000	0	Teen	Personalization	*
PERSONALIZATION	4.6	2390185.0000	*	100000000	0	Teen	Personalization	*
PERSONALIZATION	4.2	33074.0000	3.3	1000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.1	35771.0000	3.5	5000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.2	290241.0000	4.1	50000000	0	Everyone	Personalization	2.1_and_up
PERSONALIZATION	4.5	69488.0000	9.7	1000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.3	10401.0000	3.3	1000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.2	28806.0000	7.1	1000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4	11343.0000	8.4	1000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.2	66730.0000	7	5000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.2	25807.0000	5.5	1000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.6	1121805.0000	*	50000000	0	Everyone	Personalization	*
PERSONALIZATION	4.3	266402.0000	*	10000000	0	Everyone	Personalization	*
PERSONALIZATION	4.4	512106.0000	*	10000000	0	Everyone	Personalization	*
PERSONALIZATION	4.4	251616.0000	13	10000000	0	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.4	87300.0000	*	1000000	0	Everyone	Personalization	*
PERSONALIZATION	4.3	181399.0000	*	10000000	0	Everyone	Personalization	*
PERSONALIZATION	4.3	881.0000	5.9	10000	$9.99	Everyone	Personalization	2.1_and_up
PERSONALIZATION	4.6	40704.0000	*	100000	$4.49	Everyone	Personalization	*
PERSONALIZATION	4.5	624924.0000	24	10000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.1	51145.0000	6.2	10000000	0	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.3	647844.0000	*	10000000	0	Everyone	Personalization	*
PERSONALIZATION	4.4	2591941.0000	*	100000000	0	Everyone	Personalization	*
PERSONALIZATION	4.2	7435.0000	6.9	1000000	0	Everyone	Personalization	4.0.3_and_up
PERSONALIZATION	4.2	115773.0000	*	10000000	0	Everyone	Personalization	4.1_and_up
PERSONALIZATION	4.1	12008.0000	6.1	1000000	0	Everyone	Personalization	4.0_and_up
PRODUCTIVITY	4.5	2084126.0000	*	500000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.7	536926.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	3016297.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	1188154.0000	24	10000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.4	2731171.0000	*	1000000000	0	Everyone	Productivity	*
PRODUCTIVITY	3.8	8226.0000	4.1	10000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.4	228794.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	3252896.0000	50	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.2	226456.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	1079491.0000	*	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	3.2	11200.0000	11	5000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.5	9653.0000	5.1	1000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.2	58675.0000	1.3	10000000	0	Everyone	Productivity	5.0_and_up
PRODUCTIVITY	4.4	1038306.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.7	287250.0000	*	50000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	480643.0000	*	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4	27800.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	691474.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4	2131.0000	2.3	5000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.6	5383985.0000	16	100000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.5	26559.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	13500.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4	8550.0000	15	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.4	1861310.0000	61	500000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	23089.0000	1.6	10000000	0	Everyone	Productivity	5.0_-_8.0
PRODUCTIVITY	3.9	6949.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	858208.0000	*	500000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	815981.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	102451.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	56403.0000	49	5000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.4	115072.0000	*	5000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.7	19302.0000	7.2	5000000	0	Everyone	Productivity	4.0.3_and_up
PRODUCTIVITY	4.6	1488396.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	3.1	6572.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	577059.0000	1.5	50000000	0	Everyone	Productivity	2.3.3_and_up
PRODUCTIVITY	4.1	1092367.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	618798.0000	*	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.6	209696.0000	49	5000000	0	Everyone	Productivity	4.3_and_up
PRODUCTIVITY	4.3	1498393.0000	14	50000000	0	Everyone	Productivity	4.2_and_up
PRODUCTIVITY	3.9	15368.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	123412.0000	*	50000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	185632.0000	*	50000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	3.7	80847.0000	*	50000000	0	Everyone	Productivity	5.0_and_up
PRODUCTIVITY	4.5	2764964.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	41418.0000	1.2	1000000	0	Everyone	Productivity	2.2_and_up
PRODUCTIVITY	4	549973.0000	*	50000000	0	Everyone	Productivity	*
PRODUCTIVITY	4	212.0000	10	1000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.4	6011.0000	4.3	500000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.7	17955.0000	3.8	1000000	0	Everyone	Productivity	4.0.3_and_up
PRODUCTIVITY	4.6	25370.0000	*	1000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	74146.0000	32	10000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.5	176873.0000	4.5	1000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.6	404617.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4	10270.0000	8.4	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.5	155999.0000	12	10000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.4	56713.0000	25	1000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.3	117255.0000	*	1000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	691474.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	298843.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	72513.0000	12	5000000	0	Everyone	Productivity	5.0_and_up
PRODUCTIVITY	4.6	1488396.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	205191.0000	7.1	10000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.6	73695.0000	*	1000000	0	Everyone	Productivity	5.0_and_up
PRODUCTIVITY	4.3	144879.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	5383971.0000	16	100000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.5	49794.0000	6.5	1000000	0	Everyone	Productivity	2.3_and_up
PRODUCTIVITY	4.3	609182.0000	9.2	50000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.1	979.0000	720	100000	0	Everyone	Productivity	2.2_and_up
PRODUCTIVITY	4.2	53015.0000	2.2	5000000	0	Everyone	Productivity	2.3_and_up
PRODUCTIVITY	4.2	277794.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	67523.0000	*	1000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.2	17415.0000	4.1	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.5	2084125.0000	*	500000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.4	2731211.0000	*	1000000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	3016305.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	226456.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	496399.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	1079616.0000	*	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.3	815974.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	549900.0000	60	10000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.5	618796.0000	*	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.5	1508137.0000	37	100000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.4	480640.0000	*	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.2	858227.0000	*	500000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	244567.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	2401017.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	57033.0000	*	5000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	12321.0000	713	1000000	0	Everyone	Productivity	2.3_and_up
PRODUCTIVITY	4.6	122424.0000	4.7	5000000	0	Everyone	Productivity	2.3.3_and_up
PRODUCTIVITY	4.2	21507.0000	6.6	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.2	80581.0000	2.5	10000000	0	Everyone	Productivity	2.3_and_up
PRODUCTIVITY	4.2	37204.0000	19	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4	10643.0000	*	5000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	226295.0000	4.2	10000000	0	Everyone	Productivity	2.3.3_and_up
PRODUCTIVITY	4.6	57904.0000	11	1000000	0	Everyone	Productivity	4.2_and_up
PRODUCTIVITY	4.4	691474.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	404610.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	1488397.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	298854.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	155999.0000	12	10000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.4	480638.0000	*	100000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.3	5157.0000	*	500000	0	Everyone	Productivity	*
PRODUCTIVITY	4	8985.0000	5.7	1000000	0	Everyone	Productivity	4.0.3_and_up
PRODUCTIVITY	4.2	16349.0000	9	1000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.2	30291.0000	*	1000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	25985.0000	6.9	1000000	0	Everyone	Productivity	4.0.3_and_up
PRODUCTIVITY	4	10270.0000	8.4	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.2	60840.0000	1.9	5000000	0	Everyone	Productivity	4.0.3_and_up
PRODUCTIVITY	4.4	133573.0000	*	5000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	23393.0000	*	1000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.3	198051.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	102594.0000	15	5000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.2	858230.0000	*	500000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	80119.0000	*	10000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	26919.0000	*	100000	$5.99	Everyone	Productivity	*
PRODUCTIVITY	4.4	2731211.0000	*	1000000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	267189.0000	*	5000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	1038303.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.1	6850.0000	11	100000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.4	1861309.0000	61	500000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.4	18669.0000	4.1	1000000	0	Everyone	Productivity	4.2_and_up
PRODUCTIVITY	4.1	16420.0000	3.8	1000000	0	Everyone	Productivity	2.3.3_and_up
PRODUCTIVITY	4.3	16149.0000	*	1000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.1	71432.0000	3.8	5000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.1	282460.0000	*	500000000	0	Everyone	Productivity	*
PARENTING	4.5	86.0000	2.8	10000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	3.9	17941.0000	*	5000000	0	Everyone	Parentingusic__Video	*
PARENTING	*	76.0000	8.2	10000	0	Everyone	ParentingEducation	4.0_and_up
PARENTING	3.8	3614.0000	3.3	1000000	0	Everyone	ParentingBrain_Gaes	4.0_and_up
PARENTING	*	34.0000	6.2	10000	0	Everyone	Parenting	2.2_and_up
PARENTING	*	31.0000	85	10000	0	Everyone	ParentingEducation	4.0.3_and_up
PARENTING	4.6	1413.0000	14	100000	0	ature_17+	Parenting	4.1_and_up
PARENTING	4.7	39.0000	95	10000	0	Everyone	Parenting	4.2_and_up
PARENTING	*	36.0000	5.5	5000	0	Everyone	Parenting	4.1_and_up
PARENTING	4	3789.0000	42	1000000	0	Everyone	ParentingEducation	4.0.3_and_up
PARENTING	*	67.0000	15	50000	0	Everyone	ParentingEducation	2.3_and_up
PARENTING	4.7	107.0000	98	50000	0	Teen	Parenting	4.2_and_up
PARENTING	4.1	559.0000	6.4	100000	0	Everyone	Parenting	4.1_and_up
PARENTING	3.7	4976.0000	2.8	1000000	0	Everyone	ParentingEducation	4.0_and_up
PARENTING	*	3248.0000	6.5	100000	0	Everyone	ParentingEducation	4.0_and_up
PARENTING	4.1	44.0000	3.6	10000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	3.7	9293.0000	2.4	1000000	0	Everyone	Parenting	4.0_and_up
PARENTING	4.6	62386.0000	3.4	1000000	0	Everyone	Parenting	4.0_and_up
PARENTING	4.4	162.0000	1.5	10000	0	Everyone	Parenting	4.1_and_up
PARENTING	4.6	1002.0000	5	50000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.1	99.0000	6.6	10000	0	Everyone	Parenting	4.1_and_up
PARENTING	4.4	498.0000	*	50000	0	Everyone	Parenting	4.4_and_up
PARENTING	4.7	34336.0000	*	1000000	0	Everyone	Parenting	*
PARENTING	4.4	9073.0000	*	500000	0	Everyone	Parenting	4.2_and_up
PARENTING	*	163.0000	59	100000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.8	190.0000	6.8	100000	0	Everyone	Parenting	4.0_and_up
PARENTING	4	464.0000	24	100000	0	Everyone	Parenting	5.0_and_up
PARENTING	4.9	717.0000	6.6	100000	0	Everyone	Parenting	4.1_and_up
PARENTING	*	63.0000	4.9	10000	0	Everyone	Parenting	4.0_and_up
PARENTING	4.8	7505.0000	9.1	100000	0	Everyone	Parenting	2.3_and_up
PARENTING	4.4	11501.0000	11	1000000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.7	69.0000	5.8	5000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.2	2715.0000	24	500000	0	Everyone	Parentingusic__Video	5.0_and_up
PARENTING	4.6	349.0000	4.4	100000	0	Everyone	Parenting	4.4_and_up
PARENTING	4.6	37.0000	16	10000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.5	806.0000	11	500000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.6	60.0000	4.9	10000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.1	319.0000	11	100000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	3.8	824.0000	53	1000000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	4.8	6668.0000	20	100000	0	Everyone	Parenting	4.1_and_up
PARENTING	4.8	1940.0000	38	100000	0	Everyone	Parentingusic__Video	4.2_and_up
PARENTING	*	34.0000	4.9	10000	0	Everyone	Parenting	4.0_and_up
PARENTING	4.5	1025.0000	17	100000	0	Everyone	Parenting	4.1_and_up
PARENTING	4	3346.0000	37	1000000	0	Everyone	Parentingusic__Video	4.0.3_and_up
PARENTING	4.4	5343.0000	5.2	1000000	0	Everyone	Parenting	4.1_and_up
PARENTING	4.7	247.0000	28	100000	0	Everyone	Parentingusic__Video	4.4_and_up
PARENTING	*	970.0000	71	100000	0	Everyone	Parenting	4.0.3_and_up
PARENTING	3.9	3182.0000	46	1000000	0	Everyone	ParentingEducation	4.0.3_and_up
PARENTING	4.4	1528.0000	16	100000	0	Everyone	Parenting	4.4_and_up
PARENTING	4.4	39.0000	18	10000	0	Everyone	Parentingusic__Video	4.0_and_up
PARENTING	4.5	76795.0000	18	1000000	0	Everyone	Parenting	4.1_and_up
WEATHER	4.4	1558437.0000	*	50000000	0	Everyone	Weather	*
WEATHER	4.8	159455.0000	10	1000000	0	Everyone	Weather	4.4_and_up
WEATHER	4.4	2053404.0000	*	50000000	0	Everyone	Weather	*
WEATHER	4.8	892.0000	17	10000	0	Everyone	Weather	4.4_and_up
WEATHER	4.5	981995.0000	*	10000000	0	Everyone	Weather	*
WEATHER	4.7	11118.0000	9.7	1000000	0	Everyone	Weather	4.0_and_up
WEATHER	4.5	178934.0000	*	10000000	0	Everyone	Weather	*
WEATHER	3.5	11297.0000	*	1000000	0	Everyone	Weather	*
WEATHER	4.4	15370.0000	21	1000000	0	Everyone	Weather	4.1_and_up
WEATHER	4.3	18194.0000	3.2	1000000	0	Everyone	Weather	3.0_and_up
WEATHER	4.4	40606.0000	15	10000000	0	Everyone	Weather	5.0_and_up
WEATHER	4.2	133338.0000	44	5000000	0	Everyone	Weather	4.1_and_up
WEATHER	4.6	36900.0000	4.8	500000	0	Everyone	Weather	4.0_and_up
WEATHER	4.4	1312037.0000	*	10000000	0	Everyone	Weather	*
WEATHER	4.4	4184.0000	10	1000000	0	Everyone	Weather	5.0_and_up
WEATHER	3.9	100994.0000	54	5000000	0	Everyone	Weather	4.1_and_up
WEATHER	4.3	20008.0000	9.1	5000000	0	Everyone	Weather	5.0_and_up
WEATHER	4.5	13426.0000	19	1000000	0	Everyone	Weather	4.1_and_up
WEATHER	4.2	18773.0000	12	10000000	0	Everyone	Weather	4.4_and_up
WEATHER	3.7	26941.0000	*	5000000	0	Everyone	Weather	*
WEATHER	4.2	7457.0000	*	1000000	0	Everyone	Weather	*
WEATHER	3.9	135337.0000	*	5000000	0	Everyone	Weather	*
WEATHER	3.6	7623.0000	19	1000000	0	Everyone	Weather	4.4_and_up
WEATHER	4.5	1422858.0000	*	50000000	0	Everyone	Weather	*
WEATHER	4.3	21404.0000	7.6	1000000	0	Everyone	Weather	4.4_and_up
WEATHER	4.3	2143.0000	*	100000	0	Everyone	Weather	*
WEATHER	4.2	189313.0000	38	10000000	0	Everyone	Weather	*
WEATHER	4.6	89868.0000	*	1000000	0	Everyone	Weather	*
WEATHER	4.5	309617.0000	*	10000000	0	Everyone	Weather	*
WEATHER	4.5	3478.0000	6.1	500000	0	Everyone	Weather	4.2_and_up
WEATHER	4.2	24349.0000	9.2	1000000	0	Everyone	Weather	4.1_and_up
WEATHER	3.9	22154.0000	*	10000000	0	Everyone	Weather	4.4_and_up
WEATHER	4.8	17493.0000	11	100000	$4.49	Everyone	Weather	4.4_and_up
WEATHER	3.8	15966.0000	9.2	1000000	0	Everyone	Weather	2.3_and_up
WEATHER	4.5	2332.0000	20	500000	0	Teen	Weather	4.1_and_up
WEATHER	4.5	29344.0000	22	500000	0	Everyone	Weather	4.1_and_up
WEATHER	4.2	67772.0000	*	5000000	0	Everyone	Weather	*
WEATHER	4	634.0000	*	100000	0	Everyone	Weather	4.1_and_up
WEATHER	4.2	18425.0000	5.3	1000000	0	Everyone	Weather	4.1_and_up
VIDEO_PLAYERS	4.3	25655305.0000	*	1000000000	0	Teen	Video_Players__Editors	*
VIDEO_PLAYERS	4.3	7557.0000	5.6	1000000	0	Everyone	Video_Players__Editors	4.4_and_up
VIDEO_PLAYERS	4.2	59089.0000	5.4	10000000	0	Everyone	Video_Players__Editors	4.4_and_up
VIDEO_PLAYERS	4.3	1551.0000	2.9	1000000	0	Everyone	Video_Players__Editors	4.1_and_up
VIDEO_PLAYERS	3.6	12764.0000	25	1000000	0	Teen	Video_Players__Editors	4.0_and_up
VIDEO_PLAYERS	3.9	54807.0000	*	100000000	0	Everyone	Video_Players__Editors	*
VIDEO_PLAYERS	4.8	259003.0000	*	10000000	0	Everyone	Video_Players__Editors	4.3_and_up
VIDEO_PLAYERS	3.9	121916.0000	23	100000000	0	Everyone	Video_Players__Editors	*
VIDEO_PLAYERS	3.7	400.0000	7.2	100000	0	Teen	Video_Players__Editors	4.0.3_and_up
VIDEO_PLAYERS	4.6	3930.0000	3.3	500000	0	Everyone	Video_Players__Editors	4.0.3_and_up
VIDEO_PLAYERS	4.4	1032076.0000	*	100000000	0	Everyone	Video_Players__Editors	2.3_and_up
VIDEO_PLAYERS	4.4	239242.0000	*	10000000	0	Everyone	Video_Players__Editors	5.0_and_up
VIDEO_PLAYERS	4.2	193381.0000	17	50000000	0	Teen	Video_Players__Editors	4.0.3_and_up
VIDEO_PLAYERS	4.1	7624.0000	6	1000000	0	Everyone	Video_Players__Editors	4.0.3_and_up
VIDEO_PLAYERS	3.8	19738.0000	33	1000000	0	Teen	Video_Players__Editors	4.0_and_up
VIDEO_PLAYERS	4.4	259605.0000	3.1	10000000	0	Everyone	Video_Players__Editors	4.0.3_and_up
VIDEO_PLAYERS	4.5	18699.0000	4.1	1000000	0	Everyone	Video_Players__Editors	4.0.3_and_up
VIDEO_PLAYERS	4.6	98819.0000	27	5000000	0	Everyone	Video_Players__Editors	4.3_and_up
VIDEO_PLAYERS	4.7	53006.0000	44	1000000	0	Everyone	Video_Players__Editors	4.4_and_up
VIDEO_PLAYERS	4.3	436921.0000	*	10000000	0	Teen	Video_Players__Editors	*
VIDEO_PLAYERS	4.5	351168.0000	13	10000000	0	Everyone	Video_Players__Editors	2.3_and_up
VIDEO_PLAYERS	4.3	1615596.0000	*	50000000	0	Teen	Video_Players__Editors	4.0.3_and_up
VIDEO_PLAYERS	3.7	906384.0000	*	1000000000	0	Teen	Video_Players__Editors	*
VIDEO_PLAYERS	3.9	3484.0000	3	10000000	0	Everyone	Video_Players__Editors	5.0_and_up
VIDEO_PLAYERS	3.6	5639.0000	*	1000000	0	Everyone	Video_Players__Editors	*
VIDEO_PLAYERS	4.5	504823.0000	*	50000000	0	Everyone	Video_Players__Editors	*
VIDEO_PLAYERS	4.4	25922.0000	6.1	50000000	0	Everyone	Video_Players__Editors	7.0_and_up
VIDEO_PLAYERS	3.8	5555.0000	64	1000000	0	Everyone	Video_Players__Editors	7.1_and_up
VIDEO_PLAYERS	4.6	921868.0000	47	50000000	0	Teen	Video_Players__Editors	4.0_and_up
VIDEO_PLAYERS	4.2	6449.0000	*	5000000	0	Everyone	Video_Players__Editors	5.0_and_up
VIDEO_PLAYERS	4.3	15874.0000	5.4	1000000	0	Everyone	Video_Players__Editors	4.1_and_up
VIDEO_PLAYERS	3.8	2093.0000	*	5000000	0	Everyone	Video_Players__Editors	*
VIDEO_PLAYERS	4.4	26421.0000	*	1000000	0	Everyone	Video_Players__Editors	4.1_and_up
VIDEO_PLAYERS	3.1	2689.0000	*	1000000	0	Everyone	Video_Players__Editors	*
VIDEO_PLAYERS	4.6	36969.0000	27	1000000	0	Everyone	Video_Players__Editors	4.3_and_up
VIDEO_PLAYERS	4.1	45744.0000	*	10000000	0	Everyone	Video_Players__Editors	4.4_and_up
VIDEO_PLAYERS	4.5	714665.0000	50	10000000	0	Everyone	Video_Players__Editors	4.3_and_up
