C1	C2	C3	C4	C5	C6	C7	C8
-21889.0000	-21664.0000	-21317.0000	-21321.0000	-21401.0000	-21404.0000	-21466.0000	-21444.0000
-21461.0000	-21521.0000	-21551.0000	-21569.0000	-21579.0000	-21586.0000	-21594.0000	-21614.0000
-21649.0000	-21661.0000	-21739.0000	-21776.0000	-21809.0000	-21924.0000	-21932.0000	-21934.0000
-21974.0000	-21871.0000	-21771.0000	-21796.0000	-21841.0000	-21971.0000	-21904.0000	-21511.0000
-21371.0000	-21266.0000	-21201.0000	-21749.0000	-21964.0000	-21444.0000	-21301.0000	-21449.0000
-21449.0000	-21489.0000	-21511.0000	-21494.0000	-21524.0000	-21519.0000	-21496.0000	-21506.0000
-21501.0000	-21496.0000	-21506.0000	-21519.0000	-21531.0000	-21524.0000	-21534.0000	-21546.0000
-21536.0000	-21544.0000	-21539.0000	-21474.0000	-21384.0000	-21336.0000	-21259.0000	-21167.0000
-21221.0000	-21284.0000	-21334.0000	-21476.0000	-21482.0000	-21371.0000	-21334.0000	-21276.0000
-21167.0000	-21171.0000	-21366.0000	-21534.0000	-21529.0000	-21429.0000	-21376.0000	-21409.0000
-21406.0000	-21401.0000	-21421.0000	-21396.0000	-21354.0000	-21314.0000	-21279.0000	-21244.0000
-21221.0000	-21204.0000	-21196.0000	-21206.0000	-21214.0000	-21229.0000	-21211.0000	-21186.0000
-21181.0000	-21161.0000	-21186.0000	-21182.0000	-21151.0000	-21204.0000	-21214.0000	-21244.0000
-21271.0000	-21234.0000	-21246.0000	-21224.0000	-21219.0000	-21236.0000	-21256.0000	-21291.0000
-21304.0000	-21369.0000	-21399.0000	-21456.0000	-21507.0000	-21471.0000	-21554.0000	-21549.0000
-21571.0000	-21686.0000	-21626.0000	-21711.0000	-21759.0000	-21741.0000	-21861.0000	-21834.0000
-21904.0000	-21989.0000	-21966.0000	-21892.0000	-21616.0000	-22249.0000	-23357.0000	-22834.0000
-21664.0000	-21389.0000	-21484.0000	-21584.0000	-21592.0000	-21617.0000	-21869.0000	-22046.0000
-21956.0000	-21596.0000	-21307.0000	-21329.0000	-21354.0000	-21374.0000	-21409.0000	-21391.0000
-21429.0000	-21449.0000	-21509.0000	-21564.0000	-21559.0000	-21609.0000	-21621.0000	-21649.0000
-21676.0000	-21719.0000	-21756.0000	-21767.0000	-21782.0000	-21899.0000	-21884.0000	-21959.0000
-22079.0000	-21839.0000	-21661.0000	-21714.0000	-21682.0000	-21749.0000	-21692.0000	-21384.0000
-21332.0000	-21234.0000	-21201.0000	-21731.0000	-21849.0000	-21394.0000	-21371.0000	-21521.0000
-21501.0000	-21546.0000	-21556.0000	-21541.0000	-21579.0000	-21589.0000	-21599.0000	-21619.0000
-21626.0000	-21639.0000	-21656.0000	-21659.0000	-21664.0000	-21671.0000	-21691.0000	-21732.0000
-21766.0000	-21779.0000	-21782.0000	-21724.0000	-21634.0000	-21519.0000	-21229.0000	-21106.0000
-21476.0000	-21729.0000	-21631.0000	-21534.0000	-21459.0000	-21489.0000	-21532.0000	-21351.0000
-21126.0000	-21086.0000	-21226.0000	-21484.0000	-21684.0000	-21636.0000	-21494.0000	-21539.0000
-21611.0000	-21574.0000	-21606.0000	-21639.0000	-21542.0000	-21432.0000	-21374.0000	-21301.0000
-21244.0000	-21226.0000	-21239.0000	-21251.0000	-21251.0000	-21281.0000	-21299.0000	-21309.0000
-21294.0000	-21249.0000	-21264.0000	-21261.0000	-21261.0000	-21292.0000	-21279.0000	-21289.0000
-21282.0000	-21239.0000	-21246.0000	-21229.0000	-21236.0000	-21251.0000	-21234.0000	-21232.0000
-21241.0000	-21301.0000	-21344.0000	-21389.0000	-21436.0000	-21449.0000	-21486.0000	-21484.0000
-21511.0000	-21574.0000	-21579.0000	-21657.0000	-21684.0000	-21761.0000	-21844.0000	-21854.0000
-21999.0000	-21936.0000	-21976.0000	-22139.0000	-21776.0000	-22296.0000	-23369.0000	-22661.0000
-21459.0000	-21389.0000	-21569.0000	-21646.0000	-21724.0000	-21801.0000	-21956.0000	-21996.0000
-21831.0000	-21526.0000	-21371.0000	-21376.0000	-21319.0000	-21324.0000	-21304.0000	-21296.0000
-21389.0000	-21376.0000	-21429.0000	-21521.0000	-21524.0000	-21596.0000	-21619.0000	-21651.0000
-21729.0000	-21811.0000	-21829.0000	-21796.0000	-21796.0000	-21864.0000	-21801.0000	-21894.0000
-22046.0000	-21734.0000	-21394.0000	-21529.0000	-21796.0000	-21876.0000	-21614.0000	-21311.0000
-21329.0000	-21261.0000	-21176.0000	-21446.0000	-21549.0000	-21431.0000	-21507.0000	-21566.0000
-21561.0000	-21621.0000	-21646.0000	-21679.0000	-21714.0000	-21717.0000	-21721.0000	-21714.0000
-21691.0000	-21699.0000	-21721.0000	-21719.0000	-21719.0000	-21781.0000	-21829.0000	-21859.0000
-21892.0000	-21894.0000	-21919.0000	-21884.0000	-21781.0000	-21566.0000	-21061.0000	-20854.0000
-21406.0000	-21884.0000	-21894.0000	-21866.0000	-21864.0000	-21881.0000	-21821.0000	-21561.0000
-21324.0000	-21249.0000	-21356.0000	-21592.0000	-21814.0000	-21829.0000	-21631.0000	-21539.0000
-21641.0000	-21696.0000	-21721.0000	-21744.0000	-21654.0000	-21576.0000	-21554.0000	-21486.0000
-21399.0000	-21329.0000	-21314.0000	-21314.0000	-21307.0000	-21342.0000	-21386.0000	-21389.0000
-21369.0000	-21354.0000	-21386.0000	-21414.0000	-21434.0000	-21436.0000	-21411.0000	-21379.0000
-21336.0000	-21329.0000	-21354.0000	-21351.0000	-21369.0000	-21376.0000	-21364.0000	-21367.0000
-21321.0000	-21291.0000	-21289.0000	-21291.0000	-21366.0000	-21426.0000	-21436.0000	-21474.0000
-21519.0000	-21521.0000	-21599.0000	-21671.0000	-21686.0000	-21811.0000	-21846.0000	-21839.0000
-21999.0000	-21999.0000	-22051.0000	-22001.0000	-21832.0000	-22846.0000	-23664.0000	-22409.0000
-21274.0000	-21404.0000	-21532.0000	-21654.0000	-21936.0000	-22019.0000	-21846.0000	-21659.0000
-21629.0000	-21561.0000	-21509.0000	-21491.0000	-21389.0000	-21371.0000	-21326.0000	-21269.0000
-21346.0000	-21369.0000	-21419.0000	-21512.0000	-21529.0000	-21614.0000	-21679.0000	-21714.0000
-21789.0000	-21829.0000	-21886.0000	-21896.0000	-21876.0000	-21929.0000	-21957.0000	-22046.0000
-22161.0000	-21869.0000	-21399.0000	-21479.0000	-21961.0000	-22021.0000	-21557.0000	-21264.0000
-21321.0000	-21336.0000	-21349.0000	-21436.0000	-21471.0000	-21534.0000	-21612.0000	-21607.0000
-21661.0000	-21714.0000	-21744.0000	-21801.0000	-21829.0000	-21839.0000	-21851.0000	-21829.0000
-21799.0000	-21776.0000	-21786.0000	-21794.0000	-21809.0000	-21871.0000	-21914.0000	-21951.0000
-21984.0000	-21976.0000	-21994.0000	-21956.0000	-21841.0000	-21644.0000	-21174.0000	-20942.0000
-21412.0000	-21861.0000	-21919.0000	-21956.0000	-22031.0000	-22109.0000	-22089.0000	-21829.0000
-21486.0000	-21326.0000	-21371.0000	-21429.0000	-21526.0000	-21761.0000	-21809.0000	-21666.0000
-21669.0000	-21736.0000	-21736.0000	-21734.0000	-21711.0000	-21686.0000	-21656.0000	-21619.0000
-21584.0000	-21529.0000	-21476.0000	-21439.0000	-21406.0000	-21436.0000	-21504.0000	-21514.0000
-21506.0000	-21496.0000	-21499.0000	-21534.0000	-21559.0000	-21542.0000	-21506.0000	-21492.0000
-21489.0000	-21494.0000	-21499.0000	-21504.0000	-21536.0000	-21541.0000	-21571.0000	-21619.0000
-21574.0000	-21494.0000	-21419.0000	-21341.0000	-21349.0000	-21392.0000	-21406.0000	-21474.0000
-21521.0000	-21531.0000	-21584.0000	-21644.0000	-21736.0000	-21861.0000	-21889.0000	-21957.0000
-22026.0000	-22014.0000	-22156.0000	-22011.0000	-21991.0000	-23064.0000	-23379.0000	-22021.0000
-21266.0000	-21389.0000	-21376.0000	-21612.0000	-21989.0000	-21999.0000	-21736.0000	-21569.0000
-21679.0000	-21709.0000	-21624.0000	-21599.0000	-21494.0000	-21441.0000	-21439.0000	-21374.0000
-21411.0000	-21454.0000	-21474.0000	-21539.0000	-21571.0000	-21614.0000	-21679.0000	-21746.0000
-21801.0000	-21826.0000	-21874.0000	-21931.0000	-21941.0000	-21982.0000	-22046.0000	-22071.0000
-22116.0000	-22099.0000	-21939.0000	-21901.0000	-22009.0000	-21779.0000	-21366.0000	-21292.0000
-21369.0000	-21364.0000	-21439.0000	-21511.0000	-21526.0000	-21614.0000	-21659.0000	-21661.0000
-21736.0000	-21799.0000	-21854.0000	-21916.0000	-21942.0000	-21979.0000	-22014.0000	-22007.0000
-21986.0000	-21949.0000	-21909.0000	-21894.0000	-21889.0000	-21919.0000	-21951.0000	-22021.0000
-22081.0000	-22067.0000	-22051.0000	-22004.0000	-21904.0000	-21754.0000	-21439.0000	-21309.0000
-21666.0000	-21984.0000	-21994.0000	-21969.0000	-21969.0000	-22009.0000	-22104.0000	-22046.0000
-21801.0000	-21564.0000	-21424.0000	-21309.0000	-21376.0000	-21721.0000	-21886.0000	-21769.0000
-21744.0000	-21799.0000	-21796.0000	-21814.0000	-21839.0000	-21839.0000	-21814.0000	-21771.0000
-21759.0000	-21754.0000	-21721.0000	-21676.0000	-21629.0000	-21609.0000	-21607.0000	-21621.0000
-21657.0000	-21674.0000	-21664.0000	-21669.0000	-21684.0000	-21684.0000	-21682.0000	-21681.0000
-21674.0000	-21646.0000	-21624.0000	-21641.0000	-21659.0000	-21656.0000	-21674.0000	-21714.0000
-21729.0000	-21724.0000	-21664.0000	-21559.0000	-21489.0000	-21469.0000	-21484.0000	-21501.0000
-21529.0000	-21604.0000	-21634.0000	-21661.0000	-21829.0000	-21907.0000	-21896.0000	-22056.0000
-22096.0000	-22034.0000	-22149.0000	-21999.0000	-22049.0000	-22759.0000	-22679.0000	-21761.0000
-21469.0000	-21421.0000	-21289.0000	-21561.0000	-21789.0000	-21766.0000	-21749.0000	-21749.0000
-21831.0000	-21834.0000	-21744.0000	-21714.0000	-21594.0000	-21491.0000	-21519.0000	-21511.0000
-21531.0000	-21574.0000	-21564.0000	-21606.0000	-21691.0000	-21711.0000	-21711.0000	-21761.0000
-21814.0000	-21956.0000	-21984.0000	-22064.0000	-22126.0000	-22126.0000	-22089.0000	-21996.0000
-21966.0000	-22131.0000	-22234.0000	-22099.0000	-21849.0000	-21526.0000	-21326.0000	-21399.0000
-21461.0000	-21434.0000	-21491.0000	-21554.0000	-21599.0000	-21699.0000	-21764.0000	-21809.0000
-21882.0000	-21926.0000	-22001.0000	-22067.0000	-22084.0000	-22129.0000	-22179.0000	-22179.0000
-22184.0000	-22166.0000	-22119.0000	-22079.0000	-22059.0000	-22046.0000	-22049.0000	-22089.0000
-22139.0000	-22141.0000	-22116.0000	-22074.0000	-22004.0000	-21892.0000	-21696.0000	-21654.0000
-21919.0000	-22142.0000	-22176.0000	-22201.0000	-22189.0000	-22139.0000	-22166.0000	-22201.0000
-22099.0000	-21826.0000	-21536.0000	-21439.0000	-21584.0000	-21746.0000	-21701.0000	-21649.0000
-21789.0000	-21914.0000	-21919.0000	-21909.0000	-21881.0000	-21879.0000	-21901.0000	-21874.0000
-21851.0000	-21882.0000	-21881.0000	-21859.0000	-21846.0000	-21824.0000	-21776.0000	-21754.0000
-21761.0000	-21786.0000	-21816.0000	-21826.0000	-21824.0000	-21834.0000	-21844.0000	-21849.0000
-21851.0000	-21836.0000	-21824.0000	-21814.0000	-21784.0000	-21782.0000	-21784.0000	-21761.0000
-21774.0000	-21814.0000	-21826.0000	-21836.0000	-21796.0000	-21696.0000	-21636.0000	-21584.0000
-21559.0000	-21636.0000	-21667.0000	-21699.0000	-21901.0000	-22039.0000	-22086.0000	-22206.0000
-22209.0000	-22187.0000	-22177.0000	-21906.0000	-22024.0000	-22661.0000	-22542.0000	-21876.0000
-21617.0000	-21404.0000	-21314.0000	-21601.0000	-21681.0000	-21644.0000	-21801.0000	-21889.0000
-21909.0000	-21929.0000	-21891.0000	-21842.0000	-21674.0000	-21509.0000	-21521.0000	-21569.0000
-21614.0000	-21696.0000	-21739.0000	-21786.0000	-21881.0000	-21957.0000	-21954.0000	-21921.0000
-21929.0000	-22139.0000	-22136.0000	-22184.0000	-22274.0000	-22299.0000	-22254.0000	-22156.0000
-22064.0000	-22054.0000	-21989.0000	-21786.0000	-21602.0000	-21519.0000	-21491.0000	-21519.0000
-21541.0000	-21571.0000	-21636.0000	-21684.0000	-21732.0000	-21824.0000	-21904.0000	-21996.0000
-22076.0000	-22106.0000	-22154.0000	-22211.0000	-22244.0000	-22284.0000	-22321.0000	-22334.0000
-22367.0000	-22389.0000	-22374.0000	-22342.0000	-22299.0000	-22246.0000	-22189.0000	-22171.0000
-22196.0000	-22211.0000	-22204.0000	-22157.0000	-22104.0000	-22029.0000	-21914.0000	-21896.0000
-22059.0000	-22214.0000	-22274.0000	-22311.0000	-22316.0000	-22279.0000	-22211.0000	-22132.0000
-22017.0000	-21782.0000	-21484.0000	-21367.0000	-21492.0000	-21601.0000	-21607.0000	-21699.0000
-21892.0000	-22016.0000	-22081.0000	-22126.0000	-22094.0000	-22056.0000	-22034.0000	-21961.0000
-21926.0000	-21976.0000	-22001.0000	-21984.0000	-21981.0000	-21974.0000	-21959.0000	-21951.0000
-21926.0000	-21911.0000	-21936.0000	-21957.0000	-21969.0000	-21974.0000	-21951.0000	-21949.0000
-21986.0000	-22011.0000	-22026.0000	-22041.0000	-22034.0000	-22051.0000	-22049.0000	-21991.0000
-21964.0000	-21964.0000	-21959.0000	-22007.0000	-22026.0000	-21961.0000	-21906.0000	-21849.0000
-21759.0000	-21744.0000	-21774.0000	-21836.0000	-21979.0000	-22126.0000	-22282.0000	-22376.0000
-22319.0000	-22319.0000	-22221.0000	-21856.0000	-21974.0000	-22539.0000	-22439.0000	-21904.0000
-21682.0000	-21489.0000	-21417.0000	-21664.0000	-21781.0000	-21801.0000	-21959.0000	-22039.0000
-22034.0000	-22034.0000	-22004.0000	-21954.0000	-21821.0000	-21639.0000	-21599.0000	-21689.0000
-21792.0000	-21886.0000	-21974.0000	-22019.0000	-22034.0000	-22089.0000	-22151.0000	-22136.0000
-22119.0000	-22281.0000	-22301.0000	-22331.0000	-22384.0000	-22399.0000	-22379.0000	-22342.0000
-22259.0000	-22139.0000	-22017.0000	-21901.0000	-21819.0000	-21734.0000	-21654.0000	-21636.0000
-21676.0000	-21721.0000	-21754.0000	-21766.0000	-21829.0000	-21951.0000	-22071.0000	-22176.0000
-22244.0000	-22269.0000	-22301.0000	-22341.0000	-22364.0000	-22376.0000	-22379.0000	-22382.0000
-22414.0000	-22459.0000	-22486.0000	-22506.0000	-22499.0000	-22457.0000	-22394.0000	-22344.0000
-22316.0000	-22304.0000	-22301.0000	-22292.0000	-22259.0000	-22221.0000	-22189.0000	-22204.0000
-22274.0000	-22359.0000	-22409.0000	-22419.0000	-22409.0000	-22394.0000	-22331.0000	-22216.0000
-22132.0000	-22039.0000	-21844.0000	-21629.0000	-21567.0000	-21649.0000	-21756.0000	-21856.0000
-21942.0000	-22034.0000	-22161.0000	-22239.0000	-22234.0000	-22226.0000	-22207.0000	-22109.0000
-22029.0000	-22044.0000	-22089.0000	-22111.0000	-22117.0000	-22091.0000	-22071.0000	-22067.0000
-22054.0000	-22056.0000	-22079.0000	-22079.0000	-22099.0000	-22126.0000	-22109.0000	-22111.0000
-22164.0000	-22201.0000	-22232.0000	-22277.0000	-22294.0000	-22291.0000	-22279.0000	-22254.0000
-22239.0000	-22226.0000	-22181.0000	-22176.0000	-22216.0000	-22242.0000	-22251.0000	-22211.0000
-22109.0000	-22019.0000	-21984.0000	-22011.0000	-22066.0000	-22161.0000	-22342.0000	-22474.0000
-22486.0000	-22506.0000	-22314.0000	-21896.0000	-21911.0000	-22254.0000	-22126.0000	-21809.0000
-21819.0000	-21794.0000	-21674.0000	-21746.0000	-21844.0000	-21886.0000	-21992.0000	-22074.0000
-22091.0000	-22101.0000	-22096.0000	-22101.0000	-22079.0000	-21982.0000	-21919.0000	-21994.0000
-22109.0000	-22151.0000	-22192.0000	-22242.0000	-22221.0000	-22191.0000	-22234.0000	-22269.0000
-22261.0000	-22441.0000	-22489.0000	-22539.0000	-22564.0000	-22541.0000	-22507.0000	-22499.0000
-22464.0000	-22389.0000	-22336.0000	-22314.0000	-22214.0000	-22016.0000	-21849.0000	-21794.0000
-21809.0000	-21851.0000	-21914.0000	-21956.0000	-21984.0000	-22059.0000	-22176.0000	-22274.0000
-22326.0000	-22346.0000	-22342.0000	-22336.0000	-22357.0000	-22399.0000	-22436.0000	-22474.0000
-22524.0000	-22571.0000	-22609.0000	-22646.0000	-22667.0000	-22649.0000	-22586.0000	-22511.0000
-22441.0000	-22411.0000	-22426.0000	-22441.0000	-22434.0000	-22426.0000	-22449.0000	-22471.0000
-22469.0000	-22471.0000	-22499.0000	-22532.0000	-22552.0000	-22567.0000	-22569.0000	-22524.0000
-22461.0000	-22396.0000	-22294.0000	-22166.0000	-22084.0000	-22059.0000	-22054.0000	-22051.0000
-22084.0000	-22167.0000	-22242.0000	-22251.0000	-22257.0000	-22286.0000	-22281.0000	-22209.0000
-22156.0000	-22177.0000	-22226.0000	-22271.0000	-22296.0000	-22289.0000	-22271.0000	-22231.0000
-22194.0000	-22204.0000	-22224.0000	-22196.0000	-22182.0000	-22206.0000	-22214.0000	-22232.0000
-22284.0000	-22334.0000	-22396.0000	-22459.0000	-22482.0000	-22476.0000	-22504.0000	-22519.0000
-22494.0000	-22454.0000	-22406.0000	-22367.0000	-22376.0000	-22424.0000	-22474.0000	-22514.0000
-22526.0000	-22464.0000	-22332.0000	-22234.0000	-22234.0000	-22304.0000	-22411.0000	-22509.0000
-22609.0000	-22669.0000	-22467.0000	-22139.0000	-22184.0000	-22391.0000	-22199.0000	-21879.0000
-21889.0000	-21991.0000	-21984.0000	-21959.0000	-21921.0000	-21919.0000	-22039.0000	-22136.0000
-22169.0000	-22232.0000	-22296.0000	-22304.0000	-22319.0000	-22336.0000	-22336.0000	-22371.0000
-22426.0000	-22409.0000	-22381.0000	-22429.0000	-22449.0000	-22407.0000	-22406.0000	-22434.0000
-22431.0000	-22761.0000	-22769.0000	-22806.0000	-22841.0000	-22839.0000	-22796.0000	-22757.0000
-22729.0000	-22699.0000	-22681.0000	-22686.0000	-22641.0000	-22519.0000	-22384.0000	-22269.0000
-22159.0000	-22114.0000	-22161.0000	-22219.0000	-22229.0000	-22259.0000	-22319.0000	-22369.0000
-22382.0000	-22369.0000	-22357.0000	-22382.0000	-22454.0000	-22529.0000	-22564.0000	-22589.0000
-22639.0000	-22686.0000	-22732.0000	-22786.0000	-22836.0000	-22859.0000	-22826.0000	-22749.0000
-22661.0000	-22591.0000	-22564.0000	-22559.0000	-22559.0000	-22552.0000	-22554.0000	-22557.0000
-22549.0000	-22539.0000	-22554.0000	-22594.0000	-22634.0000	-22674.0000	-22717.0000	-22739.0000
-22707.0000	-22629.0000	-22579.0000	-22589.0000	-22589.0000	-22516.0000	-22417.0000	-22356.0000
-22342.0000	-22317.0000	-22299.0000	-22346.0000	-22434.0000	-22454.0000	-22369.0000	-22307.0000
-22346.0000	-22429.0000	-22489.0000	-22511.0000	-22504.0000	-22476.0000	-22444.0000	-22386.0000
-22324.0000	-22309.0000	-22334.0000	-22351.0000	-22367.0000	-22384.0000	-22384.0000	-22381.0000
-22409.0000	-22446.0000	-22499.0000	-22567.0000	-22592.0000	-22594.0000	-22621.0000	-22646.0000
-22631.0000	-22616.0000	-22599.0000	-22559.0000	-22526.0000	-22544.0000	-22586.0000	-22639.0000
-22721.0000	-22774.0000	-22726.0000	-22619.0000	-22546.0000	-22514.0000	-22496.0000	-22526.0000
-22621.0000	-22679.0000	-22529.0000	-22354.0000	-22399.0000	-22461.0000	-22254.0000	-22039.0000
-22106.0000	-22257.0000	-22264.0000	-22136.0000	-21986.0000	-21971.0000	-22126.0000	-22244.0000
-22276.0000	-22396.0000	-22561.0000	-22614.0000	-22617.0000	-22661.0000	-22696.0000	-22694.0000
-22696.0000	-22691.0000	-22691.0000	-22749.0000	-22796.0000	-22771.0000	-22761.0000	-22779.0000
-22776.0000	-23006.0000	-23011.0000	-23036.0000	-23079.0000	-23117.0000	-23104.0000	-23056.0000
-23016.0000	-22999.0000	-22994.0000	-23009.0000	-23009.0000	-22964.0000	-22876.0000	-22776.0000
-22669.0000	-22579.0000	-22536.0000	-22551.0000	-22604.0000	-22664.0000	-22676.0000	-22634.0000
-22571.0000	-22534.0000	-22546.0000	-22626.0000	-22739.0000	-22801.0000	-22809.0000	-22826.0000
-22874.0000	-22929.0000	-22979.0000	-23021.0000	-23057.0000	-23079.0000	-23084.0000	-23036.0000
-22946.0000	-22849.0000	-22782.0000	-22746.0000	-22736.0000	-22739.0000	-22739.0000	-22746.0000
-22754.0000	-22757.0000	-22757.0000	-22771.0000	-22811.0000	-22844.0000	-22856.0000	-22864.0000
-22867.0000	-22839.0000	-22811.0000	-22804.0000	-22796.0000	-22744.0000	-22686.0000	-22646.0000
-22586.0000	-22492.0000	-22417.0000	-22429.0000	-22461.0000	-22396.0000	-22289.0000	-22304.0000
-22429.0000	-22539.0000	-22582.0000	-22614.0000	-22654.0000	-22661.0000	-22641.0000	-22607.0000
-22559.0000	-22519.0000	-22499.0000	-22492.0000	-22494.0000	-22486.0000	-22481.0000	-22501.0000
-22539.0000	-22571.0000	-22599.0000	-22641.0000	-22674.0000	-22689.0000	-22709.0000	-22734.0000
-22739.0000	-22744.0000	-22756.0000	-22744.0000	-22729.0000	-22739.0000	-22751.0000	-22751.0000
-22776.0000	-22851.0000	-22911.0000	-22904.0000	-22841.0000	-22751.0000	-22681.0000	-22661.0000
-22671.0000	-22651.0000	-22621.0000	-22641.0000	-22617.0000	-22389.0000	-22104.0000	-22129.0000
-22419.0000	-22579.0000	-22469.0000	-22259.0000	-22099.0000	-22061.0000	-22164.0000	-22279.0000
-22354.0000	-22489.0000	-22701.0000	-22846.0000	-22902.0000	-22934.0000	-22967.0000	-22991.0000
-23004.0000	-23024.0000	-23071.0000	-23129.0000	-23149.0000	-23114.0000	-23077.0000	-23049.0000
-23024.0000	-23204.0000	-23207.0000	-23209.0000	-23217.0000	-23249.0000	-23289.0000	-23309.0000
-23304.0000	-23274.0000	-23229.0000	-23209.0000	-23219.0000	-23226.0000	-23201.0000	-23161.0000
-23116.0000	-23039.0000	-22936.0000	-22867.0000	-22861.0000	-22874.0000	-22859.0000	-22829.0000
-22811.0000	-22821.0000	-22859.0000	-22934.0000	-23009.0000	-23059.0000	-23094.0000	-23129.0000
-23161.0000	-23184.0000	-23206.0000	-23219.0000	-23204.0000	-23199.0000	-23229.0000	-23242.0000
-23204.0000	-23144.0000	-23081.0000	-23014.0000	-22944.0000	-22911.0000	-22907.0000	-22902.0000
-22906.0000	-22919.0000	-22921.0000	-22921.0000	-22942.0000	-22976.0000	-22986.0000	-22979.0000
-22984.0000	-22992.0000	-22981.0000	-22951.0000	-22936.0000	-22924.0000	-22899.0000	-22861.0000
-22811.0000	-22754.0000	-22681.0000	-22609.0000	-22534.0000	-22446.0000	-22401.0000	-22471.0000
-22594.0000	-22654.0000	-22639.0000	-22634.0000	-22676.0000	-22729.0000	-22759.0000	-22776.0000
-22776.0000	-22757.0000	-22709.0000	-22669.0000	-22631.0000	-22606.0000	-22586.0000	-22591.0000
-22621.0000	-22644.0000	-22667.0000	-22696.0000	-22742.0000	-22786.0000	-22831.0000	-22857.0000
-22861.0000	-22867.0000	-22891.0000	-22916.0000	-22919.0000	-22911.0000	-22917.0000	-22934.0000
-22946.0000	-22956.0000	-22976.0000	-23011.0000	-23019.0000	-22971.0000	-22911.0000	-22849.0000
-22751.0000	-22664.0000	-22746.0000	-22992.0000	-23059.0000	-22714.0000	-22299.0000	-22276.0000
-22541.0000	-22646.0000	-22519.0000	-22384.0000	-22309.0000	-22246.0000	-22266.0000	-22391.0000
-22531.0000	-22649.0000	-22786.0000	-22926.0000	-23011.0000	-23049.0000	-23106.0000	-23189.0000
-23249.0000	-23271.0000	-23301.0000	-23336.0000	-23361.0000	-23366.0000	-23364.0000	-23324.0000
-23251.0000	-23429.0000	-23432.0000	-23444.0000	-23446.0000	-23444.0000	-23454.0000	-23471.0000
-23504.0000	-23524.0000	-23514.0000	-23471.0000	-23444.0000	-23434.0000	-23429.0000	-23411.0000
