Elevation	Aspect	Slope	Horiz-hydr	Vert-hydr	Horiz-road	Shade9	Shade12	Shade3	Horiz-Fire	Type
3089	83	10	780	35	2356	235	222	119	2291	1
2685	50	25	212	118	997	222	176	75	1717	2
3027	99	33	626	222	626	252	175	23	1573	2
2928	10	22	242	34	426	191	191	132	492	2
2900	87	25	30	-13	1142	247	191	58	1550	1
3008	142	11	350	127	1782	236	238	131	912	2
3254	260	7	696	144	1536	203	244	179	2544	1
2118	25	20	90	22	300	205	192	117	391	6
3301	233	7	947	166	837	208	247	175	2607	2
3094	310	8	120	4	2313	197	234	177	3073	1
3013	350	11	108	19	2419	200	221	160	990	1
2349	300	15	30	6	234	177	233	196	661	6
2952	173	21	85	16	5857	228	245	138	3883	2
3579	0	18	418	167	3009	190	203	147	1513	1
2744	315	8	90	23	2295	200	234	174	4039	2
2302	348	6	0	0	127	209	231	160	192	4
2917	90	0	30	-1	2287	219	237	155	1908	2
3106	57	16	0	0	4172	229	203	102	2996	1
3154	54	15	541	59	5567	228	207	109	1450	1
2888	323	14	792	122	2278	183	224	181	854	2
3163	247	8	108	30	2793	203	246	181	577	1
2992	35	11	430	9	2388	219	215	131	2457	2
3284	194	10	330	76	1061	219	248	163	722	1
3258	123	10	511	212	3720	237	233	127	2110	1
3140	6	2	108	4	2698	216	234	155	1266	1
2922	49	17	792	85	2317	225	201	104	1154	2
3063	201	23	618	247	1536	203	253	174	404	2
3296	228	12	624	98	1077	202	251	185	1718	1
3292	227	17	240	71	2068	194	253	193	3211	1
2351	281	21	361	135	830	157	236	217	1087	6
3277	130	4	0	0	953	226	237	145	1318	2
2200	331	27	127	49	1419	145	194	183	832	3
3050	297	14	720	9	1252	180	235	195	830	2
3244	99	3	524	215	2876	224	235	146	3054	1
3079	25	11	90	3	1265	215	216	137	882	1
2954	8	14	600	156	3120	202	210	143	816	2
2910	141	26	390	133	810	247	222	86	752	2
2773	82	2	150	15	2621	221	236	151	6139	2
2776	225	37	270	-11	2432	146	244	211	1682	2
3013	345	3	95	10	4444	214	235	159	711	2
2771	100	31	67	49	2033	253	182	32	618	2
3098	180	3	150	7	85	221	241	156	3596	2
2563	4	51	258	143	607	103	92	86	1501	2
3147	286	10	90	15	864	193	240	186	1477	1
3014	80	8	573	32	5368	231	225	127	5444	2
3389	204	14	540	60	1091	212	252	172	4147	1
3225	345	7	180	6	1265	207	230	161	2678	2
3147	348	13	42	10	1110	194	217	161	2207	2
2168	112	14	30	-8	1574	243	225	108	162	4
2909	225	12	277	11	5500	204	251	183	5792	1
3014	9	6	319	7	2728	214	228	152	1253	1
2747	157	16	218	59	1770	236	241	131	1026	2
3244	302	6	319	29	774	204	237	173	960	1
2908	78	23	484	81	1080	242	191	67	488	1
2794	27	14	30	6	1218	213	209	129	2971	1
2939	198	18	134	56	1761	211	253	170	1130	2
2949	18	15	108	23	4495	208	208	134	1825	2
3044	343	16	577	43	3989	186	214	166	2432	2
3180	234	6	127	8	5702	209	246	174	1905	2
2483	92	15	30	10	395	242	216	99	1498	3
3266	349	5	365	31	4206	211	232	159	1054	1
2827	267	20	360	116	2264	164	243	216	331	2
3120	290	10	153	0	2192	191	239	188	2212	2
2090	105	31	42	18	618	254	186	36	67	4
2983	185	17	268	38	2490	221	250	156	976	1
3274	281	9	60	9	5461	196	241	185	306	2
3183	147	17	247	66	600	241	236	118	1865	2
3053	10	5	120	5	3207	214	229	152	484	1
3247	0	6	825	72	4025	212	229	155	2627	1
2759	43	9	0	0	2854	222	221	134	360	2
3077	253	19	457	72	6030	175	249	210	1677	2
3019	37	23	201	71	1744	212	181	94	3635	1
3144	62	4	201	-2	4712	223	232	145	1983	1
3041	343	13	30	7	6432	192	219	165	3150	2
2987	288	22	30	17	1533	155	232	215	1387	2
3196	98	16	42	-9	4441	244	216	96	1973	1
2909	17	13	108	5	1937	208	211	138	2183	2
3143	199	20	927	52	4242	209	253	170	1159	2
2659	182	29	67	20	1734	214	244	142	1366	2
3406	147	8	680	-68	811	231	239	140	474	7
2847	287	23	570	152	1200	150	232	219	1630	2
2899	246	8	30	2	2164	205	246	179	1510	2
2031	58	33	323	182	306	223	151	35	841	6
3173	5	14	534	62	1075	201	211	147	2408	1
2947	142	20	150	21	2378	244	231	107	2779	2
3175	229	5	150	8	3204	213	244	169	1295	2
3417	193	9	342	22	2821	220	247	162	1936	1
2898	160	5	295	116	1660	225	241	150	1987	2
2576	90	9	30	0	1020	235	225	121	350	2
2669	350	7	30	5	1761	208	228	159	331	1
3405	63	27	485	120	2003	232	175	59	1651	1
3054	83	12	297	20	3844	237	218	110	2501	1
2592	181	20	30	-10	2188	223	248	149	601	6
2942	86	3	42	2	2313	224	234	145	789	1
2823	143	9	67	4	2799	234	238	135	4119	2
2299	322	27	42	19	1084	142	201	194	395	6
3209	295	5	242	25	450	206	238	172	1411	1
2939	333	6	90	7	3678	205	232	165	6427	2
2439	106	11	42	5	430	239	227	117	1347	6
2661	315	27	240	102	1087	140	207	202	671	6
3134	245	15	404	73	5886	189	251	198	1853	2
2895	69	21	234	90	255	237	193	78	497	1
3082	15	3	277	42	1231	217	233	154	1392	2
3029	152	9	268	1	870	232	240	139	1012	1
3060	62	10	384	17	1283	229	218	121	2920	2
2935	67	6	30	2	2023	227	228	135	2656	2
2969	322	20	319	82	531	165	215	188	1549	2
3088	37	14	150	5	1437	219	207	121	524	2
2915	61	16	510	74	1697	231	206	103	2970	2
3290	191	4	671	199	3829	219	242	159	633	2
2934	198	20	85	18	870	210	253	169	1734	2
3280	335	19	242	48	1959	173	211	175	426	7
2948	335	24	95	29	3824	159	200	176	2629	2
3030	142	17	270	9	1206	242	234	115	1254	2
2892	357	12	201	46	1630	200	217	154	2591	1
2631	63	16	234	64	1050	232	207	102	3498	2
3365	135	8	0	0	4471	233	237	135	4307	7
3152	138	13	720	111	932	240	235	122	1994	2
3165	293	4	485	12	1781	209	239	168	495	1
2807	8	19	0	0	1507	194	198	137	2389	1
3124	27	14	42	10	3811	213	208	128	1173	1
2761	126	20	85	46	2040	249	222	91	742	2
3243	138	12	600	68	3183	239	236	125	2970	2
2961	138	19	175	5	994	245	230	105	1592	2
2906	30	20	277	99	2329	209	191	110	2079	1
2565	291	9	175	28	1315	194	239	184	1332	5
3288	173	15	342	70	3099	228	246	146	2203	7
3363	85	11	134	6	2379	236	221	114	1113	7
3243	18	9	492	28	6204	213	220	144	997	1
3364	302	21	1020	245	3971	159	226	205	2448	2
2941	75	21	240	-1	268	240	196	77	1207	1
3272	325	11	212	36	4838	191	227	176	2853	1
2913	250	10	210	4	5552	199	247	186	3334	2
3210	21	12	792	85	2089	212	214	138	2342	1
2671	94	13	30	6	1851	240	221	109	6499	2
2997	149	14	319	61	285	238	238	127	1501	1
3249	123	37	446	92	1082	252	185	25	1132	2
2886	88	18	67	0	6079	244	208	88	4517	2
3004	183	15	182	35	4996	222	249	155	765	2
2939	18	2	212	-5	5955	217	234	154	3376	2
2952	353	12	0	0	4928	200	219	157	4105	1
3064	60	20	0	0	5159	232	196	89	1581	1
3232	78	11	741	116	2042	234	220	116	2663	1
2334	349	24	85	25	1245	168	193	158	313	3
2975	242	8	390	66	6049	205	247	180	5282	2
2960	343	11	0	0	2340	199	224	164	934	1
3045	129	20	30	7	691	248	224	94	1448	1
2630	336	18	362	24	2768	176	212	174	2620	2
2950	149	8	537	37	3935	231	240	140	4413	2
2971	20	13	362	9	2165	210	211	136	2992	2
3125	225	12	295	11	2503	204	251	182	518	2
3014	168	15	242	16	5520	230	245	142	1884	2
3178	175	15	376	19	1953	227	247	147	1959	1
2596	136	27	42	13	979	249	218	79	2213	2
3342	219	12	339	91	3492	206	252	180	400	1
2813	313	22	42	18	660	155	217	200	1053	1
3023	4	20	323	-8	1054	189	196	140	2097	1
2393	32	16	30	12	805	215	203	120	418	3
3045	27	17	469	162	2131	211	202	123	2445	1
3192	349	32	589	106	1140	146	170	151	1613	1
2842	334	7	0	0	2613	204	231	166	2465	1
3125	16	17	30	5	1356	202	202	132	2590	1
3253	73	13	242	19	3612	235	213	107	1756	7
3267	354	26	713	170	1237	167	184	148	1682	7
3202	322	18	516	117	3154	170	218	187	1745	1
2971	238	12	60	4	4575	199	250	188	1883	1
3040	332	9	297	30	3067	198	228	170	934	1
2490	44	18	30	5	1167	221	199	106	942	6
3216	66	9	134	-11	525	229	221	124	2191	1
3152	312	23	384	72	323	153	217	201	1337	1
3173	0	0	108	-2	5071	218	237	156	2605	1
2458	58	7	531	80	702	226	225	133	1167	6
3047	180	14	210	-22	2103	225	248	153	3877	1
2915	34	22	212	72	1786	211	187	103	2649	2
2760	66	6	342	2	2421	226	228	137	6068	2
2989	41	19	120	-9	497	219	195	104	1158	1
3077	229	13	180	48	1681	199	252	188	134	2
2952	270	3	295	31	2140	211	240	168	1994	1
3057	327	10	170	4	1740	196	229	173	1610	1
3064	152	8	518	60	5783	230	240	142	4093	1
2974	111	23	150	15	424	252	208	71	1594	1
2947	23	14	240	52	1997	211	209	131	3078	1
3035	19	9	127	10	4964	214	222	144	2662	1
3103	308	30	120	18	2996	126	206	213	2492	1
3334	227	8	85	12	3732	208	248	177	1873	7
3102	333	4	0	0	1358	210	234	163	1405	1
3201	8	5	730	88	3355	214	230	153	3700	1
2945	22	22	268	-16	1464	201	188	116	1600	1
3360	80	7	636	81	1240	230	228	131	2568	1
3383	13	21	240	90	2510	194	191	128	2536	1
3256	176	9	426	52	1140	225	245	153	2445	2
3210	143	14	256	52	2522	240	236	122	693	1
3011	254	15	42	6	1425	183	249	203	2563	1
2657	120	23	42	2	1879	252	213	76	2818	2
3126	61	9	360	30	5572	227	222	128	825	1
2746	353	12	0	0	1687	199	218	157	2912	2
3070	36	8	270	26	3974	220	222	138	2052	2
2887	129	15	30	2	3340	243	230	111	2742	2
2741	3	16	134	23	2953	197	208	146	1041	2
3220	259	19	579	154	6052	172	247	212	2030	2
2564	139	18	201	83	1865	244	231	109	750	3
3106	311	9	175	31	2128	195	234	179	2318	2
2761	123	17	30	-4	2280	246	225	101	577	2
3073	64	17	120	32	977	233	203	96	1507	1
2919	232	8	323	19	5728	207	248	178	5539	2
3004	153	4	685	85	5800	225	240	150	3419	2
3138	19	9	255	27	1608	214	222	144	1113	2
3177	43	32	437	64	797	208	152	57	1684	1
3052	114	11	150	-8	1548	239	229	119	693	2
3254	315	12	134	36	4656	187	230	183	2672	1
3155	2	6	700	108	4443	211	228	154	1979	1
2271	135	12	42	9	228	239	234	123	309	3
3125	105	8	60	-7	5311	234	230	128	2084	2
2501	137	17	60	0	1101	244	232	111	1484	3
3219	62	10	0	0	532	229	219	122	2073	1
2880	309	12	693	125	1189	187	232	185	1233	2
2995	117	14	85	20	4034	243	227	110	5247	2
2835	355	19	42	3	2227	184	202	153	836	2
2867	114	8	510	66	2706	233	233	131	2780	2
3360	335	7	212	43	3827	205	231	165	841	1
2570	81	10	484	17	1110	233	223	121	3987	2
3246	103	21	255	85	1620	249	209	78	2713	1
2901	6	17	313	98	1347	197	206	143	2797	2
3182	40	12	277	40	3019	221	213	125	4390	1
3150	217	19	525	65	3301	197	254	188	1867	1
2732	198	17	90	-3	900	212	252	169	638	2
3036	21	18	242	61	1354	206	200	127	603	1
3205	18	10	240	51	3247	213	220	143	860	1
2948	150	10	272	45	3161	233	240	137	1465	2
3232	45	2	376	23	5475	219	235	152	1302	1
3286	250	12	60	13	6051	194	248	192	418	1
2936	228	11	819	290	1234	203	251	183	1795	2
2291	345	31	319	186	633	144	174	158	242	3
3078	68	9	300	9	3461	230	221	124	5019	2
3094	11	14	552	3	1624	204	210	141	3428	1
2624	33	11	30	5	1984	218	216	133	953	1
3045	140	8	124	8	1860	232	238	138	1710	1
2881	33	8	446	23	1132	219	222	139	2707	1
2891	62	20	150	61	362	233	196	87	1617	2
2862	26	7	30	3	3596	217	225	144	2862	2
2842	359	12	228	55	2143	202	219	153	2479	2
3087	330	15	190	46	3532	182	220	177	648	1
2851	153	14	162	31	2333	237	240	130	2777	2
3245	129	44	379	88	1110	245	173	7	1075	7
3150	277	9	300	38	1421	195	242	187	2212	1
2531	82	10	270	2	424	235	222	118	618	2
3840	317	10	850	391	4895	195	232	177	2947	7
2780	23	12	480	7	2016	213	214	136	2249	2
2952	105	13	270	69	2220	241	224	110	1739	2
2634	138	12	0	0	1632	238	236	126	60	2
3268	32	11	655	120	830	218	217	134	2053	2
3119	45	3	30	-3	3171	220	233	150	3231	1
3406	219	9	700	138	3522	210	249	175	212	1
3058	67	8	192	32	1914	228	224	129	3633	1
3182	53	20	150	27	4179	227	192	90	3380	1
2925	297	1	360	3	4001	216	238	160	4268	2
2909	0	9	120	-5	2069	206	222	154	450	1
2718	80	28	351	171	1144	244	179	46	942	2
3170	98	16	60	10	1120	244	216	97	1492	1
3086	28	11	570	162	4163	216	216	135	2397	2
2695	355	10	30	3	2640	203	222	157	607	2
3205	77	17	30	5	1805	239	206	91	301	7
3267	113	21	85	33	4434	250	214	82	1082	1
2671	38	22	323	178	920	215	187	98	1385	2
2287	12	39	190	126	778	153	134	94	534	3
3002	148	3	601	81	1905	224	239	151	2179	2
3041	204	19	85	21	3144	205	254	176	1383	2
2895	33	10	30	0	2229	218	218	135	2850	2
3021	90	0	42	1	4389	219	237	155	902	2
3391	181	15	787	230	1421	224	248	153	1015	1
3235	303	20	212	31	300	162	227	204	716	1
2864	120	16	242	43	2419	245	225	104	2683	2
2909	123	7	95	-2	742	231	235	137	2011	2
3031	309	9	854	135	5783	195	234	179	5702	2
2717	332	10	190	4	1978	196	227	171	3876	2
2831	92	14	30	6	2577	241	218	105	2465	2
2959	177	20	120	15	2254	226	247	144	2974	2
2857	326	17	42	10	3742	176	219	182	6040	2
3389	204	9	726	183	1500	215	249	168	1710	1
2931	112	3	457	49	3219	224	236	148	1894	2
2935	44	27	150	30	1471	215	172	76	1524	1
3115	181	14	201	27	1981	224	248	153	446	2
3130	148	12	417	54	210	236	239	132	1732	2
2557	131	17	210	74	1836	245	228	105	732	3
3246	166	37	90	17	3978	223	224	99	3248	7
3015	166	12	467	102	2568	230	244	144	1697	2
3197	129	9	553	81	2200	236	235	129	2751	1
3016	268	8	268	39	4696	199	243	184	95	2
3005	64	18	162	36	5206	234	201	94	711	2
2937	171	9	391	99	832	227	244	150	2257	5
2753	17	20	134	43	1664	199	194	126	3200	2
2935	44	24	175	48	1959	217	179	83	1537	1
3209	31	4	30	4	5206	219	230	148	684	1
2839	59	7	108	16	395	226	226	134	342	2
3073	161	17	134	19	3254	235	242	132	5716	1
2865	321	17	108	23	3237	173	220	186	2455	2
3149	197	13	631	17	6206	216	251	167	1724	2
3317	151	22	134	34	2503	241	234	111	3561	1
3056	244	18	134	26	3136	181	251	205	841	2
3282	286	23	30	27	6064	149	232	220	350	1
3181	78	16	228	22	3118	239	210	97	2949	2
2978	190	4	42	10	5394	220	243	159	2171	1
2166	353	27	90	40	892	163	181	149	537	3
2750	85	3	30	4	2792	223	234	147	2106	2
2857	26	13	335	62	3254	213	211	131	1153	2
2861	296	25	524	109	1891	142	223	218	2012	5
2684	35	15	0	0	1224	217	206	121	797	1
3108	249	3	124	-14	1839	212	242	167	2678	1
3097	309	16	430	31	2206	175	228	193	2518	2
3300	135	25	242	-10	2408	249	220	83	3662	1
3316	232	8	30	0	4595	207	248	178	3290	7
2737	198	14	331	7	2230	215	251	168	2405	3
2388	54	29	339	-1	1134	223	166	58	973	3
2771	275	8	124	43	2349	198	242	184	218	1
3379	204	8	180	-11	2979	216	247	166	391	1
2577	310	16	150	34	664	175	228	192	1899	2
2942	328	6	313	26	4498	206	233	166	5850	2
3185	159	11	30	2	2064	231	242	141	1570	1
3008	52	16	150	24	1917	227	203	105	3453	1
2988	86	26	42	20	671	247	187	53	2408	2
2877	310	12	663	229	1168	187	232	185	1263	2
2752	63	24	234	95	234	233	183	69	849	5
3364	341	15	845	93	1167	187	216	167	1919	7
2816	277	25	162	61	1682	143	235	227	1304	2
3088	51	13	85	16	3314	226	211	116	1361	1
2978	199	11	95	10	5457	216	250	167	2154	1
2780	354	9	175	19	2163	205	224	157	3504	2
3032	279	6	335	10	2292	203	241	177	1181	2
3043	143	20	95	28	626	244	231	106	1260	2
2942	225	10	433	33	5834	207	249	179	5437	2
2774	108	20	60	33	2163	250	212	81	828	2
3343	63	20	730	24	3151	233	194	83	990	1
3199	45	4	30	3	4981	221	230	145	1739	1
3193	254	10	300	45	5846	198	247	187	2379	1
3266	285	27	934	154	3704	137	228	226	2293	1
2816	9	14	120	13	1485	204	212	144	2563	2
3151	101	5	1253	207	3007	228	233	139	1641	2
3133	299	14	0	0	3719	180	234	194	1879	1
2233	22	28	95	-6	450	190	167	101	741	6
3177	263	9	300	-36	3260	197	245	187	1199	2
2800	329	11	60	10	2203	194	227	172	1719	2
3339	295	41	150	7	3188	79	194	237	2062	1
2293	27	14	268	55	616	213	210	130	484	3
2639	339	16	127	23	1544	184	215	169	1358	2
2799	92	9	30	1	2241	234	227	124	3061	1
3057	356	18	30	12	2779	188	205	152	2167	1
2983	53	12	443	4	875	227	214	119	1794	1
3282	25	8	808	56	2074	216	223	143	721	1
2572	41	21	120	-7	607	217	188	97	1290	6
2886	132	15	30	0	1148	243	231	114	582	1
3116	50	16	384	62	3573	225	205	109	3090	1
2828	61	10	807	141	570	228	220	124	1243	2
2550	72	8	182	18	1073	230	224	127	4964	2
3103	105	17	270	128	2058	247	216	91	3723	1
2697	110	16	180	60	953	246	220	97	1092	2
3247	34	3	417	152	5067	219	232	149	1830	1
3260	247	2	342	34	5737	215	240	162	1318	1
2058	330	32	85	54	134	128	183	184	492	3
2751	63	24	582	-35	3180	233	182	68	2663	1
3002	328	23	150	63	1370	158	207	185	2264	2
2930	16	12	175	35	2064	209	214	140	3018	1
2984	102	7	150	21	1426	232	231	132	1919	2
3168	300	5	379	37	3153	205	238	172	1003	2
2880	139	5	216	54	2640	228	238	144	2135	2
3253	214	17	270	46	1387	202	254	183	2738	1
2855	351	6	0	0	3055	210	230	159	2730	1
2225	33	30	319	83	511	199	160	79	1687	3
3162	236	9	760	18	6199	205	248	181	1195	2
2795	280	16	362	63	175	176	240	204	1965	2
3083	49	16	618	174	4255	225	203	108	4482	1
3058	245	10	108	22	3017	200	248	185	760	2
2781	15	16	67	11	3187	204	206	136	926	2
2794	282	16	170	44	2047	175	240	204	977	2
3009	8	13	42	5	1863	204	213	145	1537	1
3617	278	17	446	215	3150	172	241	207	1318	1
3155	193	15	272	52	2315	217	251	164	882	2
2333	140	24	124	46	1216	247	224	90	960	3
3185	153	15	60	7	3784	237	239	129	3271	1
2759	0	12	376	107	2015	202	217	152	2100	6
3257	346	15	67	18	3600	191	216	163	2401	1
2727	68	26	124	18	190	236	179	59	2052	5
3113	83	6	480	58	474	228	230	137	1253	1
2973	75	18	216	6	582	239	204	90	495	1
3168	339	8	351	20	5259	203	228	164	2496	2
2216	232	34	534	164	576	147	247	219	907	3
3263	233	14	277	47	591	196	252	192	895	2
3166	267	20	767	93	3463	165	244	216	2101	1
2534	59	26	85	7	696	229	175	63	858	2
2831	61	9	480	36	1825	227	222	128	1269	2
2838	57	13	295	92	1321	228	213	116	2724	2
2924	140	15	362	114	366	241	235	120	1324	2
3413	5	19	469	213	4348	192	199	140	3765	7
3299	22	25	242	88	2121	196	179	109	1198	7
2236	324	17	216	53	1248	176	220	183	1020	3
2602	12	18	240	51	1538	198	200	135	1608	2
3176	247	12	190	41	210	194	249	192	2751	2
3129	161	9	277	31	134	229	242	145	4867	2
2943	6	9	679	66	700	210	223	151	1127	1
3031	127	10	60	10	3955	237	234	126	2581	2
3272	49	10	382	63	5369	224	219	128	417	1
3014	348	12	150	15	2694	198	221	161	1616	2
3137	20	13	150	19	4218	211	212	136	1758	1
3144	135	8	124	11	1020	233	237	136	2024	1
3465	329	22	1116	326	4311	163	209	183	2701	7
2974	245	21	323	177	2711	172	251	212	1771	1
3002	177	12	603	116	1539	226	247	151	1947	2
3229	50	8	277	24	1506	224	223	134	1101	1
3142	154	17	162	29	1827	238	239	125	3234	1
2991	338	13	313	52	162	191	221	169	782	1
2545	111	20	170	46	1783	249	215	85	674	3
2769	184	9	42	5	3046	222	247	157	2342	2
2897	223	8	90	13	1610	210	248	174	1543	5
2794	345	9	162	31	1752	202	225	162	1907	2
2977	22	10	150	2	1624	214	218	140	1442	2
3512	325	13	330	18	1578	187	225	178	2024	7
3205	103	17	335	-9	1507	246	216	93	2418	1
2927	320	16	67	14	4478	177	223	186	2377	2
2865	8	10	162	55	170	208	219	148	430	2
3231	45	10	210	19	1114	223	218	129	2313	1
3152	206	17	360	75	1008	207	253	176	2118	1
3239	236	2	324	41	3118	216	240	162	1530	1
2755	344	15	108	34	1650	189	216	164	2389	2
3147	317	16	569	8	2039	176	224	187	480	1
2871	342	11	459	199	1082	197	223	165	633	2
2853	39	9	182	7	1950	221	220	134	2678	2
2984	291	4	0	0	1931	208	239	169	3572	1
2648	330	25	134	37	1908	153	201	182	2614	6
3317	275	20	212	41	5425	162	240	216	860	1
3038	212	12	30	7	1994	210	251	176	150	1
2871	316	23	170	11	4380	153	214	198	511	1
3285	245	13	30	10	2934	194	250	193	677	1
2877	32	12	600	73	2081	217	213	129	1187	2
3104	275	20	516	117	1248	164	241	214	2219	1
2857	217	10	218	8	3045	209	250	176	2525	2
3267	118	33	437	110	1112	254	191	36	1107	7
2688	38	36	42	26	1384	194	137	51	1261	2
3157	128	37	713	276	1045	251	190	31	2599	1
2871	92	32	218	97	4173	249	174	28	792	2
2997	320	8	124	-14	3986	198	232	173	1129	2
3194	0	5	180	35	2437	212	230	156	2610	1
2918	39	12	258	39	3274	220	212	125	2711	2
3081	24	9	67	4	1442	216	222	142	1804	1
3230	151	13	67	10	3429	237	239	130	4042	1
2269	29	23	60	18	534	205	184	105	595	3
2919	181	16	534	87	698	224	248	152	1531	5
3054	320	4	339	55	5248	210	236	164	3577	2
2634	43	22	242	10	1144	218	185	91	120	2
3101	256	15	300	64	3160	185	248	201	571	2
2956	62	22	120	28	2040	232	189	78	3047	1
2837	132	6	726	11	690	231	237	139	1355	1
3062	65	11	360	18	3181	230	218	119	446	1
2983	21	8	376	61	947	215	223	145	871	2
3186	86	11	283	38	5733	236	221	115	1900	1
1980	3	22	300	125	300	185	193	140	927	6
3288	59	3	532	104	511	221	233	148	1348	1
2414	32	27	42	23	488	202	169	88	984	3
3154	59	6	85	0	3946	224	228	139	324	1
2710	236	11	255	104	2650	202	249	185	1194	3
2915	262	19	192	62	3198	169	246	214	1847	2
3168	57	24	277	81	5219	228	181	72	1318	1
2963	107	6	0	0	2469	230	233	137	430	1
3219	180	14	331	40	2866	225	248	153	927	2
2760	81	11	330	30	2630	235	221	117	2144	2
2963	26	16	0	0	297	211	204	125	1390	2
2791	30	16	297	95	1072	213	203	121	1772	2
2792	53	12	67	11	1316	227	215	120	1177	2
3365	306	11	731	173	912	189	234	184	631	1
2461	54	11	342	103	841	226	217	123	1211	6
3153	202	20	175	58	3113	207	253	174	1025	1
3132	143	9	1215	214	3090	234	238	135	1505	2
2916	23	14	134	10	1929	211	209	132	2154	2
2675	147	16	180	25	979	240	237	122	1503	2
2741	356	27	182	135	2253	167	182	144	2139	2
3020	294	11	175	60	4224	188	237	189	2315	2
2963	264	13	212	34	5854	186	246	198	1396	2
2280	8	31	150	84	757	167	161	117	576	6
3354	56	24	690	139	2314	228	182	74	2054	1
2690	101	15	85	32	2089	244	218	99	4764	2
2907	121	16	170	44	1440	246	225	103	2192	2
3015	64	8	30	2	1226	228	224	129	2551	2
2978	135	13	424	16	6189	240	234	120	3129	2
3295	2	9	390	68	3210	208	224	153	2125	1
2464	216	36	60	0	618	162	246	197	1084	3
3025	45	2	30	-1	3503	219	235	152	182	1
2925	299	17	150	49	3017	170	231	200	2548	2
3093	73	7	90	0	6819	229	226	131	2773	2
3013	65	25	499	193	446	234	180	64	850	2
3005	52	6	242	13	3092	223	227	140	1867	2
3034	196	9	443	180	6341	218	248	163	3978	2
2914	304	20	390	59	3792	162	226	203	5421	2
3185	34	19	90	7	720	214	194	110	1513	1
2653	105	11	127	43	1860	239	226	116	4789	2
2766	182	16	60	5	1618	223	249	153	2368	2
3117	81	19	424	76	3102	242	204	85	789	1
2294	120	29	192	114	1575	254	203	55	67	3
3136	43	10	513	-25	4092	222	218	130	4491	1
3030	80	10	319	81	2353	234	223	120	819	2
3054	41	13	990	235	1142	221	210	122	2401	2
3009	183	27	124	34	900	216	246	146	969	2
3289	39	23	228	74	1897	213	182	93	2210	1
2846	57	23	127	22	420	229	185	78	390	2
2919	77	21	382	92	1124	241	197	77	430	5
3361	315	7	301	46	1485	201	234	172	2021	1
2600	66	8	384	142	450	229	224	128	301	3
3118	122	15	30	5	2395	244	227	108	2423	1
2984	267	13	300	58	5325	186	245	197	1655	2
2905	95	30	240	5	391	251	180	34	2143	5
3209	115	15	376	33	1500	244	225	106	1549	2
3150	288	12	552	76	1082	186	239	192	1064	1
2923	81	22	323	118	2726	243	196	71	1332	2
2978	11	6	524	39	2310	214	228	151	2751	1
2009	123	33	210	21	228	253	194	39	603	3
3181	187	12	342	58	2442	221	249	159	930	2
3177	37	14	85	-4	1601	219	208	122	2523	1
3246	34	16	532	175	3565	216	203	118	1836	1
2979	124	5	175	40	1670	229	236	141	569	2
2603	155	15	270	44	1550	236	240	130	2322	3
3260	163	16	870	46	551	233	243	135	2764	2
3037	67	9	953	218	1090	229	222	125	2371	2
3180	117	19	256	26	3836	249	219	91	430	1
3042	45	4	190	20	2108	221	231	146	1271	2
3074	135	1	60	4	4884	220	238	155	824	1
3283	75	15	330	101	1337	237	210	100	2442	2
3214	108	5	127	13	3940	228	234	141	3577	1
