Area	Perimeter	MajorAxisLength	MinorAxisLength	AspectRation	Eccentricity	ConvexArea	EquivDiameter	Extent	Solidity	roundness	Compactness	ShapeFactor1	ShapeFactor2	ShapeFactor3	ShapeFactor4	Class
38331	702.785	237.5984	205.9285	1.1538	0.4988	38639	220.9175	0.788	0.992	0.9752	0.9298	0.0062	0.0029	0.8645	0.9975	5
38333	718.19	237.9449	205.4906	1.1579	0.5042	38776	220.9233	0.7852	0.9886	0.9339	0.9285	0.0062	0.0028	0.862	0.9982	5
38338	718.737	247.1091	197.705	1.2499	0.5999	38802	220.9377	0.7641	0.988	0.9326	0.8941	0.0064	0.0025	0.7994	0.9992	5
38344	719.605	249.9303	195.6478	1.2775	0.6223	38741	220.955	0.7786	0.9898	0.9305	0.8841	0.0065	0.0025	0.7816	0.9984	5
38347	705.936	245.5717	199.1923	1.2328	0.5849	38686	220.9636	0.778	0.9912	0.967	0.8998	0.0064	0.0026	0.8096	0.9981	5
38348	705.689	241.9954	201.8432	1.1989	0.5516	38638	220.9665	0.7713	0.9925	0.9677	0.9131	0.0063	0.0027	0.8338	0.9996	5
38354	715.527	253.6098	192.816	1.3153	0.6496	38702	220.9838	0.7963	0.991	0.9414	0.8714	0.0066	0.0024	0.7593	0.9986	5
38376	720.955	240.8086	203.7593	1.1818	0.533	38872	221.0471	0.7257	0.9872	0.9278	0.9179	0.0063	0.0027	0.8426	0.9958	5
38377	706.076	245.3424	199.3552	1.2307	0.5829	38698	221.05	0.7943	0.9917	0.9673	0.901	0.0064	0.0026	0.8118	0.999	5
38380	784.252	257.6521	190.1349	1.3551	0.6749	39006	221.0587	0.7758	0.984	0.7842	0.858	0.0067	0.0022	0.7361	0.9975	5
38396	709.443	250.3805	195.7389	1.2792	0.6236	38723	221.1047	0.7484	0.9916	0.9587	0.8831	0.0065	0.0024	0.7798	0.9975	5
38407	703.703	245.2511	199.6264	1.2286	0.5809	38689	221.1364	0.7838	0.9927	0.9746	0.9017	0.0064	0.0026	0.813	0.9988	5
38411	704.969	242.8943	201.4789	1.2056	0.5585	38707	221.1479	0.7663	0.9924	0.9712	0.9105	0.0063	0.0027	0.829	0.9994	5
38426	718.102	248.3744	197.2544	1.2592	0.6077	38830	221.1911	0.7758	0.9896	0.9364	0.8906	0.0065	0.0025	0.7931	0.9986	5
38426	721.068	230.7193	212.3872	1.0863	0.3906	38886	221.1911	0.7773	0.9882	0.9287	0.9587	0.006	0.0031	0.9191	0.9984	5
38426	709.22	244.3887	200.5069	1.2189	0.5717	38709	221.1911	0.7531	0.9927	0.96	0.9051	0.0064	0.0026	0.8192	0.9984	5
38426	711.412	246.6966	198.5558	1.2425	0.5935	38799	221.1911	0.7521	0.9904	0.9541	0.8966	0.0064	0.0026	0.8039	0.9988	5
38438	706.251	244.9149	200.0705	1.2241	0.5768	38751	221.2256	0.7559	0.9919	0.9684	0.9033	0.0064	0.0026	0.8159	0.9988	5
38445	705.779	235.1825	208.474	1.1281	0.4629	38763	221.2458	0.7697	0.9918	0.9699	0.9407	0.0061	0.003	0.885	0.9984	5
38457	710.385	240.6965	203.7703	1.1812	0.5323	38801	221.2803	0.779	0.9911	0.9576	0.9193	0.0063	0.0028	0.8452	0.9983	5
38463	714.965	228.5084	214.5121	1.0652	0.3446	38878	221.2976	0.7914	0.9893	0.9455	0.9684	0.0059	0.0032	0.9379	0.9991	5
38472	734.036	251.0502	195.3891	1.2849	0.6279	38999	221.3235	0.7535	0.9865	0.8973	0.8816	0.0065	0.0024	0.7772	0.9986	5
38475	708.856	250.0997	196.0365	1.2758	0.621	38772	221.3321	0.7648	0.9923	0.9622	0.885	0.0065	0.0025	0.7832	0.9992	5
38487	711.559	255.0039	192.3526	1.3257	0.6565	38835	221.3666	0.7913	0.991	0.9552	0.8681	0.0066	0.0023	0.7536	0.999	5
38489	707.978	244.1194	200.9501	1.2148	0.5678	38782	221.3723	0.7889	0.9924	0.965	0.9068	0.0063	0.0026	0.8223	0.999	5
38493	728.181	243.0025	201.9546	1.2033	0.5562	38990	221.3839	0.7508	0.9873	0.9122	0.911	0.0063	0.0027	0.83	0.9987	5
38495	797.002	250.954	195.9507	1.2807	0.6248	39373	221.3896	0.7654	0.9777	0.7615	0.8822	0.0065	0.0024	0.7783	0.9967	5
38495	714.189	249.5145	196.6587	1.2688	0.6155	38855	221.3896	0.7709	0.9907	0.9484	0.8873	0.0065	0.0025	0.7873	0.9989	5
38511	711.884	248.3846	197.7767	1.2559	0.605	38826	221.4356	0.7643	0.9919	0.9549	0.8915	0.0064	0.0025	0.7948	0.9981	5
38511	711.112	249.6547	196.6274	1.2697	0.6162	38797	221.4356	0.805	0.9926	0.957	0.887	0.0065	0.0025	0.7867	0.9989	5
38512	710.718	246.2116	199.448	1.2345	0.5863	38880	221.4385	0.7577	0.9905	0.9581	0.8994	0.0064	0.0026	0.8089	0.9985	5
38518	716.158	244.1768	201.1613	1.2138	0.5668	38895	221.4557	0.7509	0.9903	0.9437	0.9069	0.0063	0.0026	0.8226	0.9984	5
38533	719.241	251.8182	195.1591	1.2903	0.632	38942	221.4988	0.7841	0.9895	0.936	0.8796	0.0065	0.0024	0.7737	0.9983	5
38542	723.764	254.7116	192.9009	1.3204	0.653	38941	221.5247	0.7866	0.9898	0.9246	0.8697	0.0066	0.0023	0.7564	0.9988	5
38543	717.555	254.9755	192.9354	1.3216	0.6538	38878	221.5276	0.7834	0.9914	0.9407	0.8688	0.0066	0.0023	0.7548	0.9976	5
38548	704.398	242.2029	202.9687	1.1933	0.5457	38857	221.542	0.7838	0.992	0.9763	0.9147	0.0063	0.0027	0.8367	0.9984	5
38550	714.519	238.4853	206.1383	1.1569	0.5029	38916	221.5477	0.792	0.9906	0.9489	0.929	0.0062	0.0028	0.863	0.9984	5
38552	714.493	234.9971	209.0326	1.1242	0.4569	38959	221.5534	0.8017	0.9896	0.949	0.9428	0.0061	0.003	0.8889	0.9993	5
38554	702.846	244.6157	200.9128	1.2175	0.5704	38816	221.5592	0.765	0.9933	0.9808	0.9057	0.0063	0.0026	0.8204	0.9988	5
38554	709.931	252.7971	194.4687	1.2999	0.6389	38842	221.5592	0.7739	0.9926	0.9613	0.8764	0.0066	0.0024	0.7681	0.9985	5
38559	741.248	249.1682	197.8475	1.2594	0.6079	39182	221.5736	0.7712	0.9841	0.8819	0.8893	0.0065	0.0025	0.7908	0.9959	5
38559	715.718	232.6019	211.3999	1.1003	0.4171	39012	221.5736	0.7685	0.9884	0.9459	0.9526	0.006	0.0031	0.9074	0.9984	5
38567	707.74	245.2803	200.6779	1.2223	0.575	38880	221.5965	0.7795	0.9919	0.9676	0.9034	0.0064	0.0026	0.8162	0.9976	5
38577	728.126	243.8771	201.6439	1.2094	0.5625	38948	221.6253	0.7827	0.9905	0.9144	0.9088	0.0063	0.0027	0.8258	0.9988	5
38579	716.173	244.754	201.0759	1.2172	0.5701	39039	221.631	0.7979	0.9882	0.9452	0.9055	0.0063	0.0026	0.82	0.9981	5
38581	709.625	234.0328	210.329	1.1127	0.4385	38948	221.6368	0.7798	0.9906	0.9628	0.947	0.0061	0.003	0.8969	0.9979	5
38591	715.273	254.4733	193.2215	1.317	0.6507	38926	221.6655	0.7907	0.9914	0.9479	0.8711	0.0066	0.0023	0.7588	0.9993	5
38594	725.607	261.2436	188.3145	1.3873	0.6931	38974	221.6741	0.8086	0.9902	0.9211	0.8485	0.0068	0.0022	0.72	0.9989	5
38594	708.534	246.1441	199.8417	1.2317	0.5838	38925	221.6741	0.7659	0.9915	0.9661	0.9006	0.0064	0.0026	0.8111	0.999	5
38600	716.517	254.1293	193.9916	1.31	0.646	38940	221.6913	0.7153	0.9913	0.9448	0.8724	0.0066	0.0024	0.761	0.9969	5
38602	712.975	246.9571	199.2321	1.2395	0.5909	38979	221.6971	0.7516	0.9903	0.9543	0.8977	0.0064	0.0026	0.8059	0.9989	5
38609	710.915	248.6803	197.9753	1.2561	0.6052	38911	221.7172	0.7738	0.9922	0.96	0.8916	0.0064	0.0025	0.7949	0.9985	5
38613	712.049	252.2319	195.6011	1.2895	0.6314	38925	221.7287	0.7666	0.992	0.957	0.8791	0.0065	0.0024	0.7728	0.9965	5
38618	706.341	241.865	203.5345	1.1883	0.5402	38913	221.743	0.7915	0.9924	0.9727	0.9168	0.0063	0.0027	0.8405	0.9988	5
38625	724.328	241.448	203.9764	1.1837	0.5351	39111	221.7631	0.7699	0.9876	0.9251	0.9185	0.0063	0.0027	0.8436	0.9986	5
38627	715.538	254.5137	193.6255	1.3145	0.649	38930	221.7689	0.7733	0.9922	0.9481	0.8713	0.0066	0.0023	0.7592	0.998	5
38628	720.599	251.4163	196.6785	1.2783	0.6229	39014	221.7717	0.7403	0.9901	0.9348	0.8821	0.0065	0.0024	0.7781	0.9946	5
38631	710.756	236.0033	208.6036	1.1313	0.4677	39019	221.7803	0.7865	0.9901	0.961	0.9397	0.0061	0.0029	0.8831	0.9991	5
38641	718.184	247.7468	198.8497	1.2459	0.5965	39027	221.809	0.7532	0.9901	0.9414	0.8953	0.0064	0.0025	0.8016	0.9987	5
38642	723.426	236.465	208.2949	1.1352	0.4734	39103	221.8119	0.767	0.9882	0.9279	0.938	0.0061	0.0029	0.8799	0.9989	5
38650	705.316	246.2124	200.1466	1.2302	0.5824	38932	221.8349	0.7844	0.9928	0.9763	0.901	0.0064	0.0026	0.8118	0.9986	5
38653	713.967	250.1955	196.9725	1.2702	0.6166	38972	221.8435	0.7723	0.9918	0.9529	0.8867	0.0065	0.0025	0.7862	0.9986	5
38669	721.004	248.3316	198.7616	1.2494	0.5995	39053	221.8894	0.7407	0.9902	0.9348	0.8935	0.0064	0.0025	0.7984	0.9975	5
38670	711.562	245.5215	200.8051	1.2227	0.5754	39010	221.8923	0.7636	0.9913	0.9598	0.9038	0.0063	0.0026	0.8168	0.9987	5
38677	741.296	257.0073	191.8133	1.3399	0.6656	39266	221.9123	0.7769	0.985	0.8845	0.8634	0.0066	0.0023	0.7455	0.9989	5
38677	710.617	248.8307	198.0755	1.2562	0.6053	38972	221.9123	0.7743	0.9924	0.9625	0.8918	0.0064	0.0025	0.7953	0.9991	5
38692	706.244	234.5964	210.1987	1.1161	0.4441	38959	221.9554	0.7677	0.9931	0.9748	0.9461	0.0061	0.003	0.8951	0.999	5
38695	713.214	244.5323	201.7009	1.2124	0.5654	39019	221.964	0.7736	0.9917	0.9559	0.9077	0.0063	0.0026	0.8239	0.9989	5
38701	718.151	248.2348	199.679	1.2432	0.5941	39125	221.9812	0.7646	0.9892	0.943	0.8942	0.0064	0.0025	0.7997	0.9941	5
38702	705.036	240.7685	204.9088	1.175	0.5251	38966	221.984	0.7748	0.9932	0.9784	0.922	0.0062	0.0028	0.85	0.9988	5
38702	714.602	251.906	195.8963	1.2859	0.6287	39018	221.984	0.793	0.9919	0.9524	0.8812	0.0065	0.0024	0.7765	0.9986	5
38702	708.716	251.2349	196.43	1.279	0.6235	39004	221.984	0.7511	0.9923	0.9683	0.8836	0.0065	0.0024	0.7807	0.9985	5
38713	711.163	242.9601	203.0492	1.1966	0.5491	39057	222.0156	0.7719	0.9912	0.9619	0.9138	0.0063	0.0027	0.835	0.9991	5
38723	716.994	254.2912	194.5627	1.307	0.6439	39073	222.0443	0.7552	0.991	0.9466	0.8732	0.0066	0.0024	0.7625	0.9965	5
38727	711.247	245.0829	201.8026	1.2145	0.5675	39004	222.0557	0.7491	0.9929	0.962	0.906	0.0063	0.0026	0.8209	0.997	5
38729	727.147	240.519	205.2125	1.172	0.5216	39234	222.0615	0.7828	0.9871	0.9205	0.9233	0.0062	0.0028	0.8524	0.9991	5
38746	714.422	250.5392	197.0547	1.2714	0.6176	39096	222.1102	0.7679	0.991	0.954	0.8865	0.0065	0.0025	0.7859	0.9993	5
38747	704.737	245.5421	201.2303	1.2202	0.573	39008	222.1131	0.7919	0.9933	0.9804	0.9046	0.0063	0.0026	0.8183	0.9985	5
38760	709.626	247.1738	199.9786	1.236	0.5877	39056	222.1503	0.7695	0.9924	0.9672	0.8988	0.0064	0.0026	0.8078	0.9984	5
38768	717.447	245.1301	201.5738	1.2161	0.569	39165	222.1732	0.7694	0.9899	0.9465	0.9063	0.0063	0.0026	0.8215	0.999	5
38771	716.198	249.3478	198.1712	1.2582	0.6069	39156	222.1818	0.7821	0.9902	0.9498	0.8911	0.0064	0.0025	0.794	0.999	5
38776	711.692	242.084	204.0855	1.1862	0.5379	39108	222.1962	0.7752	0.9915	0.962	0.9178	0.0062	0.0027	0.8424	0.9993	5
38792	718.64	242.7817	203.6018	1.1924	0.5447	39186	222.242	0.761	0.9899	0.9439	0.9154	0.0063	0.0027	0.838	0.9992	5
38794	721.177	254.0608	194.6134	1.3055	0.6428	39179	222.2477	0.7798	0.9902	0.9373	0.8748	0.0065	0.0024	0.7652	0.999	5
38795	715.694	249.8718	197.9023	1.2626	0.6105	39140	222.2506	0.8009	0.9912	0.9518	0.8895	0.0064	0.0025	0.7911	0.9989	5
38798	716.355	251.7188	196.4912	1.2811	0.625	39139	222.2592	0.7925	0.9913	0.9501	0.883	0.0065	0.0024	0.7796	0.9988	5
38800	721.457	248.2674	199.378	1.2452	0.5959	39236	222.2649	0.7745	0.9889	0.9367	0.8953	0.0064	0.0025	0.8015	0.998	5
38802	707.093	245.7515	201.2395	1.2212	0.574	39092	222.2706	0.792	0.9926	0.9752	0.9045	0.0063	0.0026	0.818	0.999	5
38807	711.716	245.5175	201.7241	1.2171	0.57	39161	222.285	0.7915	0.991	0.9627	0.9054	0.0063	0.0026	0.8197	0.9977	5
38807	722.477	251.3516	197.065	1.2755	0.6207	39200	222.285	0.7549	0.99	0.9343	0.8844	0.0065	0.0024	0.7821	0.9975	5
38814	717.913	254.3455	194.5433	1.3074	0.6442	39196	222.305	0.746	0.9903	0.9464	0.874	0.0066	0.0024	0.7639	0.9988	5
38819	730.463	249.1774	198.9669	1.2524	0.602	39314	222.3193	0.7803	0.9874	0.9142	0.8922	0.0064	0.0025	0.796	0.9969	5
38823	724.18	255.192	193.7837	1.3169	0.6507	39221	222.3308	0.7486	0.9899	0.9303	0.8712	0.0066	0.0023	0.759	0.9996	5
38825	721.732	249.2814	198.6157	1.2551	0.6043	39189	222.3365	0.7602	0.9907	0.9366	0.8919	0.0064	0.0025	0.7955	0.9984	5
38830	710.511	249.0252	198.7499	1.253	0.6025	39153	222.3508	0.7651	0.9918	0.9666	0.8929	0.0064	0.0025	0.7972	0.9989	5
38830	724.363	253.4957	195.3429	1.2977	0.6373	39225	222.3508	0.7612	0.9899	0.93	0.8771	0.0065	0.0024	0.7694	0.9984	5
38834	713.685	248.8086	198.8165	1.2514	0.6012	39151	222.3623	0.7726	0.9919	0.9581	0.8937	0.0064	0.0025	0.7987	0.9995	5
38837	715.528	253.2922	195.3822	1.2964	0.6364	39154	222.3709	0.788	0.9919	0.9532	0.8779	0.0065	0.0024	0.7707	0.9992	5
38838	711.171	244.2393	202.897	1.2038	0.5567	39190	222.3737	0.7879	0.991	0.965	0.9105	0.0063	0.0027	0.829	0.9979	5
38841	721.773	257.9059	191.9628	1.3435	0.6678	39169	222.3823	0.7871	0.9916	0.9369	0.8623	0.0066	0.0023	0.7435	0.9989	5
38844	708.154	246.9118	200.5332	1.2313	0.5834	39120	222.3909	0.7805	0.9929	0.9734	0.9007	0.0064	0.0026	0.8112	0.9989	5
38845	710.022	242.848	203.9786	1.1906	0.5427	39162	222.3938	0.7691	0.9919	0.9683	0.9158	0.0063	0.0027	0.8386	0.9984	5
38848	709.386	245.7824	201.9474	1.2171	0.57	39160	222.4024	0.7742	0.992	0.9701	0.9049	0.0063	0.0026	0.8188	0.9965	5
38848	719.237	260.7439	189.9818	1.3725	0.6849	39210	222.4024	0.7281	0.9908	0.9437	0.853	0.0067	0.0022	0.7275	0.9985	5
38852	716.903	252.0851	197.1617	1.2786	0.6231	39209	222.4138	0.7443	0.9909	0.95	0.8823	0.0065	0.0024	0.7784	0.9953	5
38854	714.487	241.1048	205.4146	1.1737	0.5236	39202	222.4195	0.7869	0.9911	0.9564	0.9225	0.0062	0.0028	0.851	0.9989	5
38855	727.362	255.8804	193.4384	1.3228	0.6546	39228	222.4224	0.7898	0.9905	0.9229	0.8692	0.0066	0.0023	0.7556	0.9995	5
38865	711.966	250.4082	197.8105	1.2659	0.6132	39179	222.451	0.7621	0.992	0.9635	0.8884	0.0064	0.0025	0.7892	0.999	5
38866	727.944	250.823	197.6336	1.2691	0.6158	39268	222.4539	0.7549	0.9898	0.9217	0.8869	0.0065	0.0025	0.7866	0.9983	5
38867	719.796	251.8536	196.7403	1.2801	0.6243	39272	222.4567	0.7818	0.9897	0.9427	0.8833	0.0065	0.0024	0.7802	0.9987	5
38871	717.084	260.5073	190.1621	1.3699	0.6835	39136	222.4682	0.7743	0.9932	0.9499	0.854	0.0067	0.0022	0.7293	0.9991	5
38886	716.01	243.2802	203.9487	1.1928	0.5452	39295	222.5111	0.7424	0.9896	0.9532	0.9146	0.0063	0.0027	0.8365	0.9979	5
38887	710.41	246.818	201.0186	1.2278	0.5802	39248	222.514	0.8083	0.9908	0.9683	0.9015	0.0063	0.0026	0.8128	0.9979	5
38888	711.477	244.8223	202.4186	1.2095	0.5625	39192	222.5168	0.7937	0.9922	0.9654	0.9089	0.0063	0.0027	0.8261	0.9991	5
38890	718.332	243.0129	204.0932	1.1907	0.5428	39276	222.5226	0.7581	0.9902	0.9471	0.9157	0.0062	0.0027	0.8385	0.9984	5
38896	726.873	241.084	205.7581	1.1717	0.5211	39321	222.5397	0.7822	0.9892	0.9251	0.9231	0.0062	0.0028	0.8521	0.9984	5
38897	708.832	248.9551	199.0595	1.2507	0.6006	39175	222.5426	0.7641	0.9929	0.9728	0.8939	0.0064	0.0025	0.7991	0.9994	5
38898	728.258	255.2031	194.6186	1.3113	0.6469	39279	222.5454	0.7385	0.9903	0.9217	0.872	0.0066	0.0023	0.7604	0.9972	5
38899	720.474	254.5506	194.9621	1.3056	0.643	39215	222.5483	0.7623	0.9919	0.9417	0.8743	0.0065	0.0024	0.7644	0.998	5
38927	716.92	243.5126	203.7607	1.1951	0.5476	39284	222.6284	0.7522	0.9909	0.9517	0.9142	0.0063	0.0027	0.8358	0.9989	5
38928	717.454	252.3058	196.676	1.2829	0.6264	39271	222.6312	0.8017	0.9913	0.9504	0.8824	0.0065	0.0024	0.7786	0.9988	5
38929	715.093	247.6372	200.4704	1.2353	0.5871	39229	222.6341	0.7503	0.9924	0.9567	0.899	0.0064	0.0026	0.8083	0.9984	5
38934	708.524	242.4915	204.7111	1.1846	0.536	39207	222.6484	0.7954	0.993	0.9746	0.9182	0.0062	0.0027	0.843	0.9986	5
38938	781.143	241.3353	205.8768	1.1722	0.5218	39426	222.6598	0.7881	0.9876	0.8019	0.9226	0.0062	0.0028	0.8512	0.9978	5
38940	715.812	241.5769	205.4743	1.1757	0.5259	39325	222.6656	0.7692	0.9902	0.955	0.9217	0.0062	0.0028	0.8496	0.9988	5
38944	712.513	248.5226	199.8303	1.2437	0.5945	39279	222.677	0.7611	0.9915	0.964	0.896	0.0064	0.0025	0.8028	0.9984	5
38945	718.24	241.8781	205.2648	1.1784	0.529	39299	222.6798	0.7839	0.991	0.9487	0.9206	0.0062	0.0028	0.8476	0.9987	5
38959	718.457	258.5421	192.1426	1.3456	0.6691	39336	222.7199	0.773	0.9904	0.9485	0.8614	0.0066	0.0023	0.7421	0.9985	5
38971	716.507	249.8799	199.0578	1.2553	0.6045	39315	222.7542	0.7549	0.9913	0.9539	0.8914	0.0064	0.0025	0.7947	0.9976	5
38974	717.63	245.8856	202.1189	1.2165	0.5695	39309	222.7627	0.761	0.9915	0.951	0.906	0.0063	0.0026	0.8208	0.9985	5
38976	716.184	257.7445	192.8116	1.3368	0.6636	39281	222.7685	0.7689	0.9922	0.9549	0.8643	0.0066	0.0023	0.747	0.9986	5
38986	713.852	244.3061	203.5324	1.2003	0.5531	39300	222.797	0.7763	0.992	0.9614	0.912	0.0063	0.0027	0.8317	0.9983	5
38988	713.031	239.8313	207.2577	1.1572	0.5032	39351	222.8027	0.7826	0.9908	0.9637	0.929	0.0062	0.0028	0.863	0.9987	5
38990	720.442	235.3134	211.1422	1.1145	0.4415	39379	222.8085	0.7637	0.9901	0.944	0.9469	0.006	0.003	0.8965	0.9992	5
38997	719.366	251.6605	197.4856	1.2743	0.6198	39347	222.8285	0.7847	0.9911	0.947	0.8854	0.0065	0.0024	0.784	0.9991	5
39014	709.353	241.7751	205.654	1.1756	0.5258	39295	222.877	0.7624	0.9928	0.9743	0.9218	0.0062	0.0028	0.8498	0.999	5
39023	711.172	248.1914	200.4317	1.2383	0.5898	39313	222.9027	0.7836	0.9926	0.9696	0.8981	0.0064	0.0026	0.8066	0.9988	5
39034	707.518	241.3055	206.284	1.1698	0.5188	39306	222.9341	0.7704	0.9931	0.9799	0.9239	0.0062	0.0028	0.8535	0.9984	5
39037	712.794	250.7822	198.4442	1.2637	0.6114	39368	222.9427	0.7414	0.9916	0.9655	0.889	0.0064	0.0025	0.7903	0.9987	5
39040	717.134	248.7321	200.0843	1.2431	0.5941	39366	222.9513	0.7547	0.9917	0.9539	0.8964	0.0064	0.0025	0.8034	0.9988	5
39052	711.179	244.5155	203.6023	1.2009	0.5538	39399	222.9855	0.791	0.9912	0.9703	0.9119	0.0063	0.0027	0.8316	0.9988	5
39059	724.031	250.637	199.0009	1.2595	0.6079	39468	223.0055	0.7637	0.9896	0.9363	0.8898	0.0064	0.0025	0.7917	0.9971	5
39064	717.191	247.8489	200.9042	1.2337	0.5856	39399	223.0198	0.7623	0.9915	0.9544	0.8998	0.0063	0.0026	0.8097	0.9989	5
39070	715.415	251.9734	197.7268	1.2744	0.6199	39403	223.0369	0.7692	0.9915	0.9593	0.8852	0.0064	0.0024	0.7835	0.9985	5
39073	727.356	249.1514	200.2372	1.2443	0.5951	39539	223.0455	0.7621	0.9882	0.9281	0.8952	0.0064	0.0025	0.8014	0.9972	5
39074	781.022	253.7039	196.8183	1.289	0.631	39744	223.0483	0.7286	0.9831	0.805	0.8792	0.0065	0.0024	0.7729	0.9963	5
39082	719.5	247.5161	201.4585	1.2286	0.581	39529	223.0712	0.7493	0.9887	0.9487	0.9012	0.0063	0.0026	0.8122	0.9979	5
39085	708.873	246.3361	202.2976	1.2177	0.5706	39341	223.0797	0.7776	0.9935	0.9774	0.9056	0.0063	0.0026	0.8201	0.9986	5
39087	716.009	253.8342	196.4948	1.2918	0.6331	39382	223.0854	0.7825	0.9925	0.9581	0.8789	0.0065	0.0024	0.7724	0.9978	5
39088	719.97	254.2456	195.9228	1.2977	0.6373	39470	223.0883	0.7834	0.9903	0.9476	0.8775	0.0065	0.0024	0.7699	0.9991	5
39091	717.854	248.13	200.733	1.2361	0.5878	39454	223.0969	0.7456	0.9908	0.9533	0.8991	0.0063	0.0026	0.8084	0.9993	5
39099	730.036	247.7345	201.3328	1.2305	0.5827	39497	223.1197	0.7425	0.9899	0.9219	0.9006	0.0063	0.0026	0.8112	0.9981	5
39101	727.736	245.2698	203.5388	1.205	0.558	39601	223.1254	0.7533	0.9874	0.9278	0.9097	0.0063	0.0027	0.8276	0.9973	5
39102	715.945	254.5845	195.9298	1.2994	0.6385	39444	223.1282	0.7519	0.9913	0.9586	0.8764	0.0065	0.0024	0.7681	0.9981	5
39104	714.999	249.0067	200.1942	1.2438	0.5947	39434	223.1339	0.7956	0.9916	0.9612	0.8961	0.0064	0.0025	0.803	0.9988	5
39108	717.398	256.0965	194.82	1.3145	0.6491	39413	223.1454	0.7877	0.9923	0.9549	0.8713	0.0065	0.0023	0.7592	0.998	5
39122	725.817	245.3725	203.2058	1.2075	0.5605	39532	223.1853	0.7908	0.9896	0.9332	0.9096	0.0063	0.0026	0.8273	0.999	5
39122	711.642	241.6425	206.4592	1.1704	0.5196	39447	223.1853	0.7917	0.9918	0.9708	0.9236	0.0062	0.0028	0.8531	0.9984	5
39123	714.166	246.1458	202.5723	1.2151	0.5681	39456	223.1882	0.7717	0.9916	0.9639	0.9067	0.0063	0.0026	0.8222	0.999	5
39124	714.589	250.9005	198.8474	1.2618	0.6098	39451	223.191	0.7686	0.9917	0.9628	0.8896	0.0064	0.0025	0.7913	0.9985	5
39139	714.71	254.9119	195.7036	1.3025	0.6408	39431	223.2338	0.7941	0.9926	0.9629	0.8757	0.0065	0.0024	0.7669	0.9989	5
39141	713.315	254.0005	196.5366	1.2924	0.6335	39440	223.2395	0.7608	0.9924	0.9667	0.8789	0.0065	0.0024	0.7725	0.9983	5
39141	711.099	249.1619	200.2064	1.2445	0.5953	39419	223.2395	0.7593	0.9929	0.9727	0.896	0.0064	0.0025	0.8027	0.999	5
39145	716.674	252.7945	197.7308	1.2785	0.6231	39458	223.2509	0.7652	0.9921	0.9577	0.8831	0.0065	0.0024	0.7799	0.9971	5
39152	721.127	243.7752	204.7996	1.1903	0.5424	39565	223.2709	0.7874	0.9896	0.9461	0.9159	0.0062	0.0027	0.8389	0.9985	5
39158	727.678	243.0276	205.6639	1.1817	0.5328	39634	223.288	0.7633	0.988	0.9293	0.9188	0.0062	0.0027	0.8441	0.9975	5
39159	725.519	257.1828	194.0831	1.3251	0.6561	39528	223.2908	0.7539	0.9907	0.9349	0.8682	0.0066	0.0023	0.7538	0.9989	5
39160	731.796	261.634	190.7172	1.3718	0.6846	39585	223.2937	0.7473	0.9893	0.9189	0.8535	0.0067	0.0022	0.7284	0.9992	5
39175	719.195	259.1594	192.8686	1.3437	0.6679	39457	223.3364	0.7564	0.9929	0.9518	0.8618	0.0066	0.0023	0.7427	0.9979	5
39180	709.775	243.8445	204.6504	1.1915	0.5437	39457	223.3507	0.7573	0.993	0.9773	0.916	0.0062	0.0027	0.839	0.9997	5
39183	721.153	254.1591	196.59	1.2928	0.6338	39567	223.3592	0.7538	0.9903	0.9468	0.8788	0.0065	0.0024	0.7723	0.9985	5
39188	713.669	247.4283	201.7753	1.2263	0.5788	39536	223.3735	0.764	0.9912	0.9669	0.9028	0.0063	0.0026	0.815	0.9994	5
39192	709.658	242.1603	206.3863	1.1733	0.5231	39464	223.3849	0.783	0.9931	0.9779	0.9225	0.0062	0.0028	0.8509	0.9984	5
39195	738.413	249.8855	199.8315	1.2505	0.6004	39617	223.3934	0.754	0.9893	0.9033	0.894	0.0064	0.0025	0.7992	0.9994	5
39198	717.099	238.3109	210.1234	1.1341	0.4718	39556	223.402	0.7977	0.9909	0.9579	0.9374	0.0061	0.0029	0.8788	0.9967	5
39202	723.947	250.4262	199.5414	1.255	0.6042	39642	223.4134	0.7833	0.9889	0.9399	0.8921	0.0064	0.0025	0.7959	0.9989	5
39208	713.397	251.5902	198.6112	1.2667	0.6138	39469	223.4305	0.7764	0.9934	0.9681	0.8881	0.0064	0.0025	0.7887	0.9991	5
39215	709.517	244.5158	204.7266	1.1944	0.5468	39488	223.4504	0.7732	0.9931	0.9789	0.9138	0.0062	0.0027	0.8351	0.9974	5
39215	721.759	257.1489	194.5366	1.3219	0.654	39711	223.4504	0.7387	0.9875	0.946	0.869	0.0066	0.0023	0.7551	0.9981	5
39224	715.918	247.3996	202.1959	1.2236	0.5762	39565	223.4761	0.7784	0.9914	0.9617	0.9033	0.0063	0.0026	0.816	0.9984	5
39227	726.769	265.0177	188.7226	1.4043	0.7021	39595	223.4846	0.7399	0.9907	0.9333	0.8433	0.0068	0.0021	0.7111	0.9986	5
39234	715.421	256.6453	194.9617	1.3164	0.6503	39502	223.5045	0.7931	0.9932	0.9633	0.8709	0.0065	0.0023	0.7584	0.9984	5
39245	713.933	242.4137	206.4401	1.1743	0.5242	39588	223.5359	0.7791	0.9913	0.9676	0.9221	0.0062	0.0028	0.8503	0.9985	5
